seqnames,start,end,width,strand,peak,feature,start_position,end_position,feature_strand,insideFeature,distancetoFeature,shortestDistance,fromOverlappingOrNearest,index,diffpeak,logfc
12,57591114,57591514,401,*,1608,ENSG00000166908,57591174,57603418,+,overlapStart,-60,60,NearestLocation,chr125759111457591514,-0.567010015260584,0.369129397762487
7,100158271,100158671,401,*,1683,ENSG00000188186,100148912,100155944,+,downstream,9359,2327,Overlapping,chr7100158271100158671,-0.386253360596974,0.232221314700908
7,100158271,100158671,401,*,1683,ENSG00000197093,100159244,100168617,-,downstream,10346,573,Overlapping,chr7100158271100158671,-0.386253360596974,0.431690466620379
11,10305891,10306291,401,*,1738,ENSG00000133805,10308313,10507579,+,upstream,-2422,2022,Overlapping,chr111030589110306291,-0.463850053305247,0.403995157819267
1,37807834,37808234,401,*,1754,ENSG00000197982,37806979,37809454,+,inside,855,855,Overlapping,chr13780783437808234,-0.383169795199501,0.214152680692029
16,31202250,31202650,401,*,1795,ENSG00000103490,31201486,31203450,-,inside,1200,764,Overlapping,chr163120225031202650,-0.591170681961754,0.245613593086069
20,36050498,36050898,401,*,1823,ENSG00000260032,36045618,36051018,-,inside,520,120,NearestLocation,chr203605049836050898,-0.464854295210117,0.251516862207299
19,18173748,18174148,401,*,2164,ENSG00000216490,18173162,18178117,+,inside,586,586,NearestLocation,chr191817374818174148,-0.52526297147452,0.472397018448509
17,2041951,2042351,401,*,2194,ENSG00000108963,2030137,2043898,+,inside,11814,1547,Overlapping,chr1720419512042351,-0.639181262297913,0.292070353636807
3,141402339,141402739,401,*,2270,ENSG00000177311,141324213,141449792,+,inside,78126,47053,Overlapping,chr3141402339141402739,-0.580740446003602,0.25788667912275
17,80220409,80220809,401,*,2300,ENSG00000181523,80206716,80220923,-,inside,514,114,NearestLocation,chr178022040980220809,-0.354816614202027,0.267239928066468
3,50227662,50228062,401,*,2325,ENSG00000114353,50226292,50259362,+,inside,1370,1370,Overlapping,chr35022766250228062,-0.473152307333822,0.25276957096193
8,8893289,8893689,401,*,2335,ENSG00000147324,8783354,8893630,-,overlapStart,341,59,NearestLocation,chr888932898893689,-0.325059364173615,0.478434001715587
14,24271222,24271622,401,*,2532,ENSG00000100949,24265538,24271611,-,overlapStart,389,11,Overlapping,chr142427122224271622,-0.499983384992993,0.375264520109037
8,81111601,81112001,401,*,2542,ENSG00000076641,80967810,81112068,-,inside,467,67,NearestLocation,chr88111160181112001,-0.613565533839387,0.378932338654728
1,218345846,218346246,401,*,2549,ENSG00000092969,218345336,218444619,+,inside,510,510,Overlapping,chr1218345846218346246,-0.483822110449861,0.770456407151909
3,50273053,50273453,401,*,2641,ENSG00000012171,50267558,50277546,+,inside,5495,4093,Overlapping,chr35027305350273453,-1.45387836599856,0.53469121782553
10,97713811,97714211,401,*,2680,ENSG00000155254,97713173,97718150,+,inside,638,638,NearestLocation,chr109771381197714211,-0.423210818227853,0.220493349445356
2,191678339,191678739,401,*,2785,ENSG00000173559,191678068,191741097,+,inside,271,271,NearestLocation,chr2191678339191678739,-0.495108502727247,0.363981194548048
22,38202245,38202645,401,*,2791,ENSG00000184381,38111495,38214778,-,inside,12533,12133,Overlapping,chr223820224538202645,-0.421121372372646,0.573783218970624
12,6200462,6200862,401,*,2811,ENSG00000010278,6199715,6238271,+,inside,747,747,NearestLocation,chr1262004626200862,-0.365973247919926,0.38665794657236
7,1530774,1531174,401,*,3132,ENSG00000198517,1530702,1543043,+,inside,72,72,NearestLocation,chr715307741531174,-0.303964354832862,0.361019626709058
16,87383262,87383662,401,*,3204,ENSG00000140941,87383953,87404779,+,upstream,-691,291,NearestLocation,chr168738326287383662,-0.352324086888937,0.475632118727699
17,38870394,38870794,401,*,3259,ENSG00000002834,38869859,38921770,+,inside,535,535,NearestLocation,chr173887039438870794,-0.327355617808066,0.273702724054895
1,154325450,154325850,401,*,3304,ENSG00000143515,154325525,154351304,+,overlapStart,-75,75,NearestLocation,chr1154325450154325850,-0.326309231584988,0.485178075367547
19,47230342,47230742,401,*,3371,ENSG00000105327,47220822,47232766,-,inside,2424,2024,NearestLocation,chr194723034247230742,-0.310468512652399,0.295111604246685
8,9150367,9150767,401,*,3404,ENSG00000173281,9136255,9151574,-,inside,1207,807,NearestLocation,chr891503679150767,-0.504386228608413,0.448413323138955
1,25875220,25875620,401,*,3430,ENSG00000182749,25861484,25875708,-,inside,488,88,NearestLocation,chr12587522025875620,-0.384166337307547,0.41000253665586
3,4979631,4980031,401,*,3432,ENSG00000134107,4979437,4985323,+,inside,194,194,NearestLocation,chr349796314980031,-0.398092083381597,0.324978612767831
8,23068538,23068938,401,*,3480,ENSG00000120889,23020133,23069031,-,inside,493,93,Overlapping,chr82306853823068938,-0.405468576538268,0.417074431919248
16,29900146,29900546,401,*,3594,ENSG00000174938,29871159,29899550,-,upstream,-596,596,Overlapping,chr162990014629900546,-0.450665093747475,0.478304350534427
11,64877891,64878291,401,*,3629,ENSG00000110047,64851642,64888296,-,inside,10405,10005,Overlapping,chr116487789164878291,-0.383993434534895,0.310924196420002
8,125430829,125431229,401,*,3687,ENSG00000173334,125430358,125438403,+,inside,471,471,NearestLocation,chr8125430829125431229,-0.343691581581663,0.419006961520113
7,106284261,106284661,401,*,3757,ENSG00000105835,106248298,106285966,-,inside,1705,1305,Overlapping,chr7106284261106284661,-0.312804263828776,0.461450275131128
22,19941510,19941910,401,*,3768,ENSG00000184470,19875517,19941820,-,overlapStart,310,90,Overlapping,chr221994151019941910,-0.40286495916345,0.30007279762688
22,19941510,19941910,401,*,3768,ENSG00000093010,19941371,19969975,+,inside,139,139,NearestLocation,chr221994151019941910,-0.40286495916345,0.335128970915735
22,20131518,20131918,401,*,3869,ENSG00000099904,20129456,20148007,+,inside,2062,2062,NearestLocation,chr222013151820131918,-0.355569533290026,0.426946489035777
16,1474661,1475061,401,*,3914,ENSG00000103249,1444934,1475084,-,inside,423,23,NearestLocation,chr1614746611475061,-0.387450591512506,0.295706267043234
22,41446176,41446576,401,*,3992,ENSG00000183864,41433494,41446801,-,inside,625,225,NearestLocation,chr224144617641446576,-0.292884279453351,0.406342818240988
9,121299645,121300045,401,*,4069,ENSG00000148180,121207794,121332843,+,inside,91851,32798,Overlapping,chr9121299645121300045,-0.430561295198348,0.494381229195968
11,83193696,83194096,401,*,4092,ENSG00000137494,83193712,83260694,+,overlapStart,-16,16,NearestLocation,chr118319369683194096,-0.596090998763878,0.517526231088278
15,101651903,101652303,401,*,4238,ENSG00000184277,101621444,101652391,-,inside,488,88,NearestLocation,chr15101651903101652303,-0.364164851904736,0.412881940790517
