seqnames,start,end,width,strand,peak,feature,start_position,end_position,feature_strand,insideFeature,distancetoFeature,shortestDistance,fromOverlappingOrNearest,index,diffpeak,logfc
7,42917551,42917951,401,*,45,ENSG00000256646,42909273,42932214,-,inside,14663,8278,Overlapping,chr74291755142917951,2.89963071380515,0.431249151046695
7,42917551,42917951,401,*,45,ENSG00000106588,42916828,42932185,-,inside,14634,723,Overlapping,chr74291755142917951,2.89963071380515,0.430897697874733
15,48645006,48645406,401,*,50,ENSG00000259705,48645951,48652016,+,upstream,-945,545,Overlapping,chr154864500648645406,2.76010566696306,1.14493427372103
8,102862396,102862796,401,*,53,ENSG00000253320,102864271,103002424,+,upstream,-1875,1475,NearestLocation,chr8102862396102862796,3.30973170386249,0.813800661473072
10,84149948,84150348,401,*,62,ENSG00000165678,84139482,84154841,+,inside,10466,4493,Overlapping,chr108414994884150348,2.98195107587552,0.561980409903722
18,9954433,9954833,401,*,63,ENSG00000101558,9914016,9960021,+,inside,40417,5188,Overlapping,chr1899544339954833,2.86844601157445,0.491220243561123
17,83080638,83081038,401,*,64,ENSG00000176845,83079609,83095122,+,inside,1029,1029,NearestLocation,chr178308063883081038,3.31225953838949,1.42335706006613
11,63767748,63768148,401,*,77,ENSG00000188070,63759892,63768775,-,inside,1027,627,NearestLocation,chr116376774863768148,3.48545443100335,1.34824430825464
6,30616663,30617063,401,*,78,ENSG00000204569,30600413,30618612,-,inside,1949,1549,Overlapping,chr63061666330617063,2.52454659580476,0.758877946018056
6,125300712,125301112,401,*,79,ENSG00000111906,125219962,125302078,-,inside,1366,966,NearestLocation,chr6125300712125301112,4.06580253562293,0.341587214912497
12,89708481,89708881,401,*,82,ENSG00000271614,89708959,89712590,+,upstream,-478,78,NearestLocation,chr128970848189708881,3.30059752440177,0.580298723432016
19,29212189,29212589,401,*,92,ENSG00000169021,29205320,29213151,-,inside,962,562,NearestLocation,chr192921218929212589,3.42811222833502,0.734354399390864
5,171388050,171388450,401,*,93,ENSG00000264249,171386656,171386760,-,upstream,-1290,1290,Overlapping,chr5171388050171388450,2.7164429181294,1.39930662363501
17,48909726,48910126,401,*,97,ENSG00000248278,48874860,48908983,-,upstream,-743,743,NearestLocation,chr174890972648910126,3.4495250685388,1.60337895824698
17,48909726,48910126,401,*,97,ENSG00000159202,48908407,48929056,+,inside,1319,1319,Overlapping,chr174890972648910126,3.4495250685388,0.391292359741304
15,34341440,34341840,401,*,101,ENSG00000182117,34341719,34343136,-,overlapEnd,1696,121,NearestLocation,chr153434144034341840,2.62252561928914,0.57731437115642
6,75252827,75253227,401,*,102,ENSG00000112695,75237675,75250323,-,upstream,-2504,2504,NearestLocation,chr67525282775253227,2.40901439293715,0.333412875108631
14,67383852,67384252,401,*,104,ENSG00000134001,67360328,67386516,+,inside,23524,2264,NearestLocation,chr146738385267384252,2.95052792978695,0.271952399044889
1,40689231,40689631,401,*,108,ENSG00000272145,40690380,40692066,-,downstream,2835,749,Overlapping,chr14068923140689631,2.59586561571158,1.7613793671233
19,47111535,47111935,401,*,111,ENSG00000130749,47064187,47113776,-,inside,2241,1841,Overlapping,chr194711153547111935,3.21810257333118,0.359208652123358
2,24077049,24077449,401,*,112,ENSG00000115129,24077433,24085861,-,overlapEnd,8812,16,Overlapping,chr22407704924077449,3.1220231351416,1.96032822292637
16,11839847,11840247,401,*,113,ENSG00000171490,11833850,11851580,-,inside,11733,5997,Overlapping,chr161183984711840247,2.3238851191742,1.18463725873636
8,144357417,144357817,401,*,114,ENSG00000185803,144333957,144361286,+,inside,23460,3469,Overlapping,chr8144357417144357817,3.3878882218535,0.815293751406184
8,144357417,144357817,401,*,114,ENSG00000182325,144355431,144359376,-,inside,1959,1559,Overlapping,chr8144357417144357817,3.3878882218535,0.407381590683062
17,40322352,40322752,401,*,118,ENSG00000131759,40309180,40357643,+,inside,13172,13172,Overlapping,chr174032235240322752,3.04177762261198,0.660865409186343
1,161048439,161048839,401,*,125,ENSG00000158773,161039251,161045977,-,upstream,-2462,2462,Overlapping,chr1161048439161048839,3.01872183933924,0.91412777646215
10,32957465,32957865,401,*,128,ENSG00000229656,32958437,33082409,+,upstream,-972,572,NearestLocation,chr103295746532957865,2.19122500902911,1.00185665306783
1,88857287,88857687,401,*,137,ENSG00000137947,88852633,88891944,-,inside,34657,4654,Overlapping,chr18885728788857687,2.43201817871142,0.805108607434415
20,58891172,58891572,401,*,142,ENSG00000087460,58839718,58911192,+,inside,51454,19620,Overlapping,chr205889117258891572,2.9223255588954,0.519001326258097
4,15003829,15004229,401,*,145,ENSG00000247624,14909961,15002045,-,upstream,-1784,1784,Overlapping,chr41500382915004229,2.69791623553201,2.53500463127597
4,15003829,15004229,401,*,145,ENSG00000137449,15002481,15070153,+,inside,1348,1348,NearestLocation,chr41500382915004229,2.69791623553201,1.45423616483866
4,15003829,15004229,401,*,145,ENSG00000249252,15004942,15427914,-,downstream,424085,713,Overlapping,chr41500382915004229,2.69791623553201,2.30165714522618
6,108117642,108118042,401,*,147,ENSG00000081087,108041409,108165854,-,inside,48212,47812,Overlapping,chr6108117642108118042,2.5935514460494,0.864440069406097
6,110875584,110875984,401,*,149,ENSG00000123505,110874770,110898879,+,inside,814,814,NearestLocation,chr6110875584110875984,2.2570112994921,0.430642485391238
15,92883182,92883582,401,*,160,ENSG00000272888,92819540,92899701,+,inside,63642,16119,Overlapping,chr159288318292883582,2.21199041561245,0.515351659741548
6,33299398,33299798,401,*,167,ENSG00000237441,33291654,33298942,-,upstream,-456,456,Overlapping,chr63329939833299798,2.91383998746959,0.662167700335654
6,109026849,109027249,401,*,170,ENSG00000080546,108984309,109094846,-,inside,67997,42540,Overlapping,chr6109026849109027249,2.70170024279414,3.00621591526572
7,56063084,56063484,401,*,181,ENSG00000146731,56051685,56063989,+,inside,11399,505,Overlapping,chr75606308456063484,2.48545443100335,0.876454475275572
15,64506471,64506871,401,*,199,ENSG00000180357,64460578,64686068,+,inside,45893,45893,Overlapping,chr156450647164506871,3.74387444073556,0.35867957366645
20,57351831,57352231,401,*,200,ENSG00000101146,57351223,57379211,+,inside,608,608,NearestLocation,chr205735183157352231,3.74387444073556,0.605940566701094
5,137753569,137753969,401,*,209,ENSG00000177733,137745651,137754363,-,inside,794,394,NearestLocation,chr5137753569137753969,2.31466821308399,0.539135915120168
7,39950489,39950889,401,*,210,ENSG00000259826,39947522,39949755,-,upstream,-734,734,Overlapping,chr73995048939950889,2.73607757434807,1.24258418279801
17,4986890,4987290,401,*,211,ENSG00000196388,4988130,4997610,-,downstream,10720,840,Overlapping,chr1749868904987290,2.47638785553839,1.58497514343452
2,191836632,191837032,401,*,212,ENSG00000168497,191834310,191847088,-,inside,10456,2322,Overlapping,chr2191836632191837032,2.41816403540016,1.16746720456018
16,71928152,71928552,401,*,226,ENSG00000182149,71845996,71931199,+,inside,82156,2647,Overlapping,chr167192815271928552,1.95272669409196,0.521852281981799
16,71928152,71928552,401,*,226,ENSG00000102984,71859680,71895336,-,upstream,-32816,32816,NearestLocation,chr167192815271928552,1.95272669409196,2.06863627328751
6,139135052,139135452,401,*,234,ENSG00000112406,139135080,139180802,+,overlapStart,-28,28,NearestLocation,chr6139135052139135452,2.63289234339078,1.36494478389772
12,53966997,53967397,401,*,244,ENSG00000228630,53962308,53974956,-,inside,7959,4689,Overlapping,chr125396699753967397,3.12485381601971,0.4031923528599
11,125900346,125900746,401,*,249,ENSG00000110060,125893485,125903221,-,inside,2875,2475,NearestLocation,chr11125900346125900746,2.59058152912746,0.872323744756978
2,30158767,30159167,401,*,250,ENSG00000119801,30146941,30160533,+,inside,11826,1366,NearestLocation,chr23015876730159167,2.52766494383572,0.99141877100395
6,89636669,89637069,401,*,260,ENSG00000083099,89568144,89638749,-,inside,2080,1680,NearestLocation,chr68963666989637069,2.04476500084953,0.371364593199372
17,59839988,59840388,401,*,275,ENSG00000062716,59707192,59842255,+,inside,132796,1867,Overlapping,chr175983998859840388,2.14579668645456,0.568162961049071
17,28950258,28950658,401,*,276,ENSG00000109118,28905250,28951771,-,inside,1513,1113,Overlapping,chr172895025828950658,2.78322660706986,0.670271742739545
17,28950258,28950658,401,*,276,ENSG00000179761,28950513,29057216,+,overlapStart,-255,145,NearestLocation,chr172895025828950658,2.78322660706986,1.89118858617694
6,89084691,89085091,401,*,277,ENSG00000146278,89080751,89085160,+,inside,3940,69,NearestLocation,chr68908469189085091,2.78322660706986,1.3118664438841
17,40122083,40122483,401,*,280,ENSG00000188895,40121971,40136917,+,inside,112,112,NearestLocation,chr174012208340122483,2.62118722830183,1.06542582308248
12,53716585,53716985,401,*,283,ENSG00000012822,53708517,53727745,-,inside,11160,8068,NearestLocation,chr125371658553716985,2.54651791668709,0.684735033319751
1,28259646,28260046,401,*,286,ENSG00000130766,28259518,28282491,+,inside,128,128,NearestLocation,chr12825964628260046,2.29232485553543,2.57905147266461
11,83159053,83159453,401,*,305,ENSG00000165494,83156988,83187451,+,inside,2065,2065,NearestLocation,chr118315905383159453,2.98195107587552,0.488136650908818
13,66560894,66561294,401,*,308,ENSG00000184226,66302834,67230445,-,inside,669551,258060,Overlapping,chr136656089466561294,2.29361330977203,0.566891460264314
1,183472433,183472833,401,*,320,ENSG00000232860,183460874,183472896,-,inside,463,63,Overlapping,chr1183472433183472833,2.46502392592126,1.86583272343852
6,122444217,122444617,401,*,336,ENSG00000111897,122443351,122471807,-,inside,27590,866,Overlapping,chr6122444217122444617,2.11497063683779,0.944101995473167
16,67157833,67158233,401,*,351,ENSG00000102871,67154185,67159909,-,inside,2076,1676,NearestLocation,chr166715783367158233,3.51368515301163,0.662589855768435
16,67157833,67158233,401,*,351,ENSG00000135722,67159932,67164570,+,upstream,-2099,1699,Overlapping,chr166715783367158233,3.51368515301163,1.79395423884184
2,232551539,232551939,401,*,363,ENSG00000221944,232543883,232550557,-,upstream,-982,982,Overlapping,chr2232551539232551939,3.13980670242018,1.13626199440172
2,232551539,232551939,401,*,363,ENSG00000135930,232550659,232583644,+,inside,880,880,NearestLocation,chr2232551539232551939,3.13980670242018,0.346254203890037
16,11851981,11852381,401,*,369,ENSG00000171490,11833850,11851580,-,upstream,-401,401,Overlapping,chr161185198111852381,2.55986313660132,1.18463725873636
16,11851981,11852381,401,*,369,ENSG00000263307,11851649,11895611,+,inside,332,332,NearestLocation,chr161185198111852381,2.55986313660132,1.08370166196513
15,42210739,42211139,401,*,371,ENSG00000103978,42210447,42273584,-,inside,62845,292,Overlapping,chr154221073942211139,2.22567905536176,0.379878263778061
6,63580433,63580833,401,*,374,ENSG00000112245,63521746,63583588,+,inside,58687,2755,Overlapping,chr66358043363580833,2.17658682221064,1.08055896660391
20,44966796,44967196,401,*,377,ENSG00000227477,44963794,44966402,-,upstream,-394,394,Overlapping,chr204496679644967196,3.32883694145672,1.10983940447067
20,44966796,44967196,401,*,377,ENSG00000101109,44966479,45080021,+,inside,317,317,NearestLocation,chr204496679644967196,3.32883694145672,0.220095481172213
1,231693951,231694351,401,*,386,ENSG00000270106,231528653,231819244,+,inside,165298,124893,Overlapping,chr1231693951231694351,2.23508059420659,0.508797695367106
2,27049849,27050249,401,*,388,ENSG00000231636,27049683,27050264,-,inside,415,15,NearestLocation,chr22704984927050249,2.52454659580476,4.2964986506347
19,12792630,12793030,401,*,419,ENSG00000095066,12763003,12872740,-,inside,80110,29627,Overlapping,chr191279263012793030,2.1220231351416,0.565064598611714
19,12792630,12793030,401,*,419,ENSG00000171223,12791486,12793315,+,inside,1144,285,NearestLocation,chr191279263012793030,2.1220231351416,1.63585736430494
1,43777962,43778362,401,*,444,ENSG00000126091,43705824,43931165,+,inside,72138,72138,Overlapping,chr14377796243778362,2.73267574616094,0.338404741906888
1,225832681,225833081,401,*,449,ENSG00000143819,225810124,225845563,+,inside,22557,12482,Overlapping,chr1225832681225833081,2.63659630797136,0.681341152157504
19,18836025,18836425,401,*,451,ENSG00000005007,18831959,18868230,+,inside,4066,4066,NearestLocation,chr191883602518836425,2.63659630797136,0.462292660829558
1,244049317,244049717,401,*,455,ENSG00000179456,244048547,244057476,+,inside,770,770,NearestLocation,chr1244049317244049717,2.54651791668709,0.65387590454414
5,132300749,132301149,401,*,457,ENSG00000197208,132294394,132344190,+,inside,6355,6355,Overlapping,chr5132300749132301149,2.46173479730754,0.8208225870321
X,103675592,103675992,401,*,470,ENSG00000123562,103675496,103688158,-,inside,12566,96,Overlapping,chrX103675592103675992,2.37800504267159,0.32934563539999
X,103675592,103675992,401,*,470,ENSG00000231154,103687284,103691772,+,upstream,-11692,11292,NearestLocation,chrX103675592103675992,2.37800504267159,1.20080265902663
11,13277903,13278303,401,*,471,ENSG00000133794,13276652,13387266,+,inside,1251,1251,NearestLocation,chr111327790313278303,2.31466821308399,0.982669424978303
8,66430694,66431094,401,*,472,ENSG00000179041,66429014,66430733,+,overlapEnd,1680,39,Overlapping,chr86643069466431094,2.25399543420194,0.67287771162358
8,66430694,66431094,401,*,472,ENSG00000147576,66432492,66468907,+,upstream,-1798,1398,Overlapping,chr86643069466431094,2.25399543420194,0.640372796673617
6,158636515,158636915,401,*,495,ENSG00000146433,158536436,158635429,+,downstream,100079,1086,Overlapping,chr6158636515158636915,2.06944809932671,0.213555025175249
10,43137905,43138305,401,*,499,ENSG00000273008,43136824,43138334,-,inside,429,29,NearestLocation,chr104313790543138305,1.86117312894265,1.02386666943169
10,43137905,43138305,401,*,499,ENSG00000169826,43138445,43185302,+,upstream,-540,140,Overlapping,chr104313790543138305,1.86117312894265,0.801427635356822
16,720935,721335,401,*,532,ENSG00000103260,715118,719655,+,downstream,5817,1280,Overlapping,chr16720935721335,2.43397512668218,0.386314893225681
10,123164116,123164516,401,*,534,ENSG00000154473,123154402,123170467,+,inside,9714,5951,Overlapping,chr10123164116123164516,2.36818910779101,0.292147025640576
3,52199286,52199686,401,*,541,ENSG00000023330,52198086,52214327,+,inside,1200,1200,NearestLocation,chr35219928652199686,1.80292572113235,1.06935480278995
20,36591705,36592105,401,*,564,ENSG00000101084,36605779,36612557,+,upstream,-14074,13674,NearestLocation,chr203659170536592105,2.533295012169,0.489343003405557
3,113719556,113719956,401,*,565,ENSG00000121579,113716458,113746300,-,inside,26744,3098,Overlapping,chr3113719556113719956,2.533295012169,0.237917190922413
14,59503737,59504137,401,*,568,ENSG00000050130,59484443,59505410,+,inside,19294,1273,NearestLocation,chr145950373759504137,2.44926332091604,1.20070088665628
16,58510407,58510807,401,*,574,ENSG00000103034,58462846,58513628,+,inside,47561,2821,Overlapping,chr165851040758510807,2.81947288252188,1.65431747470409
1,40860969,40861369,401,*,579,ENSG00000179862,40861054,40862363,-,overlapEnd,1394,85,NearestLocation,chr14086096940861369,1.89444122010739,1.11278886467528
12,89639855,89640255,401,*,591,ENSG00000271614,89708959,89712590,+,upstream,-69104,68704,NearestLocation,chr128963985589640255,3.16507782250123,0.580298723432016
8,89756661,89757061,401,*,595,ENSG00000104312,89757806,89791064,+,upstream,-1145,745,NearestLocation,chr88975666189757061,3.32883694145672,0.816010097460857
12,6533514,6533914,401,*,597,ENSG00000255966,6532290,6533498,-,upstream,-16,16,NearestLocation,chr1265335146533914,3.32883694145672,1.25866869522196
1,181089654,181090054,401,*,626,ENSG00000162783,181088700,181092900,+,inside,954,954,NearestLocation,chr1181089654181090054,1.39745269357504,1.27220719766313
19,680027,680427,401,*,630,ENSG00000070404,676392,683392,+,inside,3635,2965,NearestLocation,chr19680027680427,2.29593762653823,0.461044820809902
11,123071667,123072067,401,*,633,ENSG00000109971,123057489,123063230,-,upstream,-8437,8437,NearestLocation,chr11123071667123072067,2.17851394677055,0.997498807738695
17,16441659,16442059,401,*,638,ENSG00000175061,16438767,16478678,+,inside,2892,2892,Overlapping,chr171644165916442059,1.7549244157707,0.524563581067988
13,80338331,80338731,401,*,645,ENSG00000136158,80335976,80341126,-,inside,2795,2355,NearestLocation,chr138033833180338731,2.93958409508361,0.313425630555978
16,22372770,22373170,401,*,648,ENSG00000140743,22345936,22437165,-,inside,64395,26834,Overlapping,chr162237277022373170,2.80292572113235,0.506019066468591
12,2795087,2795487,401,*,652,ENSG00000256030,2786931,2794295,-,upstream,-792,792,Overlapping,chr1227950872795487,2.14751268838976,3.4559716566762
12,2795087,2795487,401,*,652,ENSG00000004478,2794970,2805423,+,inside,117,117,NearestLocation,chr1227950872795487,2.14751268838976,1.10851520332893
6,75237984,75238384,401,*,693,ENSG00000112695,75237675,75250323,-,inside,12339,309,NearestLocation,chr67523798475238384,2.28348351085329,0.333412875108631
7,2354900,2355300,401,*,741,ENSG00000106263,2354086,2380745,+,inside,814,814,Overlapping,chr723549002355300,1.88241540232461,0.446395557190029
2,178512857,178513257,401,*,746,ENSG00000116095,178480457,178516463,+,inside,32400,3206,Overlapping,chr2178512857178513257,2.28666274351529,0.874869885455855
6,53499464,53499864,401,*,747,ENSG00000001084,53497341,53616970,-,inside,117506,2123,Overlapping,chr65349946453499864,2.28666274351529,1.57882667103908
1,43783138,43783538,401,*,812,ENSG00000126091,43705824,43931165,+,inside,77314,77314,Overlapping,chr14378313843783538,2.27245602467431,0.338404741906888
X,154486425,154486825,401,*,828,ENSG00000102178,154483717,154486615,-,overlapStart,190,190,NearestLocation,chrX154486425154486825,2.78322660706986,0.740794387123053
X,154486425,154486825,401,*,828,ENSG00000126903,154487306,154490690,-,downstream,4265,481,Overlapping,chrX154486425154486825,2.78322660706986,0.890826797125509
3,11573390,11573790,401,*,833,ENSG00000144560,11556069,11771350,-,inside,197960,17321,Overlapping,chr31157339011573790,2.66002298098816,0.570744819638984
3,50627336,50627736,401,*,834,ENSG00000114737,50606489,50611774,-,upstream,-15562,15562,NearestLocation,chr35062733650627736,2.66002298098816,0.949166402884457
11,67372440,67372840,401,*,878,ENSG00000172613,67317871,67398410,+,inside,54569,25570,Overlapping,chr116737244067372840,2.05410841061537,0.698631848853476
11,67372440,67372840,401,*,878,ENSG00000175505,67364168,67374177,-,inside,1737,1337,Overlapping,chr116737244067372840,2.05410841061537,0.666570802982256
6,116252153,116252553,401,*,883,ENSG00000111817,116254173,116444861,+,upstream,-2020,1620,Overlapping,chr6116252153116252553,1.9541944008742,0.408594464097438
17,5482739,5483139,401,*,893,ENSG00000167842,5486285,5490814,+,upstream,-3546,3146,NearestLocation,chr1754827395483139,3.32883694145672,0.547523923564387
5,133052943,133053343,401,*,899,ENSG00000170606,133052013,133106449,+,inside,930,930,Overlapping,chr5133052943133053343,3.32883694145672,0.611966450794713
3,33799197,33799597,401,*,902,ENSG00000271643,33793644,33798539,-,upstream,-658,658,Overlapping,chr33379919733799597,3.13148041740824,1.32131247146051
11,13389811,13390211,401,*,904,ENSG00000133794,13276652,13387266,+,downstream,113159,2545,Overlapping,chr111338981113390211,2.92819060319532,0.982669424978303
21,42183041,42183441,401,*,906,ENSG00000160179,42199689,42297244,+,upstream,-16648,16248,NearestLocation,chr214218304142183441,2.92819060319532,3.03444674880335
3,194137908,194138308,401,*,945,ENSG00000114315,194136148,194138732,+,inside,1760,424,NearestLocation,chr3194137908194138308,1.62023199434939,1.85964041892105
2,36356488,36356888,401,*,986,ENSG00000260025,36354749,36355114,-,upstream,-1374,1374,Overlapping,chr23635648836356888,1.59784654792348,0.66401899899314
3,40312312,40312712,401,*,988,ENSG00000114784,40309707,40312424,+,overlapEnd,2605,112,NearestLocation,chr34031231240312712,2.33502370035977,0.406482674868202
3,136195722,136196122,401,*,989,ENSG00000174579,136148917,136197241,-,inside,1519,1119,NearestLocation,chr3136195722136196122,2.33502370035977,0.552465704815597
1,43765277,43765677,401,*,996,ENSG00000126091,43705824,43931165,+,inside,59453,59453,Overlapping,chr14376527743765677,2.19156549784544,0.338404741906888
10,102373593,102373993,401,*,997,ENSG00000077150,102394110,102402524,+,upstream,-20517,20117,NearestLocation,chr10102373593102373993,2.19156549784544,1.24593702454688
13,19826487,19826887,401,*,1001,ENSG00000132950,19823482,19863649,-,inside,37162,3005,Overlapping,chr131982648719826887,2.12485381601971,0.604562294022066
19,13212340,13212740,401,*,1003,ENSG00000213253,13157959,13158788,-,upstream,-53552,53552,NearestLocation,chr191321234013212740,2.12485381601971,1.45607342208958
1,15880970,15881370,401,*,1054,ENSG00000179743,15834474,15848147,-,upstream,-32823,32823,NearestLocation,chr11588097015881370,2.6421701464812,1.28790708886407
17,59773585,59773985,401,*,1065,ENSG00000062716,59707192,59842255,+,inside,66393,66393,Overlapping,chr175977358559773985,2.53000813611664,0.568162961049071
2,37223074,37223474,401,*,1073,ENSG00000115816,37201612,37231596,-,inside,8522,8122,NearestLocation,chr23722307437223474,2.42594061426927,0.777948298688538
2,73987689,73988089,401,*,1074,ENSG00000187605,73984910,74108176,+,inside,2779,2779,Overlapping,chr27398768973988089,2.42594061426927,0.417961933043098
2,73987689,73988089,401,*,1074,ENSG00000235499,73985132,73986343,+,downstream,2557,1346,NearestLocation,chr27398768973988089,2.42594061426927,0.833671137322062
1,212388898,212389298,401,*,1083,ENSG00000065600,212363928,212414901,-,inside,26003,24970,NearestLocation,chr1212388898212389298,2.23793504171396,0.482177351714742
22,45236009,45236409,401,*,1124,ENSG00000100364,45192244,45240894,-,inside,4885,4485,NearestLocation,chr224523600945236409,1.75240055745308,0.532476073495666
12,74540275,74540675,401,*,1180,ENSG00000253719,74537835,74545430,+,inside,2440,2440,Overlapping,chr127454027574540675,1.80292572113235,0.439847610006534
3,50608358,50608758,401,*,1189,ENSG00000114737,50606489,50611774,-,inside,3416,1869,Overlapping,chr35060835850608758,2.18121625316874,0.949166402884457
1,40211326,40211726,401,*,1193,ENSG00000117000,40161387,40240921,+,inside,49939,29195,Overlapping,chr14021132640211726,2.11497063683779,1.05428423047039
3,41240530,41240930,401,*,1197,ENSG00000168036,41194741,41260096,+,inside,45789,19166,NearestLocation,chr34124053041240930,2.0516338072502,0.834446667058803
8,144335206,144335606,401,*,1198,ENSG00000185803,144333957,144361286,+,inside,1249,1249,NearestLocation,chr8144335206144335606,2.0516338072502,0.815293751406184
3,101565725,101566125,401,*,1200,ENSG00000174173,101561868,101566446,+,inside,3857,321,NearestLocation,chr3101565725101566125,1.99096102836815,0.893440313091113
6,43172031,43172431,401,*,1204,ENSG00000112658,43171269,43181506,+,inside,762,762,NearestLocation,chr64317203143172431,1.87677229658638,0.299762118276436
12,54404239,54404639,401,*,1259,ENSG00000161642,54369133,54391298,-,upstream,-12941,12941,NearestLocation,chr125440423954404639,1.74693901714121,2.21212510402771
4,75660062,75660462,401,*,1266,ENSG00000138757,75641849,75724589,-,inside,64527,18213,Overlapping,chr47566006275660462,3.32883694145672,0.335402357854154
10,91854233,91854633,401,*,1268,ENSG00000107854,91798426,91865475,+,inside,55807,10842,Overlapping,chr109185423391854633,3.09864765373278,0.894057042904316
19,10603298,10603698,401,*,1287,ENSG00000129353,10602457,10644557,+,inside,841,841,NearestLocation,chr191060329810603698,2.72476920314134,0.350262398312998
17,75997939,75998339,401,*,1350,ENSG00000261408,75979231,76005999,+,inside,18708,7660,Overlapping,chr177599793975998339,2.31466821308399,0.876076319020191
17,75997939,75998339,401,*,1350,ENSG00000257949,75979240,76000586,+,inside,18699,2247,Overlapping,chr177599793975998339,2.31466821308399,0.870046228354668
20,35700731,35701131,401,*,1352,ENSG00000125995,35699272,35700984,+,overlapEnd,1459,147,Overlapping,chr203570073135701131,2.31466821308399,0.236436187877568
12,46508358,46508758,401,*,1361,ENSG00000257261,46383433,46876784,+,inside,124925,124925,Overlapping,chr124650835846508758,2.74461740481809,0.53444920259896
17,2029782,2030182,401,*,1362,ENSG00000108963,2030137,2043898,+,overlapStart,-355,45,NearestLocation,chr1720297822030182,1.9838665274463,0.634012579127816
1,35561549,35561949,401,*,1367,ENSG00000020129,35557473,35567274,+,inside,4076,4076,Overlapping,chr13556154935561949,1.88556002512293,0.444521428796289
1,93176532,93176932,401,*,1371,ENSG00000117500,93149742,93180516,-,inside,3984,3584,Overlapping,chr19317653293176932,1.75370184164208,0.545697339265079
14,54442924,54443324,401,*,1459,ENSG00000100528,54423561,54441391,-,upstream,-1533,1533,NearestLocation,chr145444292454443324,2.17094072084839,0.647706054491738
19,42254147,42254547,401,*,1460,ENSG00000268643,42234583,42255132,-,inside,985,585,Overlapping,chr194225414742254547,2.17094072084839,0.325610799726852
19,42254147,42254547,401,*,1460,ENSG00000105722,42247569,42255128,-,inside,981,581,NearestLocation,chr194225414742254547,2.17094072084839,0.332010567313693
18,3450805,3451205,401,*,1468,ENSG00000177426,3411608,3459978,+,inside,39197,8773,Overlapping,chr1834508053451205,1.92408256998706,0.809397927769255
10,84143608,84144008,401,*,1472,ENSG00000165678,84139482,84154841,+,inside,4126,4126,Overlapping,chr108414360884144008,1.81487560615129,0.561980409903722
16,83812419,83812819,401,*,1564,ENSG00000230989,83719311,83819737,+,inside,93108,6918,Overlapping,chr168381241983812819,1.74732631600889,0.254270997535807
