seqnames,start,end,width,strand,peak,feature,start_position,end_position,feature_strand,insideFeature,distancetoFeature,shortestDistance,fromOverlappingOrNearest,index,diffpeak,logfc
10,79069159,79069559,401,*,297,ENSG00000108175,79068966,79316519,+,inside,193,193,NearestLocation,chr107906915979069559,0.484931968459774,-0.351206350121892
8,100951220,100951620,401,*,298,ENSG00000164924,100916523,100953388,-,inside,2168,1768,NearestLocation,chr8100951220100951620,0.406133390280445,-0.203937582603429
17,69326783,69327183,401,*,306,ENSG00000154265,69244311,69327244,-,inside,461,61,NearestLocation,chr176932678369327183,0.993252226964988,-1.58270056008535
3,48088466,48088866,401,*,326,ENSG00000047849,47850690,48089272,-,inside,806,406,NearestLocation,chr34808846648088866,0.56810613785481,-0.283354487591368
8,47737861,47738261,401,*,346,ENSG00000164808,47260878,47736306,+,downstream,476983,1555,Overlapping,chr84773786147738261,0.476666025191825,-1.00714828399763
16,88784702,88785102,401,*,350,ENSG00000103335,88715338,88785220,-,inside,518,118,NearestLocation,chr168878470288785102,0.623963898307619,-0.484076448438869
10,122113051,122113451,401,*,360,ENSG00000138162,121989163,122254545,+,inside,123888,123888,Overlapping,chr10122113051122113451,0.519226116231115,-0.61748698774154
15,92882815,92883215,401,*,384,ENSG00000272888,92819540,92899701,+,inside,63275,16486,Overlapping,chr159288281592883215,0.362982355646889,-0.472470935478308
17,57988108,57988508,401,*,386,ENSG00000266086,57989038,58007246,-,downstream,19138,530,Overlapping,chr175798810857988508,0.463036835009961,-0.274731382543274
12,116277095,116277495,401,*,391,ENSG00000123066,115957905,116277693,-,inside,598,198,NearestLocation,chr12116277095116277495,0.431265515758512,-0.963210786567212
10,127196141,127196541,401,*,406,ENSG00000150760,126905409,127452517,+,inside,290732,255976,Overlapping,chr10127196141127196541,1.15700053488049,-0.65850091480201
9,91423108,91423508,401,*,412,ENSG00000165030,91409045,91423832,-,inside,724,324,NearestLocation,chr99142310891423508,0.64699865408819,-0.652957681746566
3,188153855,188154255,401,*,430,ENSG00000145012,188153284,188890671,+,inside,571,571,Overlapping,chr3188153855188154255,0.55427011418481,-0.593362920772744
6,154733582,154733982,401,*,434,ENSG00000213079,154733378,154834244,+,inside,204,204,NearestLocation,chr6154733582154733982,0.381236694348038,-0.564069803100702
10,125159305,125159705,401,*,435,ENSG00000175029,124984317,125161170,-,inside,1865,1465,NearestLocation,chr10125159305125159705,0.526969788228778,-0.524217649822738
8,19014008,19014408,401,*,487,ENSG00000156011,18527303,19084730,-,inside,70722,70322,Overlapping,chr81901400819014408,0.697991373207542,-0.487943634149803
4,10116318,10116718,401,*,512,ENSG00000071127,10074339,10116949,-,inside,631,231,Overlapping,chr41011631810116718,0.607526129434068,-0.317058113123128
12,123972310,123972710,401,*,566,ENSG00000119242,123918660,123972831,-,inside,521,121,Overlapping,chr12123972310123972710,0.573607381866652,-0.532219998513339
12,123972310,123972710,401,*,566,ENSG00000270095,123971457,123971714,-,upstream,-596,596,Overlapping,chr12123972310123972710,0.573607381866652,-0.746350293775389
9,132944230,132944630,401,*,568,ENSG00000165699,132891348,132946874,-,inside,2644,2244,Overlapping,chr9132944230132944630,0.582946675747689,-0.665184085970395
8,10054288,10054688,401,*,571,ENSG00000175806,10054292,10428891,+,overlapStart,-4,4,NearestLocation,chr81005428810054688,0.584756956998139,-0.811566141261196
7,47452875,47453275,401,*,607,ENSG00000136205,47275154,47582558,-,inside,129683,129283,NearestLocation,chr74745287547453275,0.931267544126531,-0.453034884677345
12,2691235,2691635,401,*,664,ENSG00000151067,1970772,2697950,+,inside,720463,6315,Overlapping,chr1226912352691635,1.20664264287891,-0.952952673617373
22,28443012,28443412,401,*,686,ENSG00000100154,27978014,28679840,-,inside,236828,236428,Overlapping,chr222844301228443412,1.0408344716843,-0.626791204533971
10,22003397,22003797,401,*,703,ENSG00000136770,21756548,22003769,-,overlapStart,372,28,NearestLocation,chr102200339722003797,0.648741303113662,-0.509156597145836
1,72283324,72283724,401,*,709,ENSG00000172260,71395943,72282539,-,upstream,-785,785,Overlapping,chr17228332472283724,0.659954038443727,-0.642484442494773
11,33039466,33039866,401,*,723,ENSG00000176148,33039417,33105943,+,inside,49,49,NearestLocation,chr113303946633039866,0.487300753544664,-0.63619728338734
5,399614,400014,401,*,728,ENSG00000063438,321714,438291,+,inside,77900,38277,Overlapping,chr5399614400014,0.782153877900772,-0.38363469091126
11,86068489,86068889,401,*,730,ENSG00000073921,85957175,86069882,-,inside,1393,993,NearestLocation,chr118606848986068889,0.493196984372084,-0.253162657199997
4,38867724,38868124,401,*,732,ENSG00000197712,38867677,38945739,+,inside,47,47,NearestLocation,chr43886772438868124,0.457280181786961,-0.634089049636742
4,38867724,38868124,401,*,732,ENSG00000207944,38868032,38868127,+,overlapStart,-308,3,Overlapping,chr43886772438868124,0.457280181786961,-0.66392244085802
17,80832920,80833320,401,*,733,ENSG00000141564,80544819,80966371,+,inside,288101,133051,Overlapping,chr178083292080833320,1.23031491790501,-0.407233085188665
1,5991905,5992305,401,*,768,ENSG00000131697,5862811,5992473,-,inside,568,168,NearestLocation,chr159919055992305,0.493417058641371,-0.712763725068294
8,23457312,23457712,401,*,769,ENSG00000197217,23385783,23457695,-,overlapStart,383,17,NearestLocation,chr82345731223457712,0.464342460722807,-0.820722461417942
8,25184807,25185207,401,*,774,ENSG00000147459,25184689,25418082,+,inside,118,118,NearestLocation,chr82518480725185207,0.451675437877131,-0.450070159547529
4,80072683,80073083,401,*,788,ENSG00000163297,79901146,80125454,-,inside,52771,52371,Overlapping,chr48007268380073083,0.81439898444748,-0.302229867925812
3,66038162,66038562,401,*,828,ENSG00000151276,65353525,66038918,-,inside,756,356,NearestLocation,chr36603816266038562,0.629510069676754,-1.08308696806333
7,47327800,47328200,401,*,852,ENSG00000136205,47275154,47582558,-,inside,254758,52646,Overlapping,chr74732780047328200,1.48472767363647,-0.453034884677345
3,169764601,169765001,401,*,862,ENSG00000270141,169764520,169765060,-,inside,459,59,Overlapping,chr3169764601169765001,0.536146366695069,-0.493380958586489
4,87006857,87007257,401,*,945,ENSG00000172493,86935002,87141039,+,inside,71855,71855,Overlapping,chr48700685787007257,0.639225017205963,-0.682839378728554
6,30326819,30327219,401,*,959,ENSG00000270604,30234039,30326134,-,upstream,-685,685,Overlapping,chr63032681930327219,0.536609305296181,-1.24662039130303
6,157823303,157823703,401,*,968,ENSG00000130340,157700387,157945077,+,inside,122916,121374,Overlapping,chr6157823303157823703,0.454562869362286,-0.321686286496535
6,57316931,57317331,401,*,983,ENSG00000146143,57314805,57646850,+,inside,2126,2126,NearestLocation,chr65731693157317331,1.19856250410592,-1.37408692182102
16,17470664,17471064,401,*,1018,ENSG00000103489,17101769,17470960,-,overlapStart,296,104,NearestLocation,chr161747066417471064,0.526420918436344,-0.877839776857248
19,13036965,13037365,401,*,1063,ENSG00000008441,12995475,13098796,+,inside,41490,41490,Overlapping,chr191303696513037365,1.54079636261154,-0.838970230302666
X,17737854,17738254,401,*,1072,ENSG00000188158,17375200,17735994,+,downstream,362654,1860,Overlapping,chrX1773785417738254,0.965315024954208,-1.51608956110877
4,5711158,5711558,401,*,1109,ENSG00000072840,5711201,5814305,+,overlapStart,-43,43,NearestLocation,chr457111585711558,0.529534684228324,-0.582343223531574
5,34929656,34930056,401,*,1118,ENSG00000168724,34929559,34958964,+,inside,97,97,NearestLocation,chr53492965634930056,0.58966764732132,-0.32907621146464
17,81294953,81295353,401,*,1129,ENSG00000157637,81244811,81295547,-,inside,594,194,NearestLocation,chr178129495381295353,0.615210358697821,-0.572908415933436
13,113209175,113209575,401,*,1138,ENSG00000139842,113208193,113267108,+,inside,982,982,Overlapping,chr13113209175113209575,0.395196269998918,-1.44029678718775
13,77326611,77327011,401,*,1161,ENSG00000005810,77042474,77327094,-,inside,483,83,Overlapping,chr137732661177327011,0.462564523879742,-0.511013210834028
5,176448507,176448907,401,*,1168,ENSG00000113194,176447628,176510074,+,inside,879,879,NearestLocation,chr5176448507176448907,0.473521424525213,-0.428454552302595
17,51260481,51260881,401,*,1177,ENSG00000011258,51177425,51260163,-,upstream,-318,318,Overlapping,chr175126048151260881,0.798139102451121,-0.623215168785588
4,168636670,168637070,401,*,1189,ENSG00000129116,168497052,168928457,+,inside,139618,139618,Overlapping,chr4168636670168637070,2.08104581926397,-0.390240891215438
18,11908427,11908827,401,*,1191,ENSG00000154889,11882622,11908366,-,upstream,-61,61,NearestLocation,chr181190842711908827,0.675494753222985,-0.750738107902906
9,99105071,99105471,401,*,1213,ENSG00000106799,99104038,99154192,+,inside,1033,1033,NearestLocation,chr99910507199105471,0.495752567494171,-0.532373541759293
3,42013753,42014153,401,*,1228,ENSG00000182606,42013802,42225890,+,overlapStart,-49,49,NearestLocation,chr34201375342014153,0.360113828676901,-0.603264295265564
2,180980758,180981158,401,*,1240,ENSG00000170035,180967248,181076585,+,inside,13510,13510,Overlapping,chr2180980758180981158,0.502060485670436,-0.395760947192474
2,237692436,237692836,401,*,1252,ENSG00000124831,237627587,237813682,+,inside,64849,64849,Overlapping,chr2237692436237692836,0.341257956568024,-0.303395911840473
X,123732666,123733066,401,*,1262,ENSG00000125676,123600561,123733056,-,overlapStart,390,10,NearestLocation,chrX123732666123733066,0.645006830799039,-0.505745374668659
15,62453819,62454219,401,*,1273,ENSG00000171914,62390526,62844631,+,inside,63293,63293,NearestLocation,chr156245381962454219,1.48190267355797,-0.506640369602087
9,20684192,20684592,401,*,1283,ENSG00000188352,20658309,20995955,+,inside,25883,25883,Overlapping,chr92068419220684592,0.492799322104469,-1.06083616641318
6,157021131,157021531,401,*,1287,ENSG00000049618,156776020,157210779,+,inside,245111,189248,Overlapping,chr6157021131157021531,0.377781580722423,-0.525629976871138
14,105398298,105398698,401,*,1288,ENSG00000179364,105300563,105398147,+,downstream,97735,151,Overlapping,chr14105398298105398698,0.57683182565194,-0.83269230350935
7,131327958,131328358,401,*,1290,ENSG00000128585,131110096,131496632,+,inside,217862,168274,Overlapping,chr7131327958131328358,0.417493086610504,-0.394761674275087
18,48781057,48781457,401,*,1302,ENSG00000134030,48539031,48863217,+,inside,242026,81760,Overlapping,chr184878105748781457,1.35884706772409,-0.602006659122224
5,154190375,154190775,401,*,1310,ENSG00000164574,154190730,154420984,+,overlapStart,-355,45,NearestLocation,chr5154190375154190775,0.491734397450491,-1.02249609520584
19,1848144,1848544,401,*,1321,ENSG00000079313,1815248,1848483,-,overlapStart,339,61,NearestLocation,chr1918481441848544,0.299963874464129,-0.448783513058454
5,134648860,134649260,401,*,1332,ENSG00000113615,134648785,134727909,+,inside,75,75,NearestLocation,chr5134648860134649260,0.394558418526169,-0.316885004665345
21,34526206,34526606,401,*,1362,ENSG00000159200,34513142,34615113,-,inside,88907,13064,Overlapping,chr213452620634526606,0.791678457358114,-0.31643792276975
13,109786170,109786570,401,*,1363,ENSG00000185950,109752695,109786583,-,inside,413,13,Overlapping,chr13109786170109786570,0.367755674117864,-0.558298768459908
7,97872097,97872497,401,*,1379,ENSG00000070669,97851677,97872542,-,inside,445,45,NearestLocation,chr79787209797872497,0.601426369950153,-0.396634193575097
2,109128980,109129380,401,*,1446,ENSG00000172985,109129205,109504634,+,overlapStart,-225,175,Overlapping,chr2109128980109129380,0.537545763173007,-0.802673994952414
3,17742056,17742456,401,*,1497,ENSG00000131374,17157162,18444817,-,inside,702761,584894,Overlapping,chr31774205617742456,0.52625480068154,-0.359523435589051
12,15882412,15882812,401,*,1503,ENSG00000151491,15620134,15882329,-,upstream,-83,83,Overlapping,chr121588241215882812,0.445863424351615,-0.290582802507432
11,12377581,12377981,401,*,1545,ENSG00000197702,12377563,12535356,+,inside,18,18,NearestLocation,chr111237758112377981,0.425645063767103,-0.457243022959117
9,100098451,100098851,401,*,1598,ENSG00000119509,100099243,100302175,+,upstream,-792,392,Overlapping,chr9100098451100098851,0.481289274410561,-0.547838384655606
12,15788891,15789291,401,*,1606,ENSG00000151491,15620134,15882329,-,inside,93438,93038,Overlapping,chr121578889115789291,0.465044000095006,-0.290582802507432
8,144358405,144358805,401,*,1627,ENSG00000185803,144333957,144361286,+,inside,24448,2481,Overlapping,chr8144358405144358805,0.559502853419951,-0.425455755331252
19,43182672,43183072,401,*,1655,ENSG00000204941,43166256,43186536,-,inside,3864,3464,NearestLocation,chr194318267243183072,1.4482550536236,-0.622653386438343
3,158513260,158513660,401,*,1657,ENSG00000174891,158105855,158545730,+,inside,407405,32070,Overlapping,chr3158513260158513660,1.4482550536236,-1.25480601804289
14,56579755,56580155,401,*,1674,ENSG00000070269,56488354,56650606,+,inside,91401,70451,Overlapping,chr145657975556580155,0.503321291919217,-0.967009587969785
7,17298840,17299240,401,*,1677,ENSG00000106546,16916359,17346152,+,inside,382481,46912,Overlapping,chr71729884017299240,0.389045276533245,-0.440859794792908
10,120456873,120457273,401,*,1703,ENSG00000203805,120457227,120592065,+,overlapStart,-354,46,NearestLocation,chr10120456873120457273,0.57665894960433,-0.899144862426953
22,42856646,42857046,401,*,1713,ENSG00000242247,42796502,42858106,-,inside,1460,1060,NearestLocation,chr224285664642857046,0.366736042062929,-0.381900568815679
16,82627490,82627890,401,*,1747,ENSG00000140945,82626965,83800640,+,inside,525,525,NearestLocation,chr168262749082627890,0.448992805282892,-0.926619511115758
16,30875292,30875692,401,*,1753,ENSG00000099385,30833626,30894302,-,inside,19010,18610,Overlapping,chr163087529230875692,0.748790725281857,-0.466579771234446
17,77373453,77373853,401,*,1764,ENSG00000184640,77280569,77500596,+,inside,92884,92884,Overlapping,chr177737345377373853,0.467097815510066,-0.430876560242829
22,38468099,38468499,401,*,1799,ENSG00000100196,38468078,38483447,+,inside,21,21,NearestLocation,chr223846809938468499,0.525147662092564,-0.264942987269891
10,15370651,15371051,401,*,1800,ENSG00000148468,15211643,15371289,-,inside,638,238,NearestLocation,chr101537065115371051,0.422070586229899,-0.62113284320862
2,156333945,156334345,401,*,1806,ENSG00000153234,156324437,156342348,-,inside,8403,8003,NearestLocation,chr2156333945156334345,0.373606001547983,-1.54489892104913
15,56918801,56919201,401,*,1814,ENSG00000140262,56918623,57299281,+,inside,178,178,NearestLocation,chr155691880156919201,0.358294675796584,-0.31369954654221
18,48834465,48834865,401,*,1816,ENSG00000134030,48539031,48863217,+,inside,295434,28352,Overlapping,chr184883446548834865,1.82342602070518,-0.602006659122224
17,61399880,61400280,401,*,1836,ENSG00000121068,61399843,61409466,+,inside,37,37,NearestLocation,chr176139988061400280,0.388317379966374,-0.554893320512368
18,12657216,12657616,401,*,1904,ENSG00000134278,12446512,12658107,-,inside,891,491,Overlapping,chr181265721612657616,0.312170988903242,-0.692730628895056
13,96052922,96053322,401,*,1931,ENSG00000102595,95801580,96053482,-,inside,560,160,NearestLocation,chr139605292296053322,0.418725919891741,-0.37738934711458
16,47460767,47461167,401,*,1977,ENSG00000129636,47154387,47464149,-,inside,3382,2982,Overlapping,chr164746076747461167,0.552736193856472,-0.493168969236122
2,224584903,224585303,401,*,2006,ENSG00000036257,224470150,224585397,-,inside,494,94,NearestLocation,chr2224584903224585303,0.34106007986377,-0.288756940005808
3,23806024,23806424,401,*,2014,ENSG00000170142,23805955,23891640,+,inside,69,69,NearestLocation,chr32380602423806424,0.342312637081042,-0.294141336737185
19,38849538,38849938,401,*,2024,ENSG00000104824,38836370,38852347,-,inside,2809,2409,NearestLocation,chr193884953838849938,0.337978042980215,-0.479281005618558
5,892500,892900,401,*,2028,ENSG00000071539,892884,919357,+,overlapStart,-384,16,Overlapping,chr5892500892900,0.398659765048679,-0.265504640765815
11,117098087,117098487,401,*,2039,ENSG00000160584,116843402,117098437,-,overlapStart,350,50,NearestLocation,chr11117098087117098487,0.398945261003038,-0.861507869071238
1,14742223,14742623,401,*,2092,ENSG00000189337,13892792,15118043,+,inside,849431,375420,Overlapping,chr11474222314742623,2.13196489436366,-0.784122855187501
17,77451420,77451820,401,*,2195,ENSG00000184640,77280569,77500596,+,inside,170851,48776,Overlapping,chr177745142077451820,0.665457006700612,-0.430876560242829
13,23979693,23980093,401,*,2269,ENSG00000182957,23979805,24307074,+,overlapStart,-112,112,Overlapping,chr132397969323980093,0.578087508338694,-0.753612924553894
X,17375716,17376116,401,*,2323,ENSG00000188158,17375200,17735994,+,inside,516,516,NearestLocation,chrX1737571617376116,0.810536852262505,-1.51608956110877
10,126253233,126253633,401,*,2340,ENSG00000148848,126012381,126388477,-,inside,135244,134844,Overlapping,chr10126253233126253633,2.02659803524159,-1.24796781760231
1,35351137,35351537,401,*,2436,ENSG00000146463,35268709,35422058,+,inside,82428,70521,Overlapping,chr13535113735351537,1.12632695873624,-0.304230850904181
3,123733230,123733630,401,*,2442,ENSG00000065534,123610049,123884332,-,inside,151102,123181,Overlapping,chr3123733230123733630,1.12632695873624,-1.37080513562837
5,169161233,169161633,401,*,2468,ENSG00000184347,168661733,169301139,-,inside,139906,139506,Overlapping,chr5169161233169161633,1.57942387133488,-0.9652242952568
7,5423050,5423450,401,*,2478,ENSG00000182095,5306790,5425414,-,inside,2364,1964,NearestLocation,chr754230505423450,0.234513291882104,-0.484561282173699
7,94395150,94395550,401,*,2480,ENSG00000164692,94394895,94431227,+,inside,255,255,NearestLocation,chr79439515094395550,0.451521906052967,-0.300282218090925
1,7299259,7299659,401,*,2498,ENSG00000171735,6785454,7769706,+,inside,513805,470047,Overlapping,chr172992597299659,1.49009552312113,-0.319107226215786
8,23410649,23411049,401,*,2501,ENSG00000197217,23385783,23457695,-,inside,47046,24866,Overlapping,chr82341064923411049,1.39474443801434,-0.820722461417942
1,58783244,58783644,401,*,2510,ENSG00000177606,58776845,58784048,-,inside,804,404,NearestLocation,chr15878324458783644,0.369402633779483,-0.337727913427642
19,3366619,3367019,401,*,2541,ENSG00000141905,3314403,3469217,+,inside,52216,52216,Overlapping,chr1933666193367019,0.379668079421664,-0.254949944782972
11,75562221,75562621,401,*,2570,ENSG00000149257,75562056,75572783,+,inside,165,165,NearestLocation,chr117556222175562621,0.41499087216584,-0.403142419443111
1,58546326,58546726,401,*,2579,ENSG00000173406,56994778,58546734,-,inside,408,8,Overlapping,chr15854632658546726,0.379028589577278,-0.573184055563262
12,95217657,95218057,401,*,2603,ENSG00000028203,95217746,95302799,+,overlapStart,-89,89,NearestLocation,chr129521765795218057,0.555160752417489,-0.426241030695391
21,33642753,33643153,401,*,2611,ENSG00000205726,33642400,33899861,+,inside,353,353,NearestLocation,chr213364275333643153,0.49302864102911,-0.372619317477668
18,67516293,67516693,401,*,2615,ENSG00000171451,67506587,67516720,-,inside,427,27,Overlapping,chr186751629367516693,0.378550850743189,-0.454600950851603
13,19633786,19634186,401,*,2652,ENSG00000196199,19633659,19673441,+,inside,127,127,NearestLocation,chr131963378619634186,0.466932433387991,-1.06355869175001
10,35336351,35336751,401,*,2659,ENSG00000108100,35247025,35572669,+,inside,89326,89326,Overlapping,chr103533635135336751,0.39277369122071,-0.49148323785102
1,16012952,16013352,401,*,2698,ENSG00000173641,16014028,16019594,-,downstream,6642,676,Overlapping,chr11601295216013352,0.777210496768267,-0.625726720003192
12,132761345,132761745,401,*,2703,ENSG00000176915,132725503,132761832,-,inside,487,87,NearestLocation,chr12132761345132761745,0.30078531399402,-0.310455537154574
4,54064046,54064446,401,*,2733,ENSG00000109220,54009789,54064605,-,inside,559,159,NearestLocation,chr45406404654064446,0.338419313514549,-0.467155965804743
17,2055421,2055821,401,*,2740,ENSG00000177374,2054154,2063241,+,inside,1267,1267,NearestLocation,chr1720554212055821,0.315536820821268,-0.307357629883695
4,37891194,37891594,401,*,2765,ENSG00000065882,37891084,38139175,+,inside,110,110,NearestLocation,chr43789119437891594,0.841219654867698,-0.408349255184276
6,101393673,101394073,401,*,2767,ENSG00000164418,100962701,102081622,+,inside,430972,430972,Overlapping,chr6101393673101394073,0.574071639198122,-2.10362850611636
6,100464935,100465335,401,*,2816,ENSG00000112246,100385009,100464921,-,upstream,-14,14,NearestLocation,chr6100464935100465335,0.618151291922255,-0.817625602553078
11,131760543,131760943,401,*,2909,ENSG00000182667,131370478,132336822,+,inside,390065,390065,Overlapping,chr11131760543131760943,1.02078057387668,-0.446807409097172
2,189179201,189179601,401,*,2940,ENSG00000204262,189031898,189225312,-,inside,46111,45711,Overlapping,chr2189179201189179601,0.837110947481102,-0.273115857053134
17,17576284,17576684,401,*,2967,ENSG00000133027,17505563,17591708,-,inside,15424,15024,Overlapping,chr171757628417576684,1.15602884890967,-0.334455430291595
9,129697285,129697685,401,*,3006,ENSG00000167157,129665647,129722674,+,inside,31638,24989,Overlapping,chr9129697285129697685,0.37908174685229,-0.831234682582157
6,30259531,30259931,401,*,3009,ENSG00000270604,30234039,30326134,-,inside,66603,25492,Overlapping,chr63025953130259931,0.428535034769429,-1.24662039130303
5,172931708,172932108,401,*,3011,ENSG00000113719,172834251,172952792,+,inside,97457,20684,Overlapping,chr5172931708172932108,1.60103359936873,-0.878292340461046
19,12995668,12996068,401,*,3022,ENSG00000008441,12995475,13098796,+,inside,193,193,NearestLocation,chr191299566812996068,0.336417615332,-0.838970230302666
1,31955411,31955811,401,*,3038,ENSG00000184007,31906421,31944856,-,upstream,-10555,10555,NearestLocation,chr13195541131955811,1.33272458019142,-0.532592685945243
2,109171586,109171986,401,*,3077,ENSG00000172985,109129205,109504634,+,inside,42381,42381,Overlapping,chr2109171586109171986,0.704954753418739,-0.802673994952414
2,97995533,97995933,401,*,3102,ENSG00000075568,97756333,97995948,-,inside,415,15,NearestLocation,chr29799553397995933,0.326928013581631,-0.358126311379635
2,109335575,109335975,401,*,3125,ENSG00000172985,109129205,109504634,+,inside,206370,168659,Overlapping,chr2109335575109335975,1.48897557293974,-0.802673994952414
10,11018206,11018606,401,*,3146,ENSG00000048740,10798397,11336675,+,inside,219809,219809,Overlapping,chr101101820611018606,0.714380694496025,-0.394896720386963
9,34458112,34458512,401,*,3167,ENSG00000164970,34398184,34458570,-,inside,458,58,NearestLocation,chr93445811234458512,0.563498390897051,-0.691520319384378
10,112446998,112447398,401,*,3179,ENSG00000151532,112446998,112818744,+,inside,0,0,NearestLocation,chr10112446998112447398,0.475339154438203,-0.480673186795548
1,7680181,7680581,401,*,3187,ENSG00000171735,6785454,7769706,+,inside,894727,89125,Overlapping,chr176801817680581,0.758154384543345,-0.319107226215786
17,4997843,4998243,401,*,3198,ENSG00000129250,4997950,5028401,+,overlapStart,-107,107,NearestLocation,chr1749978434998243,0.490601967900714,-0.266773911517834
17,60677817,60678217,401,*,3241,ENSG00000141376,60677453,61392838,+,inside,364,364,NearestLocation,chr176067781760678217,0.620065855832227,-0.67441294419931
14,50231176,50231576,401,*,3251,ENSG00000100485,50117130,50231578,-,inside,402,2,NearestLocation,chr145023117650231576,0.528935577464368,-0.502473056446384
