seqnames,start,end,width,strand,peak,feature,start_position,end_position,feature_strand,insideFeature,distancetoFeature,shortestDistance,fromOverlappingOrNearest,index,diffpeak,logfc
5,172770630,172771030,401,*,556,ENSG00000120129,172768096,172771195,-,inside,565,165,NearestLocation,chr5172770630172771030,-2.26817937963593,-0.615662289652574
5,179623095,179623495,401,*,559,ENSG00000169045,179614178,179634784,-,inside,11689,8917,Overlapping,chr5179623095179623495,-2.61280886692148,-0.388012025293261
11,70398656,70399056,401,*,564,ENSG00000085733,70398404,70436584,+,inside,252,252,Overlapping,chr117039865670399056,-2.80815078356402,-0.747452416243959
2,37324234,37324634,401,*,568,ENSG00000115825,37250502,37324833,-,inside,599,199,NearestLocation,chr23732423437324634,-3.04493583150909,-0.308450674691773
16,81006429,81006829,401,*,587,ENSG00000166451,81006552,81033114,+,overlapStart,-123,123,NearestLocation,chr168100642981006829,-3.7563016959359,-0.416112372629604
21,33642721,33643121,401,*,592,ENSG00000205726,33642400,33899861,+,inside,321,321,NearestLocation,chr213364272133643121,-2.45306866389034,-0.728696278704725
1,244970142,244970542,401,*,596,ENSG00000203666,244969682,245127164,+,inside,460,460,NearestLocation,chr1244970142244970542,-2.08342548882072,-0.953510024331873
12,991316,991716,401,*,635,ENSG00000082805,990509,1495933,+,inside,807,807,Overlapping,chr12991316991716,-2.5747820506741,-0.461832939055886
9,100352491,100352891,401,*,652,ENSG00000136891,100302077,100352942,-,inside,451,51,NearestLocation,chr9100352491100352891,-3.26223253778329,-0.343480584248461
13,111153491,111153891,401,*,664,ENSG00000102606,111114559,111305737,+,inside,38932,38932,Overlapping,chr13111153491111153891,-2.97435252403274,-0.39010695406242
22,29267787,29268187,401,*,673,ENSG00000182944,29268009,29300525,+,overlapStart,-222,178,NearestLocation,chr222926778729268187,-2.74370052961181,-0.287663440869096
3,99876027,99876427,401,*,702,ENSG00000184220,99817837,100181732,+,inside,58190,58190,NearestLocation,chr39987602799876427,-3.2396520061402,-0.477583182484676
3,51391211,51391611,401,*,712,ENSG00000145050,51385291,51389397,+,downstream,5920,1814,Overlapping,chr35139121151391611,-2.72893693483962,-0.414550412258504
20,3889401,3889801,401,*,714,ENSG00000125779,3888839,3929887,+,inside,562,562,Overlapping,chr2038894013889801,-2.4268995527044,-0.306673826696448
6,26156584,26156984,401,*,716,ENSG00000158373,26158122,26171349,+,upstream,-1538,1138,Overlapping,chr62615658426156984,-2.31060621094975,-0.503816538268938
9,35072229,35072629,401,*,717,ENSG00000221829,35073835,35080004,-,downstream,7775,1206,Overlapping,chr93507222935072629,-2.30369769963753,-0.411075261916313
1,185316496,185316896,401,*,726,ENSG00000116679,185296388,185317273,-,inside,777,377,NearestLocation,chr1185316496185316896,-2.56925977773392,-0.315856945142226
19,10817155,10817555,401,*,743,ENSG00000079805,10718055,10833488,+,inside,99100,15933,Overlapping,chr191081715510817555,-2.92229381475419,-0.565266691943863
12,65742296,65742696,401,*,769,ENSG00000149948,65824460,65966291,+,upstream,-82164,81764,NearestLocation,chr126574229665742696,-2.92230843751938,-0.440846788192681
22,45672107,45672507,401,*,785,ENSG00000130638,45671798,45845307,+,inside,309,309,NearestLocation,chr224567210745672507,-2.42715956553716,-0.851608428054568
5,10249557,10249957,401,*,797,ENSG00000150753,10249929,10266389,+,overlapStart,-372,28,Overlapping,chr51024955710249957,-4.44965035280353,-0.337403558036425
1,214551215,214551615,401,*,815,ENSG00000152104,214348700,214552449,-,inside,1234,834,NearestLocation,chr1214551215214551615,-2.25606435978931,-1.13352465631258
2,200811986,200812386,401,*,834,ENSG00000082153,200810594,200827338,+,inside,1392,1392,Overlapping,chr2200811986200812386,-1.96913663132144,-0.218306509967832
2,68319450,68319850,401,*,836,ENSG00000119865,68284171,68320051,-,inside,601,201,NearestLocation,chr26831945068319850,-2.69255068890593,-0.284037659089111
11,65900058,65900458,401,*,856,ENSG00000175592,65892049,65900573,-,inside,515,115,NearestLocation,chr116590005865900458,-2.2244259069266,-0.575815261953383
2,159712512,159712912,401,*,870,ENSG00000136536,159712457,159771027,+,inside,55,55,NearestLocation,chr2159712512159712912,-2.36852320394918,-0.782716592605333
10,110497977,110498377,401,*,880,ENSG00000138166,110497907,110511533,+,inside,70,70,NearestLocation,chr10110497977110498377,-1.93356338754584,-1.03365293145142
22,37906221,37906621,401,*,894,ENSG00000100139,37905657,37942822,+,inside,564,564,NearestLocation,chr223790622137906621,-2.34349121231313,-0.384788009076835
3,128052470,128052870,401,*,919,ENSG00000074416,127689062,128052190,-,upstream,-280,280,NearestLocation,chr3128052470128052870,-3.16647639014835,-0.264176579211854
10,119206865,119207265,401,*,928,ENSG00000198873,119207571,119459745,+,upstream,-706,306,NearestLocation,chr10119206865119207265,-2.85136095093969,-0.527968978496514
12,27332946,27333346,401,*,933,ENSG00000029153,27332836,27425289,+,inside,110,110,NearestLocation,chr122733294627333346,-2.3097990555381,-1.07776714076914
17,5486502,5486902,401,*,941,ENSG00000167842,5486285,5490814,+,inside,217,217,NearestLocation,chr1754865025486902,-4.40443546440474,-0.448186020213433
8,30384802,30385202,401,*,946,ENSG00000157110,30384511,30572256,+,inside,291,291,NearestLocation,chr83038480230385202,-2.22462820796845,-1.24595314688454
14,34873876,34874276,401,*,958,ENSG00000198604,34752731,34875647,-,inside,1771,1371,Overlapping,chr143487387634874276,-2.34011965867464,-0.470634771364348
12,98516043,98516443,401,*,959,ENSG00000120802,98515579,98550351,+,inside,464,464,Overlapping,chr129851604398516443,-2.48426065056911,-0.444267236065267
2,54456375,54456775,401,*,960,ENSG00000115306,54456317,54671446,+,inside,58,58,NearestLocation,chr25445637554456775,-2.47116587538335,-0.381004439028271
17,57988194,57988594,401,*,984,ENSG00000266086,57989038,58007246,-,downstream,19052,444,Overlapping,chr175798819457988594,-2.2228786111825,-0.330450169508956
1,248838278,248838678,401,*,985,ENSG00000171161,248838210,248849517,+,inside,68,68,NearestLocation,chr1248838278248838678,-2.41321137148579,-0.487533794462446
2,11344719,11345119,401,*,1008,ENSG00000134318,11179759,11348330,-,inside,3611,3211,NearestLocation,chr21134471911345119,-2.21230035788958,-0.385505434121076
10,125159408,125159808,401,*,1025,ENSG00000175029,124984317,125161170,-,inside,1762,1362,NearestLocation,chr10125159408125159808,-2.0299388434425,-0.556790534258254
14,55129180,55129580,401,*,1038,ENSG00000131981,55124110,55145423,+,inside,5070,5070,NearestLocation,chr145512918055129580,-2.25072550664402,-0.420261105170684
17,63622369,63622769,401,*,1060,ENSG00000198909,63622415,63696305,+,overlapStart,-46,46,NearestLocation,chr176362236963622769,-3.12990519089043,-0.744449745775798
4,82890729,82891129,401,*,1069,ENSG00000251022,82893009,82900960,-,downstream,10231,1880,Overlapping,chr48289072982891129,-2.31366556922276,-0.866678180826699
14,57268540,57268940,401,*,1083,ENSG00000053770,57268924,57298742,+,overlapStart,-384,16,Overlapping,chr145726854057268940,-2.89283539383805,-0.838848013234384
22,33920439,33920839,401,*,1144,ENSG00000133424,33162226,33922841,-,inside,2402,2002,Overlapping,chr223392043933920839,-2.58149742803198,-0.954425485195677
16,70251457,70251857,401,*,1157,ENSG00000090861,70251983,70289707,-,downstream,38250,126,Overlapping,chr167025145770251857,-2.40871352693575,-0.363953715620152
2,180980849,180981249,401,*,1159,ENSG00000170035,180967248,181076585,+,inside,13601,13601,Overlapping,chr2180980849180981249,-3.09701651921035,-0.672462351056034
11,9664140,9664540,401,*,1166,ENSG00000133789,9664077,9752993,+,inside,63,63,NearestLocation,chr1196641409664540,-2.56643935648303,-0.278301684355428
2,233354573,233354973,401,*,1181,ENSG00000077044,233354494,233472104,+,inside,79,79,NearestLocation,chr2233354573233354973,-2.77396603827672,-0.768796514913304
7,148883777,148884177,401,*,1200,ENSG00000106462,148807257,148884321,-,inside,544,144,NearestLocation,chr7148883777148884177,-2.08365965508168,-0.429442063264488
11,67119307,67119707,401,*,1205,ENSG00000173120,67119263,67258082,+,inside,44,44,NearestLocation,chr116711930767119707,-2.16403058264255,-0.553100744691618
16,67846966,67847366,401,*,1230,ENSG00000102901,67828157,67847811,-,inside,845,445,Overlapping,chr166784696667847366,-2.28416286727865,-0.359142268202878
1,36323159,36323559,401,*,1232,ENSG00000142694,36322030,36324154,-,inside,995,595,NearestLocation,chr13632315936323559,-2.08395106880735,-0.325365568531984
17,2055191,2055591,401,*,1233,ENSG00000177374,2054154,2063241,+,inside,1037,1037,NearestLocation,chr1720551912055591,-2.0738802335166,-0.57792955753653
5,154755427,154755827,401,*,1261,ENSG00000155506,154682986,154817605,+,inside,72441,61778,Overlapping,chr5154755427154755827,-2.26608803244805,-0.346569823895518
13,50124130,50124530,401,*,1262,ENSG00000231607,49956670,50125720,-,inside,1590,1190,NearestLocation,chr135012413050124530,-2.25139129233317,-0.415251553719642
8,22668870,22669270,401,*,1263,ENSG00000147439,22620418,22669148,-,overlapStart,278,122,NearestLocation,chr82266887022669270,-2.24645891944296,-0.61339147035485
6,26198892,26199292,401,*,1267,ENSG00000197409,26196784,26197286,-,upstream,-1606,1606,Overlapping,chr62619889226199292,-2.75100958935358,-0.477866600038034
6,26198892,26199292,401,*,1267,ENSG00000196866,26198784,26199293,-,inside,401,1,NearestLocation,chr62619889226199292,-2.75100958935358,-0.552556572352704
3,123067099,123067499,401,*,1279,ENSG00000065485,123067025,123225227,+,inside,74,74,NearestLocation,chr3123067099123067499,-2.14035483308156,-0.27654474305347
20,47356801,47357201,401,*,1280,ENSG00000101040,47209214,47356889,-,overlapStart,88,88,NearestLocation,chr204735680147357201,-2.55123758715315,-0.349178960615278
7,30771657,30772057,401,*,1282,ENSG00000106125,30771417,30892387,+,inside,240,240,NearestLocation,chr73077165730772057,-3.48278944187144,-0.477807031895645
2,64988365,64988765,401,*,1288,ENSG00000115902,64988477,65023865,+,overlapStart,-112,112,NearestLocation,chr26498836564988765,-2.25172483844078,-0.593274609326808
1,114716320,114716720,401,*,1293,ENSG00000213281,114704469,114716771,-,inside,451,51,NearestLocation,chr1114716320114716720,-4.27377487989057,-0.329733046042932
15,90994018,90994418,401,*,1299,ENSG00000198901,90966040,90995629,-,inside,1611,1211,NearestLocation,chr159099401890994418,-2.28251846341463,-0.520217216196496
9,129665932,129666332,401,*,1309,ENSG00000167157,129665647,129722674,+,inside,285,285,NearestLocation,chr9129665932129666332,-2.53397076994387,-0.45717763649049
1,85581078,85581478,401,*,1348,ENSG00000153904,85318481,85578363,-,upstream,-2715,2715,Overlapping,chr18558107885581478,-1.88868408959674,-0.316560802258262
1,62437056,62437456,401,*,1352,ENSG00000162607,62436297,62451804,+,inside,759,759,NearestLocation,chr16243705662437456,-2.39321900478434,-0.502566326436957
21,33479408,33479808,401,*,1356,ENSG00000142188,33432485,33479974,-,inside,566,166,NearestLocation,chr213347940833479808,-1.90152200161655,-0.440351852534328
5,179821349,179821749,401,*,1357,ENSG00000161013,179797597,179806952,-,upstream,-14397,14397,NearestLocation,chr5179821349179821749,-2.72479184038398,-0.436319707287534
2,112646003,112646403,401,*,1369,ENSG00000144136,112645939,112663825,+,inside,64,64,NearestLocation,chr2112646003112646403,-2.07211860577747,-0.492858433034183
10,29735404,29735804,401,*,1372,ENSG00000197321,29457338,29736959,-,inside,1555,1155,NearestLocation,chr102973540429735804,-2.74859604124324,-1.18844707359166
15,84981510,84981910,401,*,1374,ENSG00000073417,84980440,85139145,+,inside,1070,1070,NearestLocation,chr158498151084981910,-1.98731024066543,-1.20079762348084
4,173333832,173334232,401,*,1387,ENSG00000164104,173331376,173334432,-,inside,600,200,NearestLocation,chr4173333832173334232,-1.82771356046717,-0.32646711107998
4,76689359,76689759,401,*,1423,ENSG00000138771,76435229,76783253,+,inside,254130,93494,Overlapping,chr47668935976689759,-2.13354180841618,-0.489273256149347
11,128521878,128522278,401,*,1428,ENSG00000134954,128458761,128587558,-,inside,65680,63117,Overlapping,chr11128521878128522278,-2.14559123143778,-0.653717295598405
1,160261986,160262386,401,*,1432,ENSG00000132716,160215715,160262549,-,inside,563,163,Overlapping,chr1160261986160262386,-2.35738876281284,-0.38120916747627
1,160261986,160262386,401,*,1432,ENSG00000258465,160216800,160285130,-,inside,23144,22744,Overlapping,chr1160261986160262386,-2.35738876281284,-0.381702858106531
11,7673690,7674090,401,*,1437,ENSG00000166394,7665100,7677222,-,inside,3532,3132,NearestLocation,chr1176736907674090,-2.18794637589004,-0.370088454098301
6,151391206,151391606,401,*,1453,ENSG00000181472,151364115,151391559,-,overlapStart,353,47,NearestLocation,chr6151391206151391606,-2.05326316181359,-0.391390950703659
12,29148952,29149352,401,*,1459,ENSG00000064763,29149016,29341121,+,overlapStart,-64,64,NearestLocation,chr122914895229149352,-3.00927738045599,-0.566050789328674
7,2354039,2354439,401,*,1470,ENSG00000106266,2251770,2354318,-,overlapStart,279,121,Overlapping,chr723540392354439,-2.35775033084915,-0.599882855033003
8,120811395,120811795,401,*,1482,ENSG00000172164,120535745,120813273,-,inside,1878,1478,Overlapping,chr8120811395120811795,-2.70229760258387,-0.457319769380187
19,17245508,17245908,401,*,1483,ENSG00000160113,17231883,17245919,-,inside,411,11,NearestLocation,chr191724550817245908,-3.01063926664553,-0.523630996803325
17,35587377,35587777,401,*,1495,ENSG00000006125,35578046,35726413,+,inside,9331,9331,Overlapping,chr173558737735587777,-2.73384605620111,-0.996338362082881
8,43093478,43093878,401,*,1526,ENSG00000185900,43093498,43131180,+,overlapStart,-20,20,NearestLocation,chr84309347843093878,-2.99426680942384,-0.315435176896551
1,34164853,34165253,401,*,1536,ENSG00000121904,33513998,34165842,-,inside,989,589,NearestLocation,chr13416485334165253,-2.99564293258617,-0.477873584584613
14,65413041,65413441,401,*,1559,ENSG00000033170,65410592,65744121,+,inside,2449,2449,Overlapping,chr146541304165413441,-2.3438290881963,-0.310107297254013
4,88592560,88592960,401,*,1560,ENSG00000138641,88592434,88708541,+,inside,126,126,NearestLocation,chr48859256088592960,-2.3438290881963,-1.2061296118721
1,17438057,17438457,401,*,1581,ENSG00000179051,17406760,17439677,-,inside,1620,1220,NearestLocation,chr11743805717438457,-2.08314517935643,-0.373853926390361
5,122311802,122312202,401,*,1606,ENSG00000064692,122311354,122464219,+,inside,448,448,Overlapping,chr5122311802122312202,-2.18426754630608,-1.76897494694066
11,69641842,69642242,401,*,1620,ENSG00000110092,69641156,69654474,+,inside,686,686,NearestLocation,chr116964184269642242,-2.11537327192433,-0.360970439100831
4,80202520,80202920,401,*,1626,ENSG00000152784,80183879,80204329,+,inside,18641,1409,Overlapping,chr48020252080202920,-2.30820232203407,-0.531676517628614
4,931843,932243,401,*,1632,ENSG00000178950,849276,932373,-,inside,530,130,NearestLocation,chr4931843932243,-2.15243499270782,-0.484069207204252
19,55407279,55407679,401,*,1635,ENSG00000108106,55399745,55407788,-,inside,509,109,NearestLocation,chr195540727955407679,-2.14935547463551,-0.460650617784726
13,49996429,49996829,401,*,1645,ENSG00000231607,49956670,50125720,-,inside,129291,39759,Overlapping,chr134999642949996829,-2.9809585738235,-0.415251553719642
6,90586748,90587148,401,*,1652,ENSG00000135341,90513573,90587072,-,overlapStart,324,76,NearestLocation,chr69058674890587148,-3.38887351470607,-0.707248144190893
20,5127101,5127501,401,*,1655,ENSG00000132646,5114953,5126626,-,upstream,-475,475,Overlapping,chr2051271015127501,-2.49225845945637,-0.494331067916403
8,42271275,42271675,401,*,1656,ENSG00000104365,42271302,42332460,+,overlapStart,-27,27,Overlapping,chr84227127542271675,-2.32686455664075,-0.677009768476391
7,116210645,116211045,401,*,1659,ENSG00000135269,116210506,116258783,+,inside,139,139,NearestLocation,chr7116210645116211045,-2.65361597877385,-0.376909000183034
2,15560806,15561206,401,*,1675,ENSG00000151779,15166914,15561334,-,inside,528,128,NearestLocation,chr21556080615561206,-2.95717895266196,-0.789508440137622
17,64661939,64662339,401,*,1677,ENSG00000108854,64542282,64662307,-,overlapStart,368,32,NearestLocation,chr176466193964662339,-2.07116924295666,-0.446277028672976
19,10718092,10718492,401,*,1681,ENSG00000079805,10718055,10833488,+,inside,37,37,NearestLocation,chr191071809210718492,-2.66356535022034,-0.565266691943863
19,10718092,10718492,401,*,1681,ENSG00000207972,10718404,10718503,+,overlapStart,-312,11,Overlapping,chr191071809210718492,-2.66356535022034,-0.545141543305168
6,27809977,27810377,401,*,1686,ENSG00000196747,27808173,27808667,+,downstream,1804,1310,Overlapping,chr62780997727810377,-4.15788958192597,-0.555730487718916
1,8878266,8878666,401,*,1701,ENSG00000074800,8861000,8879190,-,inside,924,524,Overlapping,chr188782668878666,-2.29898319643521,-0.416575982425912
11,67508347,67508747,401,*,1705,ENSG00000110697,67491768,67506263,-,upstream,-2084,2084,Overlapping,chr116750834767508747,-2.92300749285007,-0.406338227978671
1,167722100,167722500,401,*,1716,ENSG00000197965,167721192,167791919,+,inside,908,908,NearestLocation,chr1167722100167722500,-2.17946450978605,-0.832040192000865
5,16935802,16936202,401,*,1725,ENSG00000145555,16661907,16936288,-,inside,486,86,NearestLocation,chr51693580216936202,-2.29081107609926,-0.409748016207769
19,14418929,14419329,401,*,1727,ENSG00000123136,14408798,14419383,-,inside,454,54,NearestLocation,chr191441892914419329,-2.94116943668798,-0.500352595118822
17,67377541,67377941,401,*,1734,ENSG00000154217,67377281,67697256,+,inside,260,260,NearestLocation,chr176737754167377941,-2.43677430308624,-0.386927614990401
12,122526627,122527027,401,*,1735,ENSG00000184445,122527246,122626396,+,upstream,-619,219,Overlapping,chr12122526627122527027,-4.13445381945987,-0.637908350970419
2,38750800,38751200,401,*,1765,ENSG00000115875,38743599,38751494,-,inside,694,294,NearestLocation,chr23875080038751200,-2.28371933946659,-0.62771739062467
10,27504435,27504835,401,*,1772,ENSG00000099246,27504174,27543207,+,inside,261,261,NearestLocation,chr102750443527504835,-2.91915153177251,-0.281252989783473
13,52450130,52450530,401,*,1783,ENSG00000136100,52412602,52450634,-,inside,504,104,NearestLocation,chr135245013052450530,-2.29973610623003,-1.87012760006872
14,51652136,51652536,401,*,1792,ENSG00000139926,51489100,51730727,+,inside,163036,78191,Overlapping,chr145165213651652536,-1.95610944692266,-0.288447606351448
19,20167387,20167787,401,*,1798,ENSG00000256229,20167214,20200488,+,inside,173,173,NearestLocation,chr192016738720167787,-4.11502690327302,-0.651066411404369
8,67064334,67064734,401,*,1863,ENSG00000104218,67062417,67196778,+,inside,1917,1917,NearestLocation,chr86706433467064734,-2.62993896335463,-0.505733660857754
1,244451445,244451845,401,*,1882,ENSG00000035687,244408494,244451909,-,inside,464,64,NearestLocation,chr1244451445244451845,-2.69307684969321,-0.365489167965977
14,90816039,90816439,401,*,1892,ENSG00000165914,90524564,90816479,-,inside,440,40,NearestLocation,chr149081603990816439,-2.13925729840981,-0.532429441984744
12,2958978,2959378,401,*,1910,ENSG00000197905,2959330,3040676,+,overlapStart,-352,48,NearestLocation,chr1229589782959378,-2.89390299561327,-0.362301333541258
