seqnames,start,end,width,strand,peak,feature,start_position,end_position,feature_strand,insideFeature,distancetoFeature,shortestDistance,fromOverlappingOrNearest,index,diffpeak,logfc
8,23068513,23068913,401,*,616,ENSG00000120889,23020133,23069031,-,inside,518,118,Overlapping,chr82306851323068913,-2.7753438345042,0.466489643883348
20,34704346,34704746,401,*,752,ENSG00000078804,34704339,34713439,+,inside,7,7,NearestLocation,chr203470434634704746,-2.26971727804389,0.348639413422843
1,111755920,111756320,401,*,810,ENSG00000197852,111680630,111755824,-,upstream,-96,96,NearestLocation,chr1111755920111756320,-3.18460768700056,0.471878166722388
19,58097842,58098242,401,*,861,ENSG00000121413,58083838,58118427,-,inside,20585,14004,NearestLocation,chr195809784258098242,-2.95476668305149,0.502196823268836
4,39044955,39045355,401,*,868,ENSG00000109790,39045039,39126857,+,overlapStart,-84,84,NearestLocation,chr43904495539045355,-1.99021873416624,0.404466871938647
7,100015558,100015958,401,*,929,ENSG00000106261,100015572,100041689,+,overlapStart,-14,14,NearestLocation,chr7100015558100015958,-1.95341336805469,0.466187549112605
1,202807296,202807696,401,*,1000,ENSG00000117139,202724495,202808487,-,inside,1191,791,NearestLocation,chr1202807296202807696,-2.48780672076631,0.393764539580348
12,68808409,68808809,401,*,1040,ENSG00000135679,68808177,68845544,+,inside,232,232,NearestLocation,chr126880840968808809,-2.06981913584747,0.48690615943227
20,36050432,36050832,401,*,1067,ENSG00000260032,36045618,36051018,-,inside,586,186,NearestLocation,chr203605043236050832,-2.0197310291703,0.514354120667878
3,14178147,14178547,401,*,1073,ENSG00000154767,14145147,14178621,-,inside,474,74,NearestLocation,chr31417814714178547,-2.80557665965029,0.459253541167692
12,103840811,103841211,401,*,1120,ENSG00000111696,103770453,103841234,-,inside,423,23,NearestLocation,chr12103840811103841211,-2.60649841972273,0.380742385764118
6,132400889,132401289,401,*,1132,ENSG00000079931,132296055,132401475,-,inside,586,186,NearestLocation,chr6132400889132401289,-2.18491743355929,0.522498327818317
3,108090643,108091043,401,*,1206,ENSG00000196776,108043091,108091862,-,inside,1219,819,NearestLocation,chr3108090643108091043,-2.41625986783894,0.352831613029873
12,13101363,13101763,401,*,1231,ENSG00000084444,13044381,13142521,+,inside,56982,40758,Overlapping,chr121310136313101763,-2.27773073451764,0.672683211224698
6,81752224,81752624,401,*,1271,ENSG00000112773,81491439,81752774,-,inside,550,150,NearestLocation,chr68175222481752624,-2.79300580572774,0.459259818423976
5,179821349,179821749,401,*,1357,ENSG00000161011,179806398,179838078,+,inside,14951,14951,Overlapping,chr5179821349179821749,-2.72479184038398,0.404844920633391
18,51030188,51030588,401,*,1418,ENSG00000267699,50968019,51058144,+,inside,62169,27556,Overlapping,chr185103018851030588,-1.9529844467656,0.485603729465388
8,102806981,102807381,401,*,1419,ENSG00000253669,102805517,102810039,+,inside,1464,1464,NearestLocation,chr8102806981102807381,-2.35987465047595,0.814221286276302
13,48233137,48233537,401,*,1524,ENSG00000136156,48232612,48270357,+,inside,525,525,NearestLocation,chr134823313748233537,-2.00564552043533,0.478304676265974
5,95731330,95731730,401,*,1563,ENSG00000164292,95713522,95824383,+,inside,17808,17808,Overlapping,chr59573133095731730,-1.88143754248101,0.325004117871182
5,154857457,154857857,401,*,1589,ENSG00000170271,154818492,154859252,-,inside,1795,1395,Overlapping,chr5154857457154857857,-2.6708821943438,0.831943184605078
2,39436834,39437234,401,*,1591,ENSG00000231312,39436530,39665343,+,inside,304,304,NearestLocation,chr23943683439437234,-1.90386533327961,0.633316118146924
3,72996928,72997328,401,*,1596,ENSG00000172986,72888046,72998138,+,inside,108882,810,Overlapping,chr37299692872997328,-2.38801696190186,0.931019479467448
18,8609420,8609820,401,*,1676,ENSG00000206418,8609437,8639383,+,overlapStart,-17,17,NearestLocation,chr1886094208609820,-2.65492297728287,0.36590886951087
7,27173754,27174154,401,*,1693,ENSG00000078399,27162438,27175180,-,inside,1426,1026,NearestLocation,chr72717375427174154,-2.08187189590993,0.486289099345394
14,55580301,55580701,401,*,1709,ENSG00000186615,55496786,55580888,-,inside,587,187,NearestLocation,chr145558030155580701,-1.90651321050599,0.719291314239265
20,18288129,18288529,401,*,1736,ENSG00000125846,18288283,18316996,+,overlapStart,-154,154,NearestLocation,chr201828812918288529,-4.12507898208739,0.377733430976731
18,3012779,3013179,401,*,1753,ENSG00000101577,2916994,3013144,-,overlapStart,365,35,NearestLocation,chr1830127793013179,-1.65277000848498,0.374814252849699
6,139374647,139375047,401,*,1773,ENSG00000164442,139371807,139374648,-,overlapStart,1,1,NearestLocation,chr6139374647139375047,-2.15827029146059,0.587508950755146
1,92784557,92784957,401,*,1795,ENSG00000067208,92508696,92792404,-,inside,7847,7447,NearestLocation,chr19278455792784957,-1.94035855051439,0.250612955291731
16,70454267,70454667,401,*,1797,ENSG00000157353,70454595,70480274,+,overlapStart,-328,72,NearestLocation,chr167045426770454667,-2.04026690332194,0.75184588452001
16,74606764,74607164,401,*,1799,ENSG00000090863,74447427,74607144,-,overlapStart,380,20,NearestLocation,chr167460676474607164,-2.29714430947974,0.289479607066952
19,12064856,12065256,401,*,1824,ENSG00000223547,12064731,12081565,+,inside,125,125,NearestLocation,chr191206485612065256,-2.26564330287257,0.591098875481099
3,30606694,30607094,401,*,1847,ENSG00000163513,30606601,30694142,+,inside,93,93,NearestLocation,chr33060669430607094,-1.79814635217104,0.418368462601292
3,139389193,139389593,401,*,1864,ENSG00000248932,139389761,139782699,+,upstream,-568,168,Overlapping,chr3139389193139389593,-2.46361436146555,0.674717478779772
6,71288942,71289342,401,*,1867,ENSG00000119900,71288811,71309059,+,inside,131,131,NearestLocation,chr67128894271289342,-1.74095997227408,0.541416403494167
3,195542834,195543234,401,*,1876,ENSG00000184203,195514428,195543386,-,inside,552,152,NearestLocation,chr3195542834195543234,-3.39567205231549,0.38355926943968
5,76716041,76716441,401,*,1885,ENSG00000181104,76716126,76735770,+,overlapStart,-85,85,NearestLocation,chr57671604176716441,-2.26716855415769,0.452012787005121
14,87992811,87993211,401,*,1949,ENSG00000054983,87837820,87993665,-,inside,854,454,NearestLocation,chr148799281187993211,-2.20274150965597,0.431196185769918
19,34734131,34734531,401,*,1952,ENSG00000197841,34734155,34745378,+,overlapStart,-24,24,NearestLocation,chr193473413134734531,-2.68417757047711,0.557130105859631
3,124985722,124986122,401,*,2054,ENSG00000173706,124965710,125055997,-,inside,70275,20012,Overlapping,chr3124985722124986122,-3.30288666871086,0.578045255030058
8,143990082,143990482,401,*,2085,ENSG00000178719,143990056,143993415,+,inside,26,26,NearestLocation,chr8143990082143990482,-2.2182743851619,0.344917123690494
1,181088995,181089395,401,*,2126,ENSG00000162783,181088700,181092900,+,inside,295,295,NearestLocation,chr1181088995181089395,-1.69473231742223,0.350907670442276
8,51898594,51898994,401,*,2176,ENSG00000168300,51817575,51899186,-,inside,592,192,NearestLocation,chr85189859451898994,-1.98887983437483,0.525662530332869
1,70354383,70354783,401,*,2179,ENSG00000197568,70354786,70385339,+,upstream,-403,3,Overlapping,chr17035438370354783,-2.37238625212072,0.524267235076905
11,695367,695767,401,*,2193,ENSG00000177106,694438,727727,+,inside,929,929,Overlapping,chr11695367695767,-1.84759973529186,0.827614117929471
2,151261389,151261789,401,*,2206,ENSG00000184898,151247940,151261863,-,inside,474,74,NearestLocation,chr2151261389151261789,-1.81377868000596,0.532831307361465
12,89709711,89710111,401,*,2280,ENSG00000070961,89588049,89709300,-,upstream,-411,411,NearestLocation,chr128970971189710111,-1.87432364873176,0.362090509948013
5,142108841,142109241,401,*,2294,ENSG00000131507,142108779,142154440,+,inside,62,62,NearestLocation,chr5142108841142109241,-1.62331888157031,0.323769270713033
18,79988596,79988996,401,*,2328,ENSG00000141759,79970813,80033949,-,inside,45353,17783,Overlapping,chr187998859679988996,-2.56129434819417,0.289596099593293
1,171741663,171742063,401,*,2330,ENSG00000117533,171700160,171742074,-,inside,411,11,NearestLocation,chr1171741663171742063,-2.54732446979598,0.425989785201417
15,50765369,50765769,401,*,2369,ENSG00000138600,50702266,50765709,-,overlapStart,340,60,NearestLocation,chr155076536950765769,-1.95932009999119,0.335152920720069
5,134738475,134738875,401,*,2373,ENSG00000164615,134738495,134752157,+,overlapStart,-20,20,NearestLocation,chr5134738475134738875,-3.1989584734355,0.376344266661593
2,191678345,191678745,401,*,2389,ENSG00000173559,191678068,191741097,+,inside,277,277,NearestLocation,chr2191678345191678745,-2.52327231500515,0.606320600427691
15,29269298,29269698,401,*,2477,ENSG00000185115,29264989,29269822,-,inside,524,124,NearestLocation,chr152926929829269698,-1.9305574198963,0.403193266931685
3,142149162,142149562,401,*,2486,ENSG00000114126,141944428,142149544,-,overlapStart,382,18,NearestLocation,chr3142149162142149562,-2.17295103213322,0.539630471455054
6,36679590,36679990,401,*,2499,ENSG00000124762,36676460,36687337,+,inside,3130,3130,Overlapping,chr63667959036679990,-1.92769758511058,0.877727486339312
13,79481325,79481725,401,*,2613,ENSG00000102471,79481124,79556077,+,inside,201,201,Overlapping,chr137948132579481725,-3.1749305693204,0.512524355794336
11,106077658,106078058,401,*,2631,ENSG00000149313,106075501,106098699,+,inside,2157,2157,Overlapping,chr11106077658106078058,-2.29831425575438,0.279175628519941
22,41301654,41302054,401,*,2665,ENSG00000100403,41301525,41360147,+,inside,129,129,NearestLocation,chr224130165441302054,-1.90322722512493,0.484425239080039
17,40140455,40140855,401,*,2677,ENSG00000108349,40140318,40172171,+,inside,137,137,NearestLocation,chr174014045540140855,-2.0253512712042,0.284091981107492
1,153633941,153634341,401,*,2686,ENSG00000189171,153618787,153631360,-,upstream,-2581,2581,Overlapping,chr1153633941153634341,-2.31116863321705,0.475042636395886
19,5903438,5903838,401,*,2742,ENSG00000267314,5904841,5914707,+,upstream,-1403,1003,Overlapping,chr1959034385903838,-2.15467170924125,0.697734751991589
19,5903438,5903838,401,*,2742,ENSG00000187650,5904872,5910853,+,upstream,-1434,1034,Overlapping,chr1959034385903838,-2.15467170924125,0.685844932705496
20,34558653,34559053,401,*,2761,ENSG00000101460,34546854,34560345,+,inside,11799,1292,NearestLocation,chr203455865334559053,-1.75184502552543,0.50605849447326
2,191245534,191245934,401,*,2794,ENSG00000128641,191245185,191425389,+,inside,349,349,NearestLocation,chr2191245534191245934,-1.81030117678262,0.385556230671113
5,36241406,36241806,401,*,2862,ENSG00000152620,36192589,36242279,-,inside,873,473,NearestLocation,chr53624140636241806,-1.51394741385844,0.428896415273502
10,73811541,73811941,401,*,2908,ENSG00000272916,73796514,73811651,-,overlapStart,110,110,NearestLocation,chr107381154173811941,-2.46459372777459,0.814419414011305
10,73811541,73811941,401,*,2908,ENSG00000166507,73801911,73811798,-,overlapStart,257,143,Overlapping,chr107381154173811941,-2.46459372777459,0.354660337171202
14,77320459,77320859,401,*,2959,ENSG00000100577,77320996,77331597,+,upstream,-537,137,Overlapping,chr147732045977320859,-1.81166736179851,0.466400774509281
8,97775785,97776185,401,*,3007,ENSG00000104341,97775057,97853013,+,inside,728,728,NearestLocation,chr89777578597776185,-1.9908073669243,0.426125151810311
5,86618109,86618509,401,*,3076,ENSG00000127184,86617928,86620962,+,inside,181,181,NearestLocation,chr58661810986618509,-3.86795089144067,0.307049108393705
10,23095497,23095897,401,*,3081,ENSG00000148450,23095579,23122013,+,overlapStart,-82,82,NearestLocation,chr102309549723095897,-2.44967064404001,0.390750999767801
12,10212808,10213208,401,*,3086,ENSG00000139112,10212458,10223128,+,inside,350,350,NearestLocation,chr121021280810213208,-2.09450187896528,0.422492971732542
3,51967353,51967753,401,*,3090,ENSG00000272762,51961212,51974031,-,inside,6678,6141,Overlapping,chr35196735351967753,-2.23377944167299,0.352852532289249
3,51967353,51967753,401,*,3090,ENSG00000114779,51968510,51983409,-,downstream,16056,757,Overlapping,chr35196735351967753,-2.23377944167299,0.348010438388914
3,51967353,51967753,401,*,3090,ENSG00000248487,51971426,51981196,+,upstream,-4073,3673,NearestLocation,chr35196735351967753,-2.23377944167299,0.646281437127331
1,52726413,52726813,401,*,3098,ENSG00000162378,52726453,52827336,+,overlapStart,-40,40,NearestLocation,chr15272641352726813,-2.68030308020214,0.336707510240291
2,64454061,64454461,401,*,3129,ENSG00000119862,64453969,64461381,+,inside,92,92,NearestLocation,chr26445406164454461,-2.14359190258911,0.581438700415662
17,79074957,79075357,401,*,3139,ENSG00000167280,79074824,79088599,+,inside,133,133,NearestLocation,chr177907495779075357,-2.09066095925529,0.527346865142672
8,17027183,17027583,401,*,3185,ENSG00000155970,17027238,17122642,+,overlapStart,-55,55,Overlapping,chr81702718317027583,-1.86494731044236,0.608956523470749
9,35907323,35907723,401,*,3203,ENSG00000196196,35906202,35907136,+,downstream,1121,187,NearestLocation,chr93590732335907723,-3.08766455979138,1.01383570145407
9,35907323,35907723,401,*,3203,ENSG00000235387,35909490,35937153,+,upstream,-2167,1767,Overlapping,chr93590732335907723,-3.08766455979138,0.999738150151418
9,4740670,4741070,401,*,3225,ENSG00000147853,4709556,4742043,-,inside,1373,973,Overlapping,chr947406704741070,-2.23239822315073,0.608068599040808
17,6639996,6640396,401,*,3227,ENSG00000129235,6640985,6644541,+,upstream,-989,589,Overlapping,chr1766399966640396,-1.94243191788908,0.347675361760375
12,57604947,57605347,401,*,3275,ENSG00000166908,57591174,57603418,+,downstream,13773,1529,Overlapping,chr125760494757605347,-2.40546419385566,0.533881825573231
15,45166615,45167015,401,*,3333,ENSG00000138606,45167214,45201175,-,downstream,34560,199,Overlapping,chr154516661545167015,-1.59244041014027,0.632884528320123
8,23163547,23163947,401,*,3344,ENSG00000173530,23135588,23164027,-,inside,480,80,NearestLocation,chr82316354723163947,-2.39822660791146,0.570785166439365
19,44748617,44749017,401,*,3352,ENSG00000069399,44747705,44760044,+,inside,912,912,NearestLocation,chr194474861744749017,-1.67791884556488,0.543413833652997
7,4682328,4682728,401,*,3353,ENSG00000164916,4682295,4771442,+,inside,33,33,NearestLocation,chr746823284682728,-1.66762393023695,0.362168552810044
10,78973465,78973865,401,*,3360,ENSG00000224596,78943328,79067895,-,inside,94430,30137,Overlapping,chr107897346578973865,-1.94205157878882,0.710501844622718
7,94655655,94656055,401,*,3379,ENSG00000242265,94656325,94669695,+,upstream,-670,270,NearestLocation,chr79465565594656055,-2.03881997588958,0.391978524217162
6,109009182,109009582,401,*,3474,ENSG00000080546,108984309,109094846,-,inside,85664,24873,Overlapping,chr6109009182109009582,-1.93553855892013,1.15643029221567
2,226798786,226799186,401,*,3482,ENSG00000169047,226731312,226799820,-,inside,1034,634,NearestLocation,chr2226798786226799186,-1.93590406390293,0.318692118434223
1,34984971,34985371,401,*,3514,ENSG00000271741,34981533,35031741,-,inside,46770,3438,Overlapping,chr13498497134985371,-2.0285914404878,0.505918358488715
7,39733510,39733910,401,*,3524,ENSG00000188185,39733430,39793092,+,inside,80,80,NearestLocation,chr73973351039733910,-3.02323102303043,0.700488222286293
12,108560830,108561230,401,*,3534,ENSG00000136003,108562582,108569368,+,upstream,-1752,1352,Overlapping,chr12108560830108561230,-2.10261912157821,0.338638330327982
5,102755197,102755597,401,*,3601,ENSG00000145730,102753981,103029730,+,inside,1216,1216,NearestLocation,chr5102755197102755597,-2.1656870852024,0.332827169607012
21,42879027,42879427,401,*,3666,ENSG00000160194,42879644,42913304,+,upstream,-617,217,Overlapping,chr214287902742879427,-2.02949950273697,0.491745321566136
21,26844560,26844960,401,*,3676,ENSG00000154734,26835755,26845409,-,inside,849,449,NearestLocation,chr212684456026844960,-1.81840159487668,0.513148262221024
2,24084442,24084842,401,*,3773,ENSG00000115129,24077433,24085861,-,inside,1419,1019,NearestLocation,chr22408444224084842,-2.98093049324328,0.61389559504492
10,89327666,89328066,401,*,3832,ENSG00000107798,89213569,89414557,-,inside,86891,86491,Overlapping,chr108932766689328066,-5.13756243246285,0.396938416989059
10,89327666,89328066,401,*,3832,ENSG00000119917,89327307,89377473,+,inside,359,359,NearestLocation,chr108932766689328066,-5.13756243246285,0.468175296342512
1,180154867,180155267,401,*,3905,ENSG00000116260,180154869,180204030,+,overlapStart,-2,2,NearestLocation,chr1180154867180155267,-1.77437236211046,0.321067958276477
2,20447126,20447526,401,*,4174,ENSG00000143878,20447074,20449440,+,inside,52,52,NearestLocation,chr22044712620447526,-1.35895305546205,0.51047279771054
5,123036667,123037067,401,*,4217,ENSG00000168938,123023250,123036725,-,overlapStart,58,58,NearestLocation,chr5123036667123037067,-2.09636481015388,0.544551564191661
7,66493189,66493589,401,*,4245,ENSG00000237310,66493607,66495758,+,upstream,-418,18,Overlapping,chr76649318966493589,-3.68118162048886,0.737519352796036
11,3797184,3797584,401,*,4257,ENSG00000148985,3797724,3826371,+,upstream,-540,140,NearestLocation,chr1137971843797584,-1.43308945916193,0.595451705036995
11,66545709,66546109,401,*,4401,ENSG00000174165,66520637,66546235,-,inside,526,126,NearestLocation,chr116654570966546109,-2.07836410305988,0.584553058563959
1,9182312,9182712,401,*,4461,ENSG00000234546,9182004,9196284,+,inside,308,308,NearestLocation,chr191823129182712,-1.61581579254806,0.949787613713744
14,22956807,22957207,401,*,4487,ENSG00000259132,22946270,22982258,-,inside,25451,10537,Overlapping,chr142295680722957207,-2.53827997969524,0.467445749762937
1,9943015,9943415,401,*,4512,ENSG00000173614,9943428,9985501,+,upstream,-413,13,Overlapping,chr199430159943415,-2.87014262760255,0.405187492599838
7,4724835,4725235,401,*,4579,ENSG00000164916,4682295,4771442,+,inside,42540,42540,Overlapping,chr747248354725235,-2.04165301500499,0.362168552810044
11,45847430,45847830,401,*,4616,ENSG00000121671,45847118,45883248,+,inside,312,312,NearestLocation,chr114584743045847830,-1.72068188767674,0.487148888210058
6,138404195,138404595,401,*,4670,ENSG00000051620,138403531,138422197,+,inside,664,664,Overlapping,chr6138404195138404595,-1.90172046599014,0.354229033619911
6,121437398,121437798,401,*,4681,ENSG00000152661,121435595,121449727,+,inside,1803,1803,NearestLocation,chr6121437398121437798,-2.85439292146706,0.452060577777424
10,87659954,87660354,401,*,4689,ENSG00000198682,87659613,87747705,+,inside,341,341,Overlapping,chr108765995487660354,-1.79725085553151,0.35184784136338
14,50667918,50668318,401,*,4707,ENSG00000151748,50632058,50668306,-,overlapStart,388,12,NearestLocation,chr145066791850668318,-1.71694928961952,0.448708149649052
4,141132901,141133301,401,*,4743,ENSG00000170153,140859807,141212877,-,inside,79976,79576,NearestLocation,chr4141132901141133301,-1.80443558233378,0.481542188745831
8,94948778,94949178,401,*,4845,ENSG00000164938,94925972,94949378,-,inside,600,200,NearestLocation,chr89494877894949178,-1.72524577661409,0.680206761894654
10,58267594,58267994,401,*,4868,ENSG00000151151,58191517,58267894,-,overlapStart,300,100,NearestLocation,chr105826759458267994,-1.54000936828206,0.371163756156801
12,55927607,55928007,401,*,4873,ENSG00000170473,55901413,55932618,-,inside,5011,4611,Overlapping,chr125592760755928007,-2.24295981592946,0.468093686525571
13,113863492,113863892,401,*,4961,ENSG00000272695,113864112,113866834,+,upstream,-620,220,Overlapping,chr13113863492113863892,-1.29950727229207,0.500687988769845
4,39638451,39638851,401,*,4996,ENSG00000163683,39546336,39638902,-,inside,451,51,NearestLocation,chr43963845139638851,-1.71446114459469,0.500074779297289
12,76879132,76879532,401,*,5021,ENSG00000175183,76858709,76879023,-,upstream,-109,109,NearestLocation,chr127687913276879532,-2.41452305156561,0.387460180423563
12,47079672,47080072,401,*,5060,ENSG00000139211,47075707,47079959,-,overlapStart,287,113,Overlapping,chr124707967247080072,-1.53889240671164,0.72377268694542
10,131981486,131981886,401,*,5076,ENSG00000176171,131967684,131981967,-,inside,481,81,NearestLocation,chr10131981486131981886,-1.4721814167778,0.455628449683484
21,42893304,42893704,401,*,5111,ENSG00000160194,42879644,42913304,+,inside,13660,13660,NearestLocation,chr214289330442893704,-1.470790259277,0.491745321566136
6,109094548,109094948,401,*,5177,ENSG00000080546,108984309,109094846,-,overlapStart,298,102,NearestLocation,chr6109094548109094948,-1.74975134698541,1.15643029221567
10,27742928,27743328,401,*,5224,ENSG00000150051,27672874,27746060,-,inside,3132,2732,Overlapping,chr102774292827743328,-1.77599882595407,0.270036960719464
2,181891836,181892236,401,*,5337,ENSG00000138434,181891730,181930738,+,inside,106,106,NearestLocation,chr2181891836181892236,-1.51652578582212,0.301199009842254
10,15168060,15168460,401,*,5384,ENSG00000152465,15102584,15168693,-,inside,633,233,NearestLocation,chr101516806015168460,-1.56515738379939,0.409781162555507
2,74958552,74958952,401,*,5390,ENSG00000115350,74958643,74970128,+,overlapStart,-91,91,NearestLocation,chr27495855274958952,-1.7437118780248,0.269801656026406
20,25696424,25696824,401,*,5423,ENSG00000130684,25673195,25696853,-,inside,429,29,NearestLocation,chr202569642425696824,-1.57010872434759,0.738764576468794
6,28080881,28081281,401,*,5434,ENSG00000272009,28078792,28081130,-,overlapStart,249,151,NearestLocation,chr62808088128081281,-2.36867100362363,1.31388722183011
1,111738260,111738660,401,*,5438,ENSG00000197852,111680630,111755824,-,inside,17564,17164,Overlapping,chr1111738260111738660,-2.14376813090151,0.471878166722388
9,111896737,111897137,401,*,5514,ENSG00000148154,111896814,111935369,+,overlapStart,-77,77,NearestLocation,chr9111896737111897137,-1.50116310227648,0.433138408598507
16,89922882,89923282,401,*,5523,ENSG00000258947,89921392,89938761,+,inside,1490,1490,Overlapping,chr168992288289923282,-1.62999268538963,0.429707167983931
5,179806332,179806732,401,*,5537,ENSG00000161011,179806398,179838078,+,overlapStart,-66,66,NearestLocation,chr5179806332179806732,-1.56149528847674,0.404844920633391
6,31541408,31541808,401,*,5718,ENSG00000254870,31530219,31546608,-,inside,5200,4800,Overlapping,chr63154140831541808,-1.81585612798057,1.19359702035594
6,31541408,31541808,401,*,5718,ENSG00000213760,31544444,31548427,-,downstream,7019,2636,Overlapping,chr63154140831541808,-1.81585612798057,1.16761296337929
2,171922429,171922829,401,*,5728,ENSG00000115840,171783405,171999859,-,inside,77430,77030,Overlapping,chr2171922429171922829,-1.93133021377417,0.479337580060427
22,30397090,30397490,401,*,5804,ENSG00000099999,30368811,30421771,-,inside,24681,24281,Overlapping,chr223039709030397490,-2.73224045321213,0.557534938367345
15,90233544,90233944,401,*,5811,ENSG00000183208,90233808,90245811,+,overlapStart,-264,136,NearestLocation,chr159023354490233944,-1.53822061122645,0.789189273361776
X,103376737,103377137,401,*,5853,ENSG00000166681,103376395,103378164,+,inside,342,342,NearestLocation,chrX103376737103377137,-1.93594048422314,0.428562414086951
14,22981578,22981978,401,*,5897,ENSG00000259132,22946270,22982258,-,inside,680,280,NearestLocation,chr142298157822981978,-1.51194812580681,0.467445749762937
14,22981578,22981978,401,*,5897,ENSG00000129474,22971177,22982551,-,inside,973,573,Overlapping,chr142298157822981978,-1.51194812580681,0.545378547051872
14,22981578,22981978,401,*,5897,ENSG00000258457,22982698,22999078,+,upstream,-1120,720,Overlapping,chr142298157822981978,-1.51194812580681,0.698978790825155
4,77156843,77157243,401,*,5905,ENSG00000138764,77157207,77433388,+,overlapStart,-364,36,NearestLocation,chr47715684377157243,-2.07341661757004,0.46082907687199
9,34611795,34612195,401,*,5976,ENSG00000164967,34610486,34612104,-,overlapStart,309,91,NearestLocation,chr93461179534612195,-2.32938885025004,0.436202092213151
5,177600141,177600541,401,*,6088,ENSG00000027847,177600132,177610330,+,inside,9,9,NearestLocation,chr5177600141177600541,-1.91696245745769,0.478937530845206
5,17217602,17218002,401,*,6096,ENSG00000176788,17065598,17276843,+,inside,152004,58841,Overlapping,chr51721760217218002,-1.67543451981384,0.472061925831908
7,93921816,93922216,401,*,6147,ENSG00000127920,93921735,93928610,+,inside,81,81,NearestLocation,chr79392181693922216,-1.74910891864503,0.42400927893556
15,76931836,76932236,401,*,6171,ENSG00000117906,76931738,76954393,+,inside,98,98,NearestLocation,chr157693183676932236,-1.50441008788455,0.414721187278963
3,52705437,52705837,401,*,6368,ENSG00000114902,52704955,52711148,+,inside,482,482,NearestLocation,chr35270543752705837,-1.54412948153948,0.318619043322314
16,3938904,3939304,401,*,6457,ENSG00000262185,3930806,3950586,-,inside,11682,8098,NearestLocation,chr1639389043939304,-2.64580216083766,1.24746720403532
12,104286975,104287375,401,*,6530,ENSG00000257732,104262314,104280722,-,upstream,-6253,6253,NearestLocation,chr12104286975104287375,-1.87705452057384,0.93661697543241
9,33166654,33167054,401,*,6577,ENSG00000086062,33104082,33167356,-,inside,702,302,Overlapping,chr93316665433167054,-1.63578789432077,0.308951523252901
2,75710596,75710996,401,*,6580,ENSG00000005436,75652000,75710985,-,overlapStart,389,11,Overlapping,chr27571059675710996,-1.62569336591812,0.316845375033475
2,177392666,177393066,401,*,6712,ENSG00000213963,177283508,177392691,-,overlapStart,25,25,NearestLocation,chr2177392666177393066,-1.6955564875704,0.793837987363118
6,70566904,70567304,401,*,6860,ENSG00000154079,70566917,70589569,+,overlapStart,-13,13,NearestLocation,chr67056690470567304,-1.75726674559117,0.400145068222869
18,24426610,24427010,401,*,6902,ENSG00000154059,24426634,24453531,+,overlapStart,-24,24,NearestLocation,chr182442661024427010,-1.44166169847336,0.404501995440206
4,8428044,8428444,401,*,7024,ENSG00000155275,8436140,8493531,+,upstream,-8096,7696,NearestLocation,chr484280448428444,-2.05255447603037,0.592662798772241
19,47226554,47226954,401,*,7067,ENSG00000105327,47220822,47232766,-,inside,6212,5732,Overlapping,chr194722655447226954,-1.37238625212072,0.485612795924345
