seqnames,start,end,width,strand,peak,feature,start_position,end_position,feature_strand,insideFeature,distancetoFeature,shortestDistance,fromOverlappingOrNearest,index,diffpeak,logfc
16,55509082,55509482,401,*,1838,ENSG00000087245,55389700,55506691,+,downstream,119382,2391,Overlapping,chr165550908255509482,-0.726591933259511,0.300156059329148
4,88697506,88697906,401,*,1869,ENSG00000138641,88592434,88708541,+,inside,105072,10635,Overlapping,chr48869750688697906,-0.743964717904265,0.381756067367312
4,88697506,88697906,401,*,1869,ENSG00000177432,88695913,88697829,-,overlapStart,323,77,NearestLocation,chr48869750688697906,-0.743964717904265,0.415279621224619
11,66510564,66510964,401,*,1870,ENSG00000254986,66480013,66509657,+,downstream,30551,907,Overlapping,chr116651056466510964,-0.853175969024513,0.361800031570294
4,158671288,158671688,401,*,1877,ENSG00000171503,158671968,158710742,+,upstream,-680,280,NearestLocation,chr4158671288158671688,-0.487984335121506,0.582373072051659
12,401697,402097,401,*,1878,ENSG00000073614,280057,389320,-,upstream,-12377,12377,NearestLocation,chr12401697402097,-0.83984772527976,0.347020115291925
15,64162698,64163098,401,*,1885,ENSG00000169118,64165525,64356173,-,downstream,193475,2427,Overlapping,chr156416269864163098,-0.536320658502513,0.44050762706868
6,89081059,89081459,401,*,1904,ENSG00000146278,89080751,89085160,+,inside,308,308,NearestLocation,chr68908105989081459,-0.3596289193498,0.395641649136028
14,91187636,91188036,401,*,1921,ENSG00000133943,91060333,91225632,+,inside,127303,37596,Overlapping,chr149118763691188036,-2.07468882779929,0.484603191693213
X,119236566,119236966,401,*,1962,ENSG00000101856,119236245,119244466,+,inside,321,321,NearestLocation,chrX119236566119236966,-0.413618863568842,0.522961905726686
5,131164665,131165065,401,*,1988,ENSG00000169567,131155383,131224468,-,inside,59803,9282,Overlapping,chr5131164665131165065,-0.386511551652642,0.47156258065938
9,37903710,37904110,401,*,2010,ENSG00000122696,37879400,37904353,-,inside,643,243,NearestLocation,chr93790371037904110,-0.486680825581504,0.332618518150435
18,3452007,3452407,401,*,2074,ENSG00000266835,3466250,3478978,+,upstream,-14243,13843,NearestLocation,chr1834520073452407,-0.332449291390031,2.72953340450827
15,83066752,83067152,401,*,2132,ENSG00000064726,83016423,83067252,-,inside,500,100,NearestLocation,chr158306675283067152,-0.341801249538416,0.333029477729102
14,91060117,91060517,401,*,2140,ENSG00000133943,91060333,91225632,+,overlapStart,-216,184,NearestLocation,chr149106011791060517,-0.415783930518173,0.484603191693213
6,10411515,10411915,401,*,2141,ENSG00000137203,10393186,10419659,-,inside,8144,7744,Overlapping,chr61041151510411915,-0.402306969243686,0.417685713736489
X,136146997,136147397,401,*,2142,ENSG00000022267,136146702,136211359,+,inside,295,295,NearestLocation,chrX136146997136147397,-0.690411887798845,0.34019973573765
20,35146812,35147212,401,*,2150,ENSG00000088298,35115364,35147336,-,inside,524,124,NearestLocation,chr203514681235147212,-0.730767095535002,0.345711928725903
17,78186715,78187115,401,*,2181,ENSG00000183077,78187358,78207702,+,upstream,-643,243,Overlapping,chr177818671578187115,-0.880377900221363,0.349390309570852
12,108590253,108590653,401,*,2204,ENSG00000183160,108589851,108598320,-,inside,8067,402,NearestLocation,chr12108590253108590653,-1.14567666598275,0.714713604772805
22,35331506,35331906,401,*,2210,ENSG00000100284,35299275,35347992,+,inside,32231,16086,Overlapping,chr223533150635331906,-1.14567666598275,0.663409679137587
12,111776331,111776731,401,*,2219,ENSG00000257767,111753890,111791418,+,inside,22441,14687,Overlapping,chr12111776331111776731,-1.00002644597621,0.57624315666254
12,111776331,111776731,401,*,2219,ENSG00000111275,111766887,111817532,+,inside,9444,9444,NearestLocation,chr12111776331111776731,-1.00002644597621,0.531209729733957
2,101785642,101786042,401,*,2233,ENSG00000071054,101696850,101894690,+,inside,88792,88792,Overlapping,chr2101785642101786042,-0.838003397843809,0.494129652781133
9,129737698,129738098,401,*,2254,ENSG00000148344,129738331,129753042,-,downstream,15344,233,NearestLocation,chr9129737698129738098,-0.807356665266485,1.18981410890579
9,131502960,131503360,401,*,2277,ENSG00000130714,131502789,131523806,+,inside,171,171,NearestLocation,chr9131502960131503360,-0.688532289547967,0.345894241452918
11,65321388,65321788,401,*,2282,ENSG00000149798,65314866,65322417,+,inside,6522,629,NearestLocation,chr116532138865321788,-2.13717263825199,0.460213581810947
10,71964472,71964872,401,*,2283,ENSG00000122863,71964395,72013558,+,inside,77,77,NearestLocation,chr107196447271964872,-0.400352935578488,0.349185545883778
6,170543443,170543843,401,*,2294,ENSG00000008018,170535120,170553307,-,inside,9864,8323,Overlapping,chr6170543443170543843,-1.21272717838575,0.292744410822322
19,41367605,41368005,401,*,2313,ENSG00000123810,41354417,41364165,-,upstream,-3440,3440,NearestLocation,chr194136760541368005,-1.49996834248466,0.406080657768809
22,37243858,37244258,401,*,2348,ENSG00000128340,37225270,37244448,-,inside,590,190,NearestLocation,chr223724385837244258,-1.25832367456001,0.434552617038147
22,41446151,41446551,401,*,2376,ENSG00000100412,41447830,41529273,+,upstream,-1679,1279,Overlapping,chr224144615141446551,-0.366755319184755,0.529860827568913
12,106955833,106956233,401,*,2393,ENSG00000151135,106955719,106978778,+,inside,114,114,NearestLocation,chr12106955833106956233,-0.310927203125622,0.318361654490088
10,79243059,79243459,401,*,2400,ENSG00000108175,79068966,79316519,+,inside,174093,73060,Overlapping,chr107924305979243459,-0.654133514453852,0.28061493892946
17,1643654,1644054,401,*,2401,ENSG00000167705,1646145,1649866,-,downstream,6212,2091,Overlapping,chr1716436541644054,-1.09611767909571,0.467745828865796
11,65122072,65122472,401,*,2412,ENSG00000149806,65120630,65122177,-,overlapStart,105,105,NearestLocation,chr116512207265122472,-0.557272051961507,0.333939765676109
11,65122072,65122472,401,*,2412,ENSG00000149792,65122183,65127371,+,overlapStart,-111,111,Overlapping,chr116512207265122472,-0.557272051961507,0.405302639434013
17,16439107,16439507,401,*,2426,ENSG00000187688,16415571,16437003,+,downstream,23536,2104,Overlapping,chr171643910716439507,-0.51362838071573,0.475142050310362
17,75940722,75941122,401,*,2468,ENSG00000161533,75941507,75979177,-,downstream,38455,385,Overlapping,chr177594072275941122,-0.54724477582194,0.616974076975487
17,8249234,8249634,401,*,2498,ENSG00000178971,8224815,8248056,-,upstream,-1178,1178,NearestLocation,chr1782492348249634,-0.526227806639315,0.573815762689119
22,23857267,23857667,401,*,2516,ENSG00000133460,23856703,23886312,+,inside,564,564,Overlapping,chr222385726723857667,-0.68264334329293,0.778101161099056
5,179806412,179806812,401,*,2518,ENSG00000161011,179806398,179838078,+,inside,14,14,NearestLocation,chr5179806412179806812,-0.435054921834856,1.0252666043229
3,153162254,153162654,401,*,2521,ENSG00000181467,153162226,153170627,+,inside,28,28,NearestLocation,chr3153162254153162654,-0.333735575879788,0.393692339222994
14,103657137,103657537,401,*,2534,ENSG00000126214,103561896,103714249,+,inside,95241,56712,Overlapping,chr14103657137103657537,-1.71336211024482,0.321400675346323
14,103657137,103657537,401,*,2534,ENSG00000256500,103562962,103685924,+,inside,94175,28387,Overlapping,chr14103657137103657537,-1.71336211024482,0.259636081405543
12,114704012,114704412,401,*,2579,ENSG00000135111,114670255,114684175,-,upstream,-19837,19837,NearestLocation,chr12114704012114704412,-1.29832461096598,0.405679723234568
19,13022221,13022621,401,*,2605,ENSG00000008441,12995475,13098796,+,inside,26746,26746,Overlapping,chr191302222113022621,-0.70019296970753,0.30307835405757
11,62726722,62727122,401,*,2621,ENSG00000162222,62728069,62740293,+,upstream,-1347,947,Overlapping,chr116272672262727122,-0.559148634673283,0.353822780764868
15,85280572,85280972,401,*,2656,ENSG00000218052,85255369,85330334,-,inside,49762,25203,Overlapping,chr158528057285280972,-2.21159489651565,0.57437903525578
9,136992280,136992680,401,*,2662,ENSG00000169583,136994608,136996568,-,downstream,4288,1928,Overlapping,chr9136992280136992680,-0.715697033540094,0.688369882465044
2,27833134,27833534,401,*,2666,ENSG00000171174,27781379,27890681,-,inside,57547,51755,Overlapping,chr22783313427833534,-2.27397317101726,1.34508349987278
10,79143958,79144358,401,*,2672,ENSG00000108175,79068966,79316519,+,inside,74992,74992,NearestLocation,chr107914395879144358,-2.14639718847112,0.28061493892946
1,155172853,155173253,401,*,2695,ENSG00000163463,155169408,155173475,-,inside,622,222,NearestLocation,chr1155172853155173253,-0.430925565214251,0.319663610457936
8,123240969,123241369,401,*,2702,ENSG00000189376,123219967,123241377,-,inside,408,8,NearestLocation,chr8123240969123241369,-0.484895828720838,0.304867812434957
19,15177694,15178094,401,*,2707,ENSG00000074181,15159038,15200995,-,inside,23301,18656,Overlapping,chr191517769415178094,-0.761488044881145,0.660001301419397
4,103019335,103019735,401,*,2741,ENSG00000164038,103019868,103085829,-,downstream,66494,133,Overlapping,chr4103019335103019735,-0.720836634291677,0.389362513685429
1,32231215,32231615,401,*,2742,ENSG00000084623,32221077,32245397,+,inside,10138,10138,Overlapping,chr13223121532231615,-0.822789342277248,0.399969816988108
14,67338185,67338585,401,*,2747,ENSG00000100554,67294371,67360265,-,inside,22080,21680,Overlapping,chr146733818567338585,-1.23829363535464,0.274664497203269
14,105490305,105490705,401,*,2767,ENSG00000213145,105486317,105488947,+,downstream,3988,1358,Overlapping,chr14105490305105490705,-0.377456954040239,0.614483899901566
14,105490305,105490705,401,*,2767,ENSG00000257341,105487199,105492267,+,inside,3106,1562,Overlapping,chr14105490305105490705,-0.377456954040239,0.609853857097163
5,151686171,151686571,401,*,2782,ENSG00000113140,151661096,151686975,-,inside,804,404,NearestLocation,chr5151686171151686571,-0.507452640582199,0.385874965355241
7,45912647,45913047,401,*,2808,ENSG00000146674,45912245,45921874,-,inside,9227,402,NearestLocation,chr74591264745913047,-1.31940686783485,0.36371352314681
10,79101965,79102365,401,*,2829,ENSG00000108175,79068966,79316519,+,inside,32999,32999,NearestLocation,chr107910196579102365,-1.18840289534186,0.28061493892946
2,84906001,84906401,401,*,2840,ENSG00000034510,84905656,84906671,+,inside,345,270,NearestLocation,chr28490600184906401,-0.370964176482238,0.29169064491999
15,75639676,75640076,401,*,2848,ENSG00000177971,75639085,75648706,-,inside,9030,591,Overlapping,chr157563967675640076,-0.441797019822712,0.296094495533892
6,34425486,34425886,401,*,2876,ENSG00000270800,34284887,34426071,-,inside,585,185,Overlapping,chr63442548634425886,-0.512728438961476,0.405773387161653
6,34425486,34425886,401,*,2876,ENSG00000124614,34417454,34426069,-,inside,583,183,NearestLocation,chr63442548634425886,-0.512728438961476,0.405773387161653
18,63366687,63367087,401,*,2924,ENSG00000119537,63327726,63367228,-,inside,541,141,NearestLocation,chr186336668763367087,-0.33378910673975,0.256309750128784
5,132227499,132227899,401,*,2946,ENSG00000072682,132190147,132295315,-,inside,67816,37352,Overlapping,chr5132227499132227899,-0.480343912248854,0.500374318418931
19,5690370,5690770,401,*,2999,ENSG00000130255,5674947,5691875,+,inside,15423,1105,Overlapping,chr1956903705690770,-0.469564883807768,0.406667826096968
19,16646586,16646986,401,*,3008,ENSG00000268790,16577642,16660115,-,inside,13529,13129,Overlapping,chr191664658616646986,-1.11017467202172,0.204272796165647
19,16646586,16646986,401,*,3008,ENSG00000214046,16630751,16660442,-,inside,13856,13456,Overlapping,chr191664658616646986,-1.11017467202172,0.205987878172948
5,128537350,128537750,401,*,3023,ENSG00000138829,128257909,128659185,-,inside,121835,121435,Overlapping,chr5128537350128537750,-0.476457601395873,0.701830476402718
