seqnames,start,end,width,strand,peak,feature,start_position,end_position,feature_strand,insideFeature,distancetoFeature,shortestDistance,fromOverlappingOrNearest,index,diffpeak,logfc
10,77926401,77926801,401,*,190,ENSG00000151208,77790791,77926755,-,overlapStart,354,46,NearestLocation,chr107792640177926801,0.602149349490509,-0.514243125678946
11,102110664,102111064,401,*,191,ENSG00000137693,102110447,102233424,+,inside,217,217,Overlapping,chr11102110664102111064,0.43974841465331,-0.410679644909936
19,15432374,15432774,401,*,192,ENSG00000011451,15419978,15449956,-,inside,17582,12396,Overlapping,chr191543237415432774,0.654978654386957,-0.635911677990601
14,103057039,103057439,401,*,197,ENSG00000198752,102932380,103057549,-,inside,510,110,NearestLocation,chr14103057039103057439,0.673455433552331,-1.34345457989435
22,38316687,38317087,401,*,211,ENSG00000213923,38290691,38318084,-,inside,1397,997,NearestLocation,chr223831668738317087,0.463705490643989,-1.56101606509479
13,27171274,27171674,401,*,212,ENSG00000152484,27066156,27171811,-,inside,537,137,NearestLocation,chr132717127427171674,0.45531195522782,-1.10111542808758
15,92883084,92883484,401,*,214,ENSG00000272888,92819540,92899701,+,inside,63544,16217,Overlapping,chr159288308492883484,0.371249203842604,-0.65512172070537
13,97434134,97434534,401,*,220,ENSG00000125249,97434169,97469128,+,overlapStart,-35,35,NearestLocation,chr139743413497434534,0.594170110713689,-0.582279612438223
19,6424407,6424807,401,*,236,ENSG00000088247,6413102,6424811,-,inside,404,4,NearestLocation,chr1964244076424807,0.485387861248705,-0.433918079203757
20,63895229,63895629,401,*,241,ENSG00000101152,63895126,63936031,+,inside,103,103,NearestLocation,chr206389522963895629,0.540644201180543,-0.456287207740663
17,76240320,76240720,401,*,242,ENSG00000141576,76142465,76240493,-,overlapStart,173,173,NearestLocation,chr177624032076240720,0.971411440759411,-1.31874463937813
1,150150189,150150589,401,*,248,ENSG00000023902,150149183,150164720,+,inside,1006,1006,NearestLocation,chr1150150189150150589,0.39986427237428,-1.04884797867198
16,3880208,3880608,401,*,253,ENSG00000005339,3725054,3880713,-,inside,505,105,NearestLocation,chr1638802083880608,0.499438326257544,-0.437210105054673
10,97713803,97714203,401,*,256,ENSG00000155254,97713173,97718150,+,inside,630,630,NearestLocation,chr109771380397714203,0.486310960223963,-1.10392126176476
6,150865788,150866188,401,*,264,ENSG00000120254,150865679,151101887,+,inside,109,109,NearestLocation,chr6150865788150866188,0.396242894714734,-0.517131189925166
22,38700685,38701085,401,*,274,ENSG00000100221,38685543,38701556,-,inside,871,471,NearestLocation,chr223870068538701085,0.525539892565092,-0.458650619520158
6,7910239,7910639,401,*,276,ENSG00000239264,7881517,7910788,-,inside,549,149,NearestLocation,chr679102397910639,0.440966766601984,-1.21021428471529
6,169724078,169724478,401,*,285,ENSG00000130024,169703902,169725566,-,inside,1488,1088,Overlapping,chr6169724078169724478,0.461104541984773,-2.5690141445491
13,113584846,113585246,401,*,292,ENSG00000198176,113584721,113641473,+,inside,125,125,NearestLocation,chr13113584846113585246,0.419825634198725,-0.374571797173839
19,39342467,39342867,401,*,295,ENSG00000179134,39342421,39385710,+,inside,46,46,NearestLocation,chr193934246739342867,0.403465558764801,-1.55607749028349
11,110093270,110093670,401,*,312,ENSG00000149289,110093392,110171841,+,overlapStart,-122,122,NearestLocation,chr11110093270110093670,0.413878250448376,-0.960001391723971
1,31937969,31938369,401,*,317,ENSG00000184007,31906421,31944856,-,inside,6887,6487,Overlapping,chr13193796931938369,0.539978252915108,-1.33013585535334
6,139135667,139136067,401,*,318,ENSG00000112406,139135080,139180802,+,inside,587,587,NearestLocation,chr6139135667139136067,0.527873344000414,-0.492337999070341
5,150486116,150486516,401,*,322,ENSG00000070614,150485818,150558211,+,inside,298,298,Overlapping,chr5150486116150486516,0.433971359942577,-0.228521036103326
19,1205943,1206343,401,*,325,ENSG00000118046,1177558,1228431,+,inside,28385,22088,Overlapping,chr1912059431206343,0.417522993027617,-1.65362443275309
20,35092442,35092842,401,*,333,ENSG00000100991,35002404,35092807,-,overlapStart,365,35,NearestLocation,chr203509244235092842,0.543202858369577,-0.626886822786996
1,15684261,15684661,401,*,336,ENSG00000116786,15684320,15734769,+,overlapStart,-59,59,NearestLocation,chr11568426115684661,0.361244887432593,-0.787485218577197
4,185209892,185210292,401,*,346,ENSG00000109762,185204237,185370185,+,inside,5655,5655,Overlapping,chr4185209892185210292,0.485702330464156,-1.15839351324456
13,113209165,113209565,401,*,349,ENSG00000139842,113208193,113267108,+,inside,972,972,Overlapping,chr13113209165113209565,0.462118636735289,-0.645235909632693
3,42013745,42014145,401,*,355,ENSG00000182606,42013802,42225890,+,overlapStart,-57,57,NearestLocation,chr34201374542014145,0.42163486103186,-1.02825232902822
2,173964677,173965077,401,*,356,ENSG00000172845,173880850,173965373,-,inside,696,296,NearestLocation,chr2173964677173965077,0.553693519051654,-0.548339101021513
10,96586535,96586935,401,*,357,ENSG00000077147,96518110,96587452,-,inside,917,517,NearestLocation,chr109658653596586935,0.41891500366865,-2.00398145934643
16,69385588,69385988,401,*,358,ENSG00000132604,69355567,69408571,-,inside,22983,22583,Overlapping,chr166938558869385988,0.566365556506783,-1.63436115596093
7,66921271,66921671,401,*,360,ENSG00000106609,66921225,66958551,+,inside,46,46,NearestLocation,chr76692127166921671,0.437913298123846,-0.735707751578646
22,37906351,37906751,401,*,361,ENSG00000100139,37905657,37942822,+,inside,694,694,NearestLocation,chr223790635137906751,0.48340682052665,-1.25363252969896
17,12020964,12021364,401,*,363,ENSG00000065559,12020829,12143830,+,inside,135,135,NearestLocation,chr171202096412021364,0.412456212635782,-0.635428650009113
22,28800075,28800475,401,*,372,ENSG00000100219,28794555,28800597,-,inside,522,122,NearestLocation,chr222880007528800475,0.30082042670282,-0.623494800512292
2,97995405,97995805,401,*,374,ENSG00000075568,97756333,97995948,-,inside,543,143,NearestLocation,chr29799540597995805,0.454494684122647,-0.439193346390311
9,129665839,129666239,401,*,375,ENSG00000167157,129665647,129722674,+,inside,192,192,NearestLocation,chr9129665839129666239,0.504326949537554,-1.14190887510335
4,102501469,102501869,401,*,378,ENSG00000109320,102501331,102617302,+,inside,138,138,NearestLocation,chr4102501469102501869,0.414025829138496,-0.539747426901223
16,22008278,22008678,401,*,382,ENSG00000185716,22007638,22087534,+,inside,640,640,Overlapping,chr162200827822008678,0.54855393157152,-2.65945235440122
7,149497240,149497640,401,*,391,ENSG00000181220,149472696,149497817,-,inside,577,177,NearestLocation,chr7149497240149497640,0.430745788979551,-1.90825277228656
9,133148890,133149290,401,*,394,ENSG00000160271,133097720,133149334,-,inside,444,44,NearestLocation,chr9133148890133149290,0.527244841519056,-0.641601130212381
6,16129299,16129699,401,*,397,ENSG00000007944,16129086,16148248,+,inside,213,213,NearestLocation,chr61612929916129699,0.581124520312822,-1.35772420019114
9,96450286,96450686,401,*,415,ENSG00000130956,96450169,96491336,+,inside,117,117,NearestLocation,chr99645028696450686,0.475343070252161,-0.804697977766798
7,94509829,94510229,401,*,420,ENSG00000127995,94509219,94557019,+,inside,610,610,NearestLocation,chr79450982994510229,0.448238407308128,-1.94867416714728
10,135515,135915,401,*,425,ENSG00000015171,134465,254637,+,inside,1050,1050,NearestLocation,chr10135515135915,0.368322045542549,-0.648975843810067
14,95156970,95157370,401,*,426,ENSG00000100697,95086228,95158010,-,inside,1040,640,Overlapping,chr149515697095157370,0.438914345993674,-0.984671241687292
16,88383156,88383556,401,*,436,ENSG00000225614,88382959,88440757,+,inside,197,197,NearestLocation,chr168838315688383556,0.435490586506634,-1.35606966638986
6,36196686,36197086,401,*,444,ENSG00000096070,36196744,36232790,+,overlapStart,-58,58,NearestLocation,chr63619668636197086,0.387247772552704,-0.524101519618361
7,2761446,2761846,401,*,451,ENSG00000146535,2728105,2844308,-,inside,82862,33341,Overlapping,chr727614462761846,2.33840341854186,-1.37915711422786
7,152435877,152436277,401,*,452,ENSG00000055609,152134922,152436644,-,inside,767,367,Overlapping,chr7152435877152436277,0.56912145616089,-0.442127282370329
9,99105069,99105469,401,*,462,ENSG00000106799,99104038,99154192,+,inside,1031,1031,NearestLocation,chr99910506999105469,0.595192676398221,-1.64751582443703
10,102643673,102644073,401,*,464,ENSG00000171206,102644479,102658318,+,upstream,-806,406,Overlapping,chr10102643673102644073,0.509601784620087,-0.696564094390661
10,100999585,100999985,401,*,481,ENSG00000107816,100996618,101007836,+,inside,2967,2967,NearestLocation,chr10100999585100999985,0.405698453742689,-1.53831064903007
12,67649101,67649501,401,*,483,ENSG00000127334,67648338,67665406,+,inside,763,763,NearestLocation,chr126764910167649501,0.390136614241293,-1.18421167499943
12,116277086,116277486,401,*,484,ENSG00000123066,115957905,116277693,-,inside,607,207,NearestLocation,chr12116277086116277486,0.377630039031421,-0.960875566455544
8,28385734,28386134,401,*,499,ENSG00000186918,28345590,28402701,-,inside,16967,16567,NearestLocation,chr82838573428386134,0.512513674998059,-0.979502976436068
X,10015339,10015739,401,*,515,ENSG00000047644,10015254,10144474,+,inside,85,85,NearestLocation,chrX1001533910015739,0.628271818334741,-1.66849267554929
11,35618544,35618944,401,*,520,ENSG00000179431,35618460,35620865,+,inside,84,84,NearestLocation,chr113561854435618944,0.40400210208197,-0.63092352256517
14,104795381,104795781,401,*,527,ENSG00000142208,104769349,104795751,-,overlapStart,370,30,NearestLocation,chr14104795381104795781,0.516731200738153,-1.5980875550194
10,99620100,99620500,401,*,533,ENSG00000155287,99610522,99620609,-,inside,509,109,NearestLocation,chr109962010099620500,0.475296076381072,-2.10630370423226
1,17539667,17540067,401,*,539,ENSG00000074964,17539698,17697874,+,overlapStart,-31,31,NearestLocation,chr11753966717540067,0.687569119983266,-1.37882215479539
2,29115531,29115931,401,*,542,ENSG00000115295,29097705,29199777,+,inside,17826,17826,NearestLocation,chr22911553129115931,0.360590527349414,-0.757598382630584
15,29821631,29822031,401,*,544,ENSG00000104067,29699367,29968915,-,inside,147284,122264,Overlapping,chr152982163129822031,0.396084431746565,-0.633943036766708
3,52685590,52685990,401,*,547,ENSG00000163939,52545352,52685917,-,overlapStart,327,73,NearestLocation,chr35268559052685990,0.600858576100927,-1.47608606372802
12,123271248,123271648,401,*,548,ENSG00000111328,123250112,123272334,-,inside,1086,686,NearestLocation,chr12123271248123271648,0.437309503315863,-0.499523290914991
11,93542974,93543374,401,*,555,ENSG00000166002,93478472,93543391,-,inside,417,17,NearestLocation,chr119354297493543374,0.600527481109888,-0.521661476255232
15,45166655,45167055,401,*,559,ENSG00000138606,45167214,45201175,-,downstream,34520,159,Overlapping,chr154516665545167055,0.628226284305575,-1.29509503260744
14,100238230,100238630,401,*,560,ENSG00000100811,100238298,100282788,+,overlapStart,-68,68,NearestLocation,chr14100238230100238630,0.374782055220208,-0.660713228064178
1,87328635,87329035,401,*,562,ENSG00000143013,87328880,87348923,+,overlapStart,-245,155,NearestLocation,chr18732863587329035,0.48791291452002,-0.360529296800544
13,109786146,109786546,401,*,575,ENSG00000185950,109752695,109786583,-,inside,437,37,Overlapping,chr13109786146109786546,0.394472557362096,-0.412635381297633
7,117020198,117020598,401,*,591,ENSG00000004866,116953238,117230176,+,inside,66960,66960,Overlapping,chr7117020198117020598,2.05481324455984,-0.446133702867032
17,40122274,40122674,401,*,593,ENSG00000188895,40121971,40136917,+,inside,303,303,NearestLocation,chr174012227440122674,0.47053343379692,-0.649363110962218
15,101251418,101251818,401,*,595,ENSG00000131873,101175727,101252048,-,inside,630,230,NearestLocation,chr15101251418101251818,0.737853943009021,-0.679149792109502
1,202144329,202144729,401,*,596,ENSG00000143862,202133404,202144743,-,inside,414,14,NearestLocation,chr1202144329202144729,0.498964369106886,-1.59535384752465
16,89816280,89816680,401,*,600,ENSG00000204991,89818179,89871319,+,upstream,-1899,1499,Overlapping,chr168981628089816680,0.436561391353872,-1.22548520241642
18,54224124,54224524,401,*,606,ENSG00000134046,54151606,54224669,-,inside,545,145,NearestLocation,chr185422412454224524,0.352422227053678,-1.42300490878826
13,80340205,80340605,401,*,613,ENSG00000136158,80335976,80341126,-,inside,921,521,NearestLocation,chr138034020580340605,0.369612324640591,-0.407853232368598
6,33788458,33788858,401,*,615,ENSG00000161904,33771202,33789130,-,inside,672,272,NearestLocation,chr63378845833788858,0.415217970567355,-0.473374803316797
9,136327529,136327929,401,*,621,ENSG00000160360,136327476,136359605,+,inside,53,53,NearestLocation,chr9136327529136327929,0.410510944692661,-1.28191817173136
16,70685617,70686017,401,*,622,ENSG00000132613,70661204,70686053,-,inside,436,36,NearestLocation,chr167068561770686017,0.389163108656235,-1.30316807090487
7,116499821,116500221,401,*,623,ENSG00000105971,116287380,116508541,+,inside,212441,8320,Overlapping,chr7116499821116500221,0.466178182546331,-0.34815975837284
16,29806550,29806950,401,*,628,ENSG00000103495,29806106,29811164,+,inside,444,444,NearestLocation,chr162980655029806950,0.537850999613479,-0.670836600888262
1,19644251,19644651,401,*,629,ENSG00000158747,19596979,19658456,+,inside,47272,13805,Overlapping,chr11964425119644651,0.422305176576963,-0.675088966129444
15,62453816,62454216,401,*,661,ENSG00000171914,62390526,62844631,+,inside,63290,63290,NearestLocation,chr156245381662454216,1.55670028811536,-0.677758387500947
5,53480597,53480997,401,*,665,ENSG00000134363,53480626,53487134,+,overlapStart,-29,29,NearestLocation,chr55348059753480997,0.446944827755726,-0.499927744155189
8,38901293,38901693,401,*,669,ENSG00000169499,38901235,38973912,+,inside,58,58,NearestLocation,chr83890129338901693,0.467625109143317,-0.382014128457222
17,61399903,61400303,401,*,675,ENSG00000121068,61399843,61409466,+,inside,60,60,NearestLocation,chr176139990361400303,0.43823281370532,-0.384564740518045
15,98648603,98649003,401,*,688,ENSG00000140443,98648539,98964530,+,inside,64,64,NearestLocation,chr159864860398649003,0.430095519390312,-0.579107782260531
22,31489447,31489847,401,*,698,ENSG00000184708,31436977,31496108,-,inside,6661,6261,Overlapping,chr223148944731489847,0.472972348834449,-1.4939814076311
22,30969403,30969803,401,*,702,ENSG00000133422,30925130,30968774,-,upstream,-629,629,Overlapping,chr223096940330969803,0.432678508348223,-0.732959363252601
16,21599806,21600206,401,*,709,ENSG00000197006,21597218,21657471,+,inside,2588,2588,NearestLocation,chr162159980621600206,0.379581763238352,-0.485979330095882
8,37796952,37797352,401,*,713,ENSG00000020181,37784191,37844896,+,inside,12761,12761,NearestLocation,chr83779695237797352,0.435342083593515,-0.929893947719482
3,16884832,16885232,401,*,725,ENSG00000154822,16802651,17090604,+,inside,82181,82181,Overlapping,chr31688483216885232,0.502203293763932,-1.03065218065256
17,29390456,29390856,401,*,736,ENSG00000160551,29390363,29551903,+,inside,93,93,NearestLocation,chr172939045629390856,0.562597419502928,-0.411458102675109
16,83899078,83899478,401,*,738,ENSG00000103150,83899115,83951445,+,overlapStart,-37,37,NearestLocation,chr168389907883899478,0.680520413043381,-0.937447019550102
2,200306806,200307206,401,*,744,ENSG00000196141,200305881,200482264,+,inside,925,925,NearestLocation,chr2200306806200307206,0.363141422954052,-0.911054254451913
16,15949565,15949965,401,*,747,ENSG00000103222,15949138,16143257,+,inside,427,427,NearestLocation,chr161594956515949965,0.392114581601018,-0.556284654948622
3,63863596,63863996,401,*,748,ENSG00000163635,63863155,64003462,+,inside,441,441,Overlapping,chr36386359663863996,0.394524459539753,-0.857706539380318
2,190881150,190881550,401,*,760,ENSG00000115419,190880821,190965552,+,inside,329,329,NearestLocation,chr2190881150190881550,0.372791368651009,-0.590697036382794
11,65572497,65572897,401,*,774,ENSG00000176973,65572349,65574198,+,inside,148,148,NearestLocation,chr116557249765572897,0.55272654377266,-1.77753082682092
14,55580356,55580756,401,*,787,ENSG00000126777,55559072,55701526,+,inside,21284,21284,Overlapping,chr145558035655580756,0.368976152672451,-0.595059483375963
5,172283771,172284171,401,*,789,ENSG00000168246,172209646,172283764,-,upstream,-7,7,NearestLocation,chr5172283771172284171,0.512044314908918,-2.12417271617814
14,49893192,49893592,401,*,790,ENSG00000165527,49893079,49897054,+,inside,113,113,NearestLocation,chr144989319249893592,0.322387879517028,-0.651877898873063
12,52037165,52037565,401,*,791,ENSG00000123358,52022832,52059507,+,inside,14333,14333,NearestLocation,chr125203716552037565,0.388358906734698,-1.02463653978925
19,38849551,38849951,401,*,795,ENSG00000104824,38836370,38852347,-,inside,2796,2396,NearestLocation,chr193884955138849951,0.381607496878073,-1.37942988524166
19,55407271,55407671,401,*,798,ENSG00000108106,55399745,55407788,-,inside,517,117,NearestLocation,chr195540727155407671,0.377975668582315,-0.86799849518281
1,43979192,43979592,401,*,802,ENSG00000117411,43978943,43991170,+,inside,249,249,NearestLocation,chr14397919243979592,0.472767058785377,-1.20278042679169
11,117097961,117098361,401,*,811,ENSG00000160584,116843402,117098437,-,inside,476,76,NearestLocation,chr11117097961117098361,0.36777163027442,-1.22096797346237
16,88784708,88785108,401,*,812,ENSG00000103335,88715338,88785220,-,inside,512,112,NearestLocation,chr168878470888785108,0.521163184087758,-1.23915445755541
19,7925837,7926237,401,*,816,ENSG00000178531,7924491,7926135,-,overlapStart,298,102,Overlapping,chr1979258377926237,1.0151510082681,-0.844633374002414
19,1354926,1355326,401,*,821,ENSG00000160953,1354711,1378431,+,inside,215,215,NearestLocation,chr1913549261355326,0.857339244116756,-0.410333071402001
16,69187216,69187616,401,*,822,ENSG00000168807,69187147,69309052,+,inside,69,69,NearestLocation,chr166918721669187616,0.450743424072957,-1.33389382055182
6,147203913,147204313,401,*,826,ENSG00000164506,147204417,147390476,+,upstream,-504,104,NearestLocation,chr6147203913147204313,0.372058523980892,-1.43162309739715
3,86990688,86991088,401,*,829,ENSG00000206538,86876388,86991149,-,inside,461,61,NearestLocation,chr38699068886991088,0.381849421545697,-0.2713149274142
9,134636485,134636885,401,*,833,ENSG00000130635,134641803,134844843,+,upstream,-5318,4918,NearestLocation,chr9134636485134636885,1.95989179528813,-1.01264073521623
9,100427280,100427680,401,*,838,ENSG00000066697,100427143,100451734,+,inside,137,137,NearestLocation,chr9100427280100427680,0.323723507702497,-0.591053270340904
17,31858892,31859292,401,*,839,ENSG00000172301,31851871,31859291,-,overlapStart,399,1,NearestLocation,chr173185889231859292,0.404927555547634,-0.399705181239711
6,136792104,136792504,401,*,841,ENSG00000197442,136557046,136792477,-,overlapStart,373,27,NearestLocation,chr6136792104136792504,0.481688295183237,-0.519425414756326
2,233354601,233355001,401,*,842,ENSG00000077044,233354494,233472104,+,inside,107,107,NearestLocation,chr2233354601233355001,0.467860575162482,-0.756505567313781
20,63739742,63740142,401,*,849,ENSG00000125520,63739776,63744050,+,overlapStart,-34,34,NearestLocation,chr206373974263740142,0.563426864210062,-1.04398562747635
15,70853886,70854286,401,*,865,ENSG00000166173,70829130,70854157,-,overlapStart,271,129,NearestLocation,chr157085388670854286,0.524526704880367,-0.637895291910873
6,159727551,159727951,401,*,868,ENSG00000146457,159725585,159756319,+,inside,1966,1966,NearestLocation,chr6159727551159727951,0.388889075656689,-0.492170745278487
4,25234153,25234553,401,*,869,ENSG00000038210,25160663,25279204,+,inside,73490,44651,Overlapping,chr42523415325234553,0.373763129908714,-0.612583952189447
1,205210918,205211318,401,*,872,ENSG00000133059,205142505,205211702,-,inside,784,384,NearestLocation,chr1205210918205211318,0.40092768456799,-0.493639282607259
20,33994138,33994538,401,*,874,ENSG00000125970,33993646,34108308,+,inside,492,492,Overlapping,chr203399413833994538,0.473717444164937,-0.271158728096619
2,224584697,224585097,401,*,879,ENSG00000036257,224470150,224585397,-,inside,700,300,NearestLocation,chr2224584697224585097,0.4457970316414,-0.54288541596159
22,49853941,49854341,401,*,884,ENSG00000100426,49853844,49890080,+,inside,97,97,NearestLocation,chr224985394149854341,0.406644258101051,-1.24176372268216
15,71115433,71115833,401,*,887,ENSG00000187720,71096952,71783383,+,inside,18481,18481,Overlapping,chr157111543371115833,0.456677650229744,-1.07910917775664
4,76689291,76689691,401,*,888,ENSG00000138771,76435229,76783253,+,inside,254062,93562,Overlapping,chr47668929176689691,0.413332058767938,-0.603477258602563
20,58891803,58892203,401,*,890,ENSG00000087460,58839718,58911192,+,inside,52085,18989,Overlapping,chr205889180358892203,0.351518969856203,-0.823655488505832
11,65918687,65919087,401,*,894,ENSG00000175573,65916810,65919062,-,overlapStart,375,25,NearestLocation,chr116591868765919087,0.484476034458145,-2.11184675780528
11,65918687,65919087,401,*,894,ENSG00000175550,65919274,65921563,+,upstream,-587,187,Overlapping,chr116591868765919087,0.484476034458145,-0.320931367816477
11,128521658,128522058,401,*,902,ENSG00000134954,128458761,128587558,-,inside,65900,62897,Overlapping,chr11128521658128522058,0.360323365048849,-1.59862489512156
14,68978329,68978729,401,*,907,ENSG00000072110,68874128,68979440,-,inside,1111,711,NearestLocation,chr146897832968978729,0.358548080795449,-0.267751502696711
4,24912645,24913045,401,*,910,ENSG00000181982,24803514,24980204,-,inside,67559,67159,NearestLocation,chr42491264524913045,0.484874806092368,-1.60476158763649
11,10305491,10305891,401,*,911,ENSG00000133812,9776776,10304877,-,upstream,-614,614,Overlapping,chr111030549110305891,0.406032521889209,-0.59173112664823
