seqnames,start,end,width,strand,peak,feature,start_position,end_position,feature_strand,insideFeature,distancetoFeature,shortestDistance,fromOverlappingOrNearest,index,diffpeak,logfc
19,29942289,29942689,401,*,7603,ENSG00000105176,29923644,30016612,+,inside,18645,18645,Overlapping,chr192994228929942689,-1.30344051748111,-1.41842985319972
12,121296365,121296765,401,*,8003,ENSG00000110931,121237675,121298308,-,inside,1943,1543,NearestLocation,chr12121296365121296765,-1.26648905489573,-0.56108966187501
15,43824250,43824650,401,*,8150,ENSG00000092470,43826980,43868412,+,upstream,-2730,2330,Overlapping,chr154382425043824650,-1.8673674152956,-0.359177563035369
17,66302557,66302957,401,*,8355,ENSG00000154229,66302613,66810743,+,overlapStart,-56,56,NearestLocation,chr176630255766302957,-1.72133732959351,-0.849150440899875
16,82627447,82627847,401,*,8359,ENSG00000140945,82626965,83800640,+,inside,482,482,NearestLocation,chr168262744782627847,-1.30936918612604,-0.912451230631355
19,49929115,49929515,401,*,8404,ENSG00000104951,49889654,49929539,-,inside,424,24,Overlapping,chr194992911549929515,-1.44789978337032,-0.511664623962821
19,49929115,49929515,401,*,8404,ENSG00000213024,49906825,49929763,-,inside,648,248,Overlapping,chr194992911549929515,-1.44789978337032,-0.504239770144984
16,4115865,4116265,401,*,8412,ENSG00000162104,3953387,4116442,-,inside,577,177,NearestLocation,chr1641158654116265,-1.27315221312604,-0.58159151288693
7,22083039,22083439,401,*,8531,ENSG00000164649,21900899,21945903,-,upstream,-137136,137136,NearestLocation,chr72208303922083439,-2.35351878482902,-0.59750147817192
4,151015439,151015839,401,*,8680,ENSG00000198589,150264435,151015727,-,overlapStart,288,112,NearestLocation,chr4151015439151015839,-1.39433454600717,-0.753194857159833
8,103020920,103021320,401,*,8843,ENSG00000155097,103021063,103073051,+,overlapStart,-143,143,NearestLocation,chr8103020920103021320,-1.88693912033771,-0.512760833364467
4,80072398,80072798,401,*,8858,ENSG00000163297,79901146,80125454,-,inside,53056,52656,Overlapping,chr48007239880072798,-1.2627249817888,-0.67343338864071
4,141132856,141133256,401,*,8889,ENSG00000170153,140859807,141212877,-,inside,80021,79621,NearestLocation,chr4141132856141133256,-1.24687251889949,-0.753042979497172
3,173397598,173397998,401,*,8955,ENSG00000169760,173396284,174294372,+,inside,1314,1314,NearestLocation,chr3173397598173397998,-1.76220691213451,-0.736848813957191
22,24011304,24011704,401,*,9257,ENSG00000099991,24011192,24178628,+,inside,112,112,NearestLocation,chr222401130424011704,-1.49227290879177,-0.415474765842263
9,92325590,92325990,401,*,9343,ENSG00000188312,92325953,92620529,+,overlapStart,-363,37,Overlapping,chr99232559092325990,-1.16537355948778,-1.37384130557319
5,93621167,93621567,401,*,9451,ENSG00000113391,93617725,94111699,-,inside,490532,3442,Overlapping,chr59362116793621567,-1.20426164725629,-0.744645366342775
13,93227989,93228389,401,*,9504,ENSG00000183098,93226807,94408020,+,inside,1182,1182,Overlapping,chr139322798993228389,-1.22740039895103,-0.545306006400273
12,124988770,124989170,401,*,9787,ENSG00000150990,124946825,124989131,-,overlapStart,361,39,NearestLocation,chr12124988770124989170,-1.59097339862257,-0.511962119979951
17,2244151,2244551,401,*,9860,ENSG00000070366,2059839,2303785,-,inside,59634,59234,Overlapping,chr1722441512244551,-2.56638591085179,-0.499344287281356
9,96383371,96383771,401,*,9906,ENSG00000130958,96313444,96383711,-,overlapStart,340,60,NearestLocation,chr99638337196383771,-1.31615425993964,-0.740953898771485
4,80266397,80266797,401,*,9976,ENSG00000138675,80266639,80336680,+,overlapStart,-242,158,NearestLocation,chr48026639780266797,-1.297212831098,-0.870864697793055
17,82751753,82752153,401,*,10071,ENSG00000141556,82752042,82945914,+,overlapStart,-289,111,NearestLocation,chr178275175382752153,-1.53017990398836,-1.49452411036692
9,81613064,81613464,401,*,10094,ENSG00000196781,81583683,81689547,-,inside,76483,29381,NearestLocation,chr98161306481613464,-3.22018569264542,-0.675040966057784
3,128153467,128153867,401,*,10170,ENSG00000132394,128153481,128408646,+,overlapStart,-14,14,NearestLocation,chr3128153467128153867,-1.07984265979181,-1.08204838535492
4,54658815,54659215,401,*,10208,ENSG00000157404,54657267,54740783,+,inside,1548,1548,NearestLocation,chr45465881554659215,-1.59491593879181,-0.518523593566991
X,118495892,118496292,401,*,10389,ENSG00000147251,118495815,118686163,+,inside,77,77,NearestLocation,chrX118495892118496292,-1.95101158068288,-0.501033981442201
11,126918040,126918440,401,*,10754,ENSG00000149571,126423358,127003460,-,inside,85420,85020,Overlapping,chr11126918040126918440,-1.77237826127295,-1.04950156715491
15,63043074,63043474,401,*,10775,ENSG00000140416,63042632,63071915,+,inside,442,442,NearestLocation,chr156304307463043474,-1.3107400607805,-0.416111632041267
2,109318020,109318420,401,*,10780,ENSG00000172985,109129205,109504634,+,inside,188815,186214,Overlapping,chr2109318020109318420,-2.47401999506917,-0.666753890961016
2,11155482,11155882,401,*,10861,ENSG00000162976,11155198,11178870,+,inside,284,284,NearestLocation,chr21115548211155882,-1.39389236146913,-1.02167594239515
5,94111261,94111661,401,*,10914,ENSG00000113391,93617725,94111699,-,inside,438,38,NearestLocation,chr59411126194111661,-1.49161687565928,-0.744645366342775
3,99637767,99638167,401,*,11034,ENSG00000144810,99638475,99799226,+,upstream,-708,308,NearestLocation,chr39963776799638167,-1.44269934837489,-0.651027733347318
1,156571943,156572343,401,*,11601,ENSG00000183856,156525405,156572604,-,inside,661,261,NearestLocation,chr1156571943156572343,-1.48852468591476,-0.67783377079775
16,4053476,4053876,401,*,11644,ENSG00000162104,3953387,4116442,-,inside,62966,62566,Overlapping,chr1640534764053876,-1.69709840227049,-0.58159151288693
3,173584842,173585242,401,*,11651,ENSG00000169760,173396284,174294372,+,inside,188558,188558,Overlapping,chr3173584842173585242,-3.09631630962755,-0.736848813957191
6,158481888,158482288,401,*,11652,ENSG00000130338,158232236,158511828,+,inside,249652,29540,Overlapping,chr6158481888158482288,-3.09631630962755,-0.70413725939958
6,72621901,72622301,401,*,11735,ENSG00000185760,72621792,73198853,+,inside,109,109,NearestLocation,chr67262190172622301,-1.29317119346352,-0.598190624718301
1,16013174,16013574,401,*,11754,ENSG00000173641,16014028,16019594,-,downstream,6420,454,Overlapping,chr11601317416013574,-1.4786677070429,-0.73480486699741
7,155297530,155297930,401,*,11789,ENSG00000186480,155297776,155310235,+,overlapStart,-246,154,Overlapping,chr7155297530155297930,-1.43245280472349,-0.729933720151315
18,63320371,63320771,401,*,12072,ENSG00000171791,63123346,63320128,-,upstream,-243,243,NearestLocation,chr186332037163320771,-1.04830200977024,-1.46233801666315
5,172858623,172859023,401,*,12505,ENSG00000113719,172834251,172952792,+,inside,24372,24372,NearestLocation,chr5172858623172859023,-1.66311585573663,-0.578147341311346
19,2151239,2151639,401,*,12587,ENSG00000104885,2163933,2232578,+,upstream,-12694,12294,NearestLocation,chr1921512392151639,-1.0625458456279,-0.613840531525464
1,230849492,230849892,401,*,12872,ENSG00000119280,230837119,230869589,-,inside,20097,12373,Overlapping,chr1230849492230849892,-2.89268045743567,-0.444227312131122
3,119676989,119677389,401,*,12882,ENSG00000138495,119654513,119677454,-,inside,465,65,NearestLocation,chr3119676989119677389,-1.37445995802044,-0.362980674536027
10,22714253,22714653,401,*,13127,ENSG00000150867,22534854,22714578,-,overlapStart,325,75,NearestLocation,chr102271425322714653,-1.06701691535529,-0.477068803740141
12,49673824,49674224,401,*,13522,ENSG00000161791,49636499,49708165,-,inside,34341,33941,Overlapping,chr124967382449674224,-1.72441128323259,-0.552393172947455
2,11746632,11747032,401,*,13609,ENSG00000134324,11677595,11827409,+,inside,69037,69037,Overlapping,chr21174663211747032,-1.06064648770273,-0.431596550989
14,63853285,63853685,401,*,13704,ENSG00000054654,63761899,64226433,+,inside,91386,91386,Overlapping,chr146385328563853685,-0.918626065149441,-0.672757607844071
1,85502573,85502973,401,*,13794,ENSG00000153904,85318481,85578363,-,inside,75790,75390,Overlapping,chr18550257385502973,-1.93067300387234,-0.40639548552496
9,81689207,81689607,401,*,13981,ENSG00000196781,81583683,81689547,-,overlapStart,340,60,NearestLocation,chr98168920781689607,-1.09903422720814,-0.675040966057784
2,216412366,216412766,401,*,14050,ENSG00000138375,216412414,216483053,+,overlapStart,-48,48,NearestLocation,chr2216412366216412766,-1.28965724232874,-0.809562691655266
22,36301619,36302019,401,*,14501,ENSG00000100345,36281280,36388010,-,inside,86391,20339,Overlapping,chr223630161936302019,-1.71374141457532,-0.59407038145192
19,45370146,45370546,401,*,14762,ENSG00000104884,45349837,45370918,-,inside,772,372,NearestLocation,chr194537014645370546,-1.00707562275882,-0.640400377410335
13,93262954,93263354,401,*,15064,ENSG00000183098,93226807,94408020,+,inside,36147,36147,Overlapping,chr139326295493263354,-3.36172478659347,-0.545306006400273
11,108222996,108223396,401,*,15079,ENSG00000149311,108223044,108369102,+,overlapStart,-48,48,NearestLocation,chr11108222996108223396,-0.984209518975926,-0.570867287854229
19,45376520,45376920,401,*,15571,ENSG00000104884,45349837,45370918,-,upstream,-5602,5602,NearestLocation,chr194537652045376920,-2.51644571133867,-0.640400377410335
5,156327044,156327444,401,*,15701,ENSG00000170624,155870344,156767788,+,inside,456700,440344,Overlapping,chr5156327044156327444,-1.40727470346747,-0.552391071603758
1,184491249,184491649,401,*,15976,ENSG00000116667,184387029,184629019,+,inside,104220,104220,Overlapping,chr1184491249184491649,-1.7256438683942,-0.559300541298613
11,79244074,79244474,401,*,15988,ENSG00000149256,78652829,79441030,-,inside,196956,196556,Overlapping,chr117924407479244474,-2.03297941203464,-0.642646505823321
1,85406940,85407340,401,*,16074,ENSG00000153904,85318481,85578363,-,inside,171423,88459,Overlapping,chr18540694085407340,-3.10017394320818,-0.40639548552496
3,77412342,77412742,401,*,16434,ENSG00000185008,75906695,77649964,+,inside,1505647,237222,Overlapping,chr37741234277412742,-1.90119747640968,-0.80938112352001
4,150283089,150283489,401,*,16663,ENSG00000198589,150264435,151015727,-,inside,732638,18654,Overlapping,chr4150283089150283489,-1.42846957137285,-0.753194857159833
1,40967554,40967954,401,*,16776,ENSG00000171793,40979300,41012565,+,upstream,-11746,11346,NearestLocation,chr14096755440967954,-1.21274470412789,-0.497075379237711
11,78350050,78350450,401,*,16931,ENSG00000033327,78215293,78418348,-,inside,68298,67898,Overlapping,chr117835005078350450,-1.81461940714692,-0.765604177056063
19,32972152,32972552,401,*,16970,ENSG00000121289,32875925,32971991,-,upstream,-161,161,Overlapping,chr193297215232972552,-1.37201904082304,-0.370485002055043
7,158800718,158801118,401,*,16988,ENSG00000117868,158730995,158830253,-,inside,29535,29135,NearestLocation,chr7158800718158801118,-3.06780189317563,-1.40839800589578
12,113299313,113299713,401,*,17000,ENSG00000186815,113221050,113298585,+,downstream,78263,728,Overlapping,chr12113299313113299713,-1.06191316344365,-0.70214937365629
3,188631797,188632197,401,*,17214,ENSG00000145012,188153284,188890671,+,inside,478513,258474,Overlapping,chr3188631797188632197,-2.40283376845478,-0.39406881667417
17,2172463,2172863,401,*,17304,ENSG00000070366,2059839,2303785,-,inside,131322,112624,Overlapping,chr1721724632172863,-1.38143395790886,-0.499344287281356
2,45849533,45849933,401,*,17326,ENSG00000171132,45651345,46187990,+,inside,198188,198188,Overlapping,chr24584953345849933,-1.96892936182932,-0.512764901045805
20,44018657,44019057,401,*,17328,ENSG00000124191,43914852,44069616,+,inside,103805,50559,Overlapping,chr204401865744019057,-1.9377045855258,-0.506203443725749
18,8140961,8141361,401,*,17329,ENSG00000173482,7566782,8406861,+,inside,574179,265500,Overlapping,chr1881409618141361,-1.92714431938114,-0.601176115996382
13,40770839,40771239,401,*,17363,ENSG00000102738,40729128,40771190,-,overlapStart,351,49,NearestLocation,chr134077083940771239,-1.11961608429591,-1.37468094965629
2,42133016,42133416,401,*,17600,ENSG00000143924,42169353,42332548,+,upstream,-36337,35937,NearestLocation,chr24213301642133416,-0.976058383258846,-2.04084482478316
18,59605892,59606292,401,*,17761,ENSG00000183287,59430939,59697662,-,inside,91770,91370,Overlapping,chr185960589259606292,-2.35971193384026,-0.347377707784079
16,83137502,83137902,401,*,17763,ENSG00000140945,82626965,83800640,+,inside,510537,510537,Overlapping,chr168313750283137902,-2.45100082503823,-0.912451230631355
6,158475046,158475446,401,*,17930,ENSG00000130338,158232236,158511828,+,inside,242810,36382,Overlapping,chr6158475046158475446,-1.09971290730452,-0.70413725939958
2,45643449,45643849,401,*,18256,ENSG00000171132,45651345,46187990,+,upstream,-7896,7496,NearestLocation,chr24564344945643849,-0.82099146374605,-0.512764901045805
18,7946123,7946523,401,*,18258,ENSG00000173482,7566782,8406861,+,inside,379341,379341,Overlapping,chr1879461237946523,-2.80794707982038,-0.601176115996382
11,126647474,126647874,401,*,18263,ENSG00000149571,126423358,127003460,-,inside,355986,224116,Overlapping,chr11126647474126647874,-1.55937718778496,-1.04950156715491
16,3950163,3950563,401,*,18277,ENSG00000162104,3953387,4116442,-,downstream,166279,2824,Overlapping,chr1639501633950563,-1.30219101046275,-0.58159151288693
1,225509057,225509457,401,*,18440,ENSG00000154380,225486765,225653142,-,inside,144085,22292,Overlapping,chr1225509057225509457,-1.79437684812461,-0.553168974819555
16,3961260,3961660,401,*,18720,ENSG00000162104,3953387,4116442,-,inside,155182,7873,Overlapping,chr1639612603961660,-1.40774057509868,-0.58159151288693
17,2192685,2193085,401,*,18878,ENSG00000070366,2059839,2303785,-,inside,111100,110700,Overlapping,chr1721926852193085,-1.67591269909822,-0.499344287281356
3,188220511,188220911,401,*,18880,ENSG00000145012,188153284,188890671,+,inside,67227,67227,Overlapping,chr3188220511188220911,-1.66324203744613,-0.39406881667417
18,63336068,63336468,401,*,19083,ENSG00000171791,63123346,63320128,-,upstream,-15940,15940,NearestLocation,chr186333606863336468,-1.42998265189967,-1.46233801666315
5,43313017,43313417,401,*,19326,ENSG00000112972,43287470,43313512,-,inside,495,95,NearestLocation,chr54331301743313417,-0.777321563434848,-0.502793860393704
17,2216127,2216527,401,*,19344,ENSG00000070366,2059839,2303785,-,inside,87658,87258,Overlapping,chr1722161272216527,-1.16370057140832,-0.499344287281356
17,66383646,66384046,401,*,19390,ENSG00000154229,66302613,66810743,+,inside,81033,81033,Overlapping,chr176638364666384046,-2.18704853798229,-0.849150440899875
14,89426273,89426673,401,*,19446,ENSG00000053254,89124871,89619149,-,inside,192876,192476,Overlapping,chr148942627389426673,-1.75223685020438,-0.686039216433175
2,109446654,109447054,401,*,19509,ENSG00000172985,109129205,109504634,+,inside,317449,57580,Overlapping,chr2109446654109447054,-0.885508277073076,-0.666753890961016
14,89303685,89304085,401,*,19516,ENSG00000053254,89124871,89619149,-,inside,315464,178814,Overlapping,chr148930368589304085,-1.11693780592645,-0.686039216433175
