seqnames,start,end,width,strand,peak,feature,start_position,end_position,feature_strand,insideFeature,distancetoFeature,shortestDistance,fromOverlappingOrNearest,index,diffpeak,logfc
1,41529874,41530274,401,*,1043,ENSG00000127124,41506365,42035925,-,inside,506051,23509,Overlapping,chr14152987441530274,-1.16119213896232,-1.04328250385221
17,80929659,80930059,401,*,1047,ENSG00000141564,80544819,80966371,+,inside,384840,36312,Overlapping,chr178092965980930059,-1.18124012084086,-1.04312642066194
14,68434128,68434528,401,*,1051,ENSG00000182185,67819779,68730218,+,inside,614349,295690,Overlapping,chr146843412868434528,-1.17725274980303,-1.25099996814559
16,78274183,78274583,401,*,1053,ENSG00000186153,78099400,79212667,+,inside,174783,174783,Overlapping,chr167827418378274583,-1.75219834035767,-0.851387445948568
8,18604768,18605168,401,*,1078,ENSG00000156011,18527303,19084730,-,inside,479962,77465,Overlapping,chr81860476818605168,-0.922069916903936,-0.47310673243984
7,4103623,4104023,401,*,1230,ENSG00000146555,3301252,4269000,+,inside,802371,164977,Overlapping,chr741036234104023,-0.993989936375309,-1.40824116498815
2,188559069,188559469,401,*,1235,ENSG00000144366,188291669,188595931,+,inside,267400,36462,Overlapping,chr2188559069188559469,-0.874041361808677,-0.311488747429515
17,66595987,66596387,401,*,1250,ENSG00000154229,66302613,66810743,+,inside,293374,214356,Overlapping,chr176659598766596387,-1.46875443007094,-0.507792504668657
1,239744542,239744942,401,*,1295,ENSG00000133019,239386565,239915452,+,inside,357977,170510,Overlapping,chr1239744542239744942,-1.05911114936922,-0.903720978530643
16,83126825,83127225,401,*,1323,ENSG00000140945,82626965,83800640,+,inside,499860,499860,Overlapping,chr168312682583127225,-1.08086594177805,-0.500298832697622
10,132589985,132590385,401,*,1324,ENSG00000068383,132537787,132783480,+,inside,52198,52198,NearestLocation,chr10132589985132590385,-1.07694759071302,-0.508765920135017
12,72485596,72485996,401,*,1385,ENSG00000072657,72087266,72670758,+,inside,398330,184762,Overlapping,chr127248559672485996,-1.1583630574369,-0.435221039524632
3,75992273,75992673,401,*,1581,ENSG00000185008,75906695,77649964,+,inside,85578,85578,Overlapping,chr37599227375992673,-0.841751219660727,-1.06186306735626
6,82930816,82931216,401,*,1588,ENSG00000118420,82892390,83065841,-,inside,135025,38426,Overlapping,chr68293081682931216,-0.758447242779753,-0.540414405376043
1,7468110,7468510,401,*,1668,ENSG00000171735,6785454,7769706,+,inside,682656,301196,Overlapping,chr174681107468510,-1.01679188778196,-0.482430718774601
14,67967339,67967739,401,*,1678,ENSG00000182185,67819779,68730218,+,inside,147560,147560,Overlapping,chr146796733967967739,-0.993955694033247,-1.25099996814559
3,3245129,3245529,401,*,1688,ENSG00000113851,3144628,3179727,-,upstream,-65402,65402,NearestLocation,chr332451293245529,-0.875111318022432,-0.626294923338853
2,1319046,1319446,401,*,1728,ENSG00000172554,950849,1367613,+,inside,368197,48167,Overlapping,chr213190461319446,-1.0636510710447,-0.920926730207769
14,99926756,99927156,401,*,1729,ENSG00000066629,99737693,99942060,+,inside,189063,14904,Overlapping,chr149992675699927156,-1.055709238757,-0.515619729648784
6,169480085,169480485,401,*,1764,ENSG00000184465,169457212,169702067,-,inside,221982,22873,Overlapping,chr6169480085169480485,-0.514998931268005,-0.982710165519545
17,9416994,9417394,401,*,1767,ENSG00000170310,9250471,9576591,-,inside,159597,159197,Overlapping,chr1794169949417394,-1.30710778413412,-0.833789044455071
11,132855627,132856027,401,*,1773,ENSG00000183715,132414977,133532501,-,inside,676874,440650,Overlapping,chr11132855627132856027,-1.28980105866985,-0.70927385741136
1,245695676,245696076,401,*,1777,ENSG00000162849,245154985,245709432,+,inside,540691,13356,Overlapping,chr1245695676245696076,-1.28398570436404,-1.40347436418253
5,14455204,14455604,401,*,1779,ENSG00000038382,14143342,14532128,+,inside,311862,76524,Overlapping,chr51445520414455604,-1.28398570436404,-0.456963900845907
2,239409865,239410265,401,*,1811,ENSG00000068024,239048168,239401654,-,upstream,-8211,8211,NearestLocation,chr2239409865239410265,-1.1114469341347,-0.519090328564508
14,71304085,71304485,401,*,2167,ENSG00000197555,71320449,71741229,+,upstream,-16364,15964,NearestLocation,chr147130408571304485,-1.5655918548499,-0.477448906888563
2,54095702,54096102,401,*,2176,ENSG00000170634,53970838,54305300,+,inside,124864,124864,Overlapping,chr25409570254096102,-1.5571782195116,-0.502003803297522
1,239632948,239633348,401,*,2247,ENSG00000133019,239386565,239915452,+,inside,246383,246383,Overlapping,chr1239632948239633348,-0.988994206450947,-0.903720978530643
6,161911129,161911529,401,*,2258,ENSG00000185345,161347417,162727775,-,inside,816646,563712,Overlapping,chr6161911129161911529,-2.01123004569473,-1.56551708913028
6,162018833,162019233,401,*,2259,ENSG00000185345,161347417,162727775,-,inside,708942,671416,Overlapping,chr6162018833162019233,-1.98637796864142,-1.56551708913028
1,168056083,168056483,401,*,2263,ENSG00000143164,167935783,168075843,+,inside,120300,19360,Overlapping,chr1168056083168056483,-1.43762277262295,-0.386942841155858
5,178502262,178502662,401,*,2270,ENSG00000050767,178237476,178590393,-,inside,88131,87731,Overlapping,chr5178502262178502662,-1.41545181333706,-1.07587805132986
3,3354234,3354634,401,*,2334,ENSG00000113851,3144628,3179727,-,upstream,-174507,174507,NearestLocation,chr333542343354634,-0.76937932604375,-0.626294923338853
6,15671680,15672080,401,*,2346,ENSG00000047579,15522807,15663058,-,upstream,-8622,8622,NearestLocation,chr61567168015672080,-1.0677001660856,-0.618482030391089
3,116927917,116928317,401,*,2352,ENSG00000185565,115802363,117139389,-,inside,211472,211072,Overlapping,chr3116927917116928317,-1.05819152073182,-0.92252949480919
14,72630548,72630948,401,*,2398,ENSG00000205683,72609034,72894101,-,inside,263553,21514,Overlapping,chr147263054872630948,-1.11278805561414,-0.625063478545054
5,167130573,167130973,401,*,2407,ENSG00000145934,166979029,168264157,+,inside,151544,151544,Overlapping,chr5167130573167130973,-1.0973966329385,-1.16746728034244
1,183750908,183751308,401,*,2487,ENSG00000143344,183636085,183928532,+,inside,114823,114823,Overlapping,chr1183750908183751308,-0.711396144071508,-0.35812590049612
2,111216812,111217212,401,*,2525,ENSG00000172965,111006015,111523376,-,inside,306564,210797,Overlapping,chr2111216812111217212,-0.643154021452977,-0.427131005667719
18,48671026,48671426,401,*,2596,ENSG00000134030,48539031,48863217,+,inside,131995,131995,Overlapping,chr184867102648671426,-0.796789826592693,-0.734711267737251
15,71307614,71308014,401,*,2649,ENSG00000187720,71096952,71783383,+,inside,210662,210662,Overlapping,chr157130761471308014,-0.898503770335981,-0.466923392301776
6,82942435,82942835,401,*,2656,ENSG00000118420,82892390,83065841,-,inside,123406,50045,Overlapping,chr68294243582942835,-0.664784739143062,-0.540414405376043
10,126896968,126897368,401,*,2719,ENSG00000150760,126905409,127452517,+,upstream,-8441,8041,NearestLocation,chr10126896968126897368,-1.68235913365965,-0.546430825679801
11,133034890,133035290,401,*,2968,ENSG00000183715,132414977,133532501,-,inside,497611,497211,Overlapping,chr11133034890133035290,-0.945072660957327,-0.70927385741136
16,78462015,78462415,401,*,2969,ENSG00000186153,78099400,79212667,+,inside,362615,362615,Overlapping,chr167846201578462415,-0.945072660957327,-0.851387445948568
6,162531405,162531805,401,*,2981,ENSG00000185345,161347417,162727775,-,inside,196370,195970,Overlapping,chr6162531405162531805,-0.932116946056908,-1.56551708913028
9,134760614,134761014,401,*,2982,ENSG00000130635,134641803,134844843,+,inside,118811,83829,Overlapping,chr9134760614134761014,-0.932116946056908,-0.654265693108519
17,80233260,80233660,401,*,3057,ENSG00000181045,80219699,80253500,+,inside,13561,13561,Overlapping,chr178023326080233660,-0.969338915251913,-0.917524208748398
20,61280292,61280692,401,*,3059,ENSG00000179242,61252261,61940617,+,inside,28031,28031,Overlapping,chr206128029261280692,-0.969338915251913,-0.899850167992394
6,162145690,162146090,401,*,3137,ENSG00000185345,161347417,162727775,-,inside,582085,581685,Overlapping,chr6162145690162146090,-1.01768775440783,-1.56551708913028
3,3309016,3309416,401,*,3279,ENSG00000113851,3144628,3179727,-,upstream,-129289,129289,NearestLocation,chr333090163309416,-1.11446270619172,-0.626294923338853
