seqnames,start,end,width,strand,peak,feature,start_position,end_position,feature_strand,insideFeature,distancetoFeature,shortestDistance,fromOverlappingOrNearest,index,diffpeak,logfc
12,114408339,114408739,401,*,1705,ENSG00000255399,114408131,114412832,+,inside,208,208,Overlapping,chr12114408339114408739,0.591290304610625,0.402000581324284
2,88055452,88055852,401,*,1751,ENSG00000172086,88027205,88064252,-,inside,8800,8400,NearestLocation,chr28805545288055852,0.378140455931314,0.420365251874362
1,236524037,236524437,401,*,1754,ENSG00000116977,236518000,236552981,+,inside,6037,6037,Overlapping,chr1236524037236524437,0.514653615944642,0.454119021179503
12,68808207,68808607,401,*,1802,ENSG00000135679,68808177,68845544,+,inside,30,30,NearestLocation,chr126880820768808607,0.390666649911117,0.298527577842993
22,28741986,28742386,401,*,1848,ENSG00000100209,28742039,28757515,+,overlapStart,-53,53,NearestLocation,chr222874198628742386,0.613676087288252,0.409066034175948
19,52397868,52398268,401,*,1865,ENSG00000269834,52388842,52397791,-,upstream,-77,77,Overlapping,chr195239786852398268,0.842200447788208,1.26280136742272
19,52397868,52398268,401,*,1865,ENSG00000167555,52397849,52418412,+,inside,19,19,NearestLocation,chr195239786852398268,0.842200447788208,0.532491128635957
11,118565580,118565980,401,*,1934,ENSG00000118096,118544528,118572970,-,inside,7390,6990,Overlapping,chr11118565580118565980,0.711115225739701,0.491158625172028
X,72276716,72277116,401,*,1951,ENSG00000102309,72181353,72302926,+,inside,95363,25810,Overlapping,chrX7227671672277116,0.765420593059497,0.291334367857086
1,27671809,27672209,401,*,1992,ENSG00000126709,27666064,27672212,-,inside,403,3,NearestLocation,chr12767180927672209,0.932961532237806,1.19881138480003
9,137605711,137606111,401,*,2034,ENSG00000197070,137605685,137615360,+,inside,26,26,NearestLocation,chr9137605711137606111,0.641638616635309,0.437881306332741
17,43778413,43778813,401,*,2036,ENSG00000108861,43766125,43778977,-,inside,564,164,NearestLocation,chr174377841343778813,0.331177896029407,0.404305678016489
19,10086300,10086700,401,*,2131,ENSG00000130813,10086122,10093252,+,inside,178,178,NearestLocation,chr191008630010086700,0.548900608465381,0.546679821714771
16,90019390,90019790,401,*,2137,ENSG00000003249,90004871,90019890,-,inside,500,100,Overlapping,chr169001939090019790,0.630768113776634,0.627692374156613
19,56393247,56393647,401,*,2146,ENSG00000267454,56393656,56399172,+,upstream,-409,9,Overlapping,chr195639324756393647,0.707120094972917,0.908686238301067
15,63157459,63157859,401,*,2218,ENSG00000185088,63125872,63158021,-,inside,562,162,NearestLocation,chr156315745963157859,0.402982196050351,0.371124172458408
12,112978429,112978829,401,*,2278,ENSG00000111331,112938051,112976460,+,downstream,40378,1969,Overlapping,chr12112978429112978829,1.22169326780268,0.967794012790349
12,112978429,112978829,401,*,2278,ENSG00000111335,112978395,113011723,+,inside,34,34,NearestLocation,chr12112978429112978829,1.22169326780268,1.64602525164933
4,52051319,52051719,401,*,2310,ENSG00000163071,52051304,52097299,+,inside,15,15,NearestLocation,chr45205131952051719,0.597379890977908,0.745762174963709
10,70404275,70404675,401,*,2315,ENSG00000148730,70404145,70428618,+,inside,130,130,NearestLocation,chr107040427570404675,0.294399107096912,0.290299167027037
9,133356147,133356547,401,*,2343,ENSG00000148291,133356550,133361158,+,upstream,-403,3,NearestLocation,chr9133356147133356547,0.487854792077121,0.345951495109113
2,85595582,85595982,401,*,2456,ENSG00000168899,85584431,85593406,+,downstream,11151,2176,Overlapping,chr28559558285595982,0.739845405961379,0.565619491056047
19,52527723,52528123,401,*,2547,ENSG00000198482,52527652,52564464,+,inside,71,71,NearestLocation,chr195252772352528123,0.633659090178425,0.373381317088343
12,113245573,113245973,401,*,2557,ENSG00000186815,113221050,113298585,+,inside,24523,24523,Overlapping,chr12113245573113245973,1.04058757958773,0.449988193497861
21,33642753,33643153,401,*,2611,ENSG00000205758,33589341,33643926,-,inside,1173,773,Overlapping,chr213364275333643153,0.49302864102911,0.372719073157657
14,22598339,22598739,401,*,2623,ENSG00000100439,22598290,22612963,+,inside,49,49,NearestLocation,chr142259833922598739,0.481072842846509,0.420159967903156
12,113241909,113242309,401,*,2718,ENSG00000186815,113221050,113298585,+,inside,20859,20859,Overlapping,chr12113241909113242309,1.05104489898009,0.449988193497861
19,39445571,39445971,401,*,2764,ENSG00000196235,39436156,39476670,+,inside,9415,9415,NearestLocation,chr193944557139445971,0.556772770821756,0.373307032017688
11,695286,695686,401,*,2791,ENSG00000177106,694438,727727,+,inside,848,848,Overlapping,chr11695286695686,0.366270396558589,0.785524415157472
4,17577529,17577929,401,*,2850,ENSG00000002549,17577198,17607972,+,inside,331,331,NearestLocation,chr41757752917577929,0.59424696634489,0.39268510591709
4,103076304,103076704,401,*,2875,ENSG00000164039,103077592,103099870,-,downstream,23566,888,Overlapping,chr4103076304103076704,0.372457973421269,0.385888991279133
3,187368384,187368784,401,*,2955,ENSG00000136514,187368385,187372076,+,overlapStart,-1,1,NearestLocation,chr3187368384187368784,0.765082240411152,0.874190500802061
11,118572384,118572784,401,*,3002,ENSG00000118096,118544528,118572970,-,inside,586,186,Overlapping,chr11118572384118572784,0.416622263438133,0.491158625172028
11,47248508,47248908,401,*,3014,ENSG00000025434,47248300,47269033,+,inside,208,208,NearestLocation,chr114724850847248908,0.575052513774248,0.554006639677155
1,51729728,51730128,401,*,3106,ENSG00000117859,51577179,51798427,+,inside,152549,68299,Overlapping,chr15172972851730128,0.439152116600813,0.240681886464686
2,162318339,162318739,401,*,3161,ENSG00000115267,162267074,162318684,-,overlapStart,345,55,NearestLocation,chr2162318339162318739,0.47223462524053,0.965022794900978
2,162318339,162318739,401,*,3161,ENSG00000115271,162318840,162371595,+,upstream,-501,101,Overlapping,chr2162318339162318739,0.47223462524053,1.14255191415508
12,122265984,122266384,401,*,3162,ENSG00000256861,122207779,122266423,-,inside,439,39,NearestLocation,chr12122265984122266384,0.516285541569506,0.371904370477301
12,122265984,122266384,401,*,3162,ENSG00000139719,122229564,122266494,-,inside,510,110,Overlapping,chr12122265984122266384,0.516285541569506,0.288651368795306
15,77070555,77070955,401,*,3266,ENSG00000140391,77041404,77083984,-,inside,13429,13029,Overlapping,chr157707055577070955,0.314794580508201,0.244303852456968
