seqnames,start,end,width,strand,peak,feature,start_position,end_position,feature_strand,insideFeature,distancetoFeature,shortestDistance,fromOverlappingOrNearest,index,diffpeak,logfc
12,109196264,109196664,401,*,329,ENSG00000076555,109116587,109268226,+,inside,79677,71562,NearestLocation,chr12109196264109196664,2.32725996173713,-1.37156702929788
6,157094405,157094805,401,*,339,ENSG00000049618,156776020,157210779,+,inside,318385,115974,Overlapping,chr6157094405157094805,2.95570983013983,-1.07405179202143
11,19241429,19241829,401,*,340,ENSG00000129173,19224063,19241620,-,overlapStart,191,191,NearestLocation,chr111924142919241829,2.85415505761229,-2.55056547394572
17,50466442,50466842,401,*,341,ENSG00000167107,50426158,50474845,+,inside,40284,8003,Overlapping,chr175046644250466842,2.85415505761229,-2.98811488681716
X,103675143,103675543,401,*,344,ENSG00000123562,103675496,103688158,-,overlapEnd,13015,47,Overlapping,chrX103675143103675543,2.85415505761229,-0.312625151675837
15,89845370,89845770,401,*,357,ENSG00000250021,89834308,89912882,-,inside,67512,11062,Overlapping,chr158984537089845770,3.82358235508346,-0.953818076506326
19,680781,681181,401,*,358,ENSG00000070404,676392,683392,+,inside,4389,2211,NearestLocation,chr19680781681181,3.82358235508346,-0.407175284988373
1,6700714,6701114,401,*,361,ENSG00000007923,6634168,6701924,-,inside,1210,810,NearestLocation,chr167007146701114,3.74054031044866,-0.465327194003119
22,29996046,29996446,401,*,364,ENSG00000100330,29883169,30030868,+,inside,112877,34422,Overlapping,chr222999604629996446,3.50676465262761,-0.509135945982831
5,137753702,137754102,401,*,371,ENSG00000177733,137745651,137754363,-,inside,661,261,NearestLocation,chr5137753702137754102,2.23361138369943,-0.204860063697791
1,9295151,9295551,401,*,372,ENSG00000171621,9292894,9369532,+,inside,2257,2257,NearestLocation,chr192951519295551,2.64797519916142,-0.333180720121788
20,41029158,41029558,401,*,375,ENSG00000198900,41028822,41124487,+,inside,336,336,NearestLocation,chr204102915841029558,2.57545074515669,-1.26092846902783
11,13277864,13278264,401,*,377,ENSG00000133794,13276652,13387266,+,inside,1212,1212,NearestLocation,chr111327786413278264,2.44050045888754,-0.468578641811063
13,50126083,50126483,401,*,382,ENSG00000231607,49956670,50125720,-,upstream,-363,363,Overlapping,chr135012608350126483,3.16041324587784,-0.596055574845537
18,76955048,76955448,401,*,385,ENSG00000130856,76822557,76972901,+,inside,132491,17453,Overlapping,chr187695504876955448,3.02546295960869,-1.05877196833163
22,44024078,44024478,401,*,387,ENSG00000188677,43999211,44172939,+,inside,24867,24867,NearestLocation,chr224402407844024478,3.02546295960869,-1.12616854108493
7,45914096,45914496,401,*,395,ENSG00000146674,45912245,45921874,-,inside,7778,1851,NearestLocation,chr74591409645914496,3.5016542601961,-0.789185671590936
7,55020118,55020518,401,*,399,ENSG00000146648,55019017,55211628,+,inside,1101,1101,NearestLocation,chr75502011855020518,2.20598632916618,-0.90259165289242
7,55203938,55204338,401,*,411,ENSG00000146648,55019017,55211628,+,inside,184921,7290,Overlapping,chr75520393855204338,2.27532461007046,-0.90259165289242
6,136783711,136784111,401,*,415,ENSG00000197442,136557046,136792477,-,inside,8766,8366,Overlapping,chr6136783711136784111,2.17664942762753,-0.7012637265373
12,98515970,98516370,401,*,416,ENSG00000257167,98512973,98516422,-,inside,452,52,Overlapping,chr129851597098516370,2.12973249003109,-1.04554829666945
12,98515970,98516370,401,*,416,ENSG00000120802,98515579,98550351,+,inside,391,391,NearestLocation,chr129851597098516370,2.12973249003109,-0.707781306807603
14,102777382,102777782,401,*,417,ENSG00000131323,102777449,102911500,+,overlapStart,-67,67,NearestLocation,chr14102777382102777782,2.7436469440512,-0.815306578169242
19,32675882,32676282,401,*,419,ENSG00000105186,32597006,32676597,-,inside,715,315,Overlapping,chr193267588232676282,2.65555983898626,-0.323024831788701
17,75896633,75897033,401,*,420,ENSG00000267426,75898645,75930129,-,downstream,33496,1612,Overlapping,chr177589663375897033,2.57254300430498,-0.916711960365735
17,77404339,77404739,401,*,421,ENSG00000184640,77280569,77500596,+,inside,123770,95857,Overlapping,chr177740433977404739,2.49404438530387,-0.644924506301459
19,47111364,47111764,401,*,423,ENSG00000130749,47064187,47113776,-,inside,2412,2012,Overlapping,chr194711136447111764,2.56339240736107,-0.362089376404898
19,47111364,47111764,401,*,423,ENSG00000142230,47113274,47210636,+,upstream,-1910,1510,NearestLocation,chr194711136447111764,2.56339240736107,-0.328652225710342
10,77637249,77637649,401,*,424,ENSG00000156113,76869601,77638369,-,inside,1120,720,NearestLocation,chr107763724977637649,2.429514827187,-0.541518218523313
1,112675092,112675492,401,*,427,ENSG00000155363,112673141,112700756,+,inside,1951,1951,NearestLocation,chr1112675092112675492,2.24945345204322,-1.48294795108208
11,12674833,12675233,401,*,433,ENSG00000187079,12674421,12944737,+,inside,412,412,NearestLocation,chr111267483312675233,1.88627357809879,-0.970397833561193
1,41764056,41764456,401,*,439,ENSG00000127124,41506365,42035925,-,inside,271869,257691,Overlapping,chr14176405641764456,3.00357471628246,-1.10993960273701
2,111120762,111121162,401,*,440,ENSG00000172965,111006015,111523376,-,inside,402614,114747,Overlapping,chr2111120762111121162,3.00357471628246,-1.10899688904435
21,45431543,45431943,401,*,441,ENSG00000182871,45405165,45513720,+,inside,26378,26378,Overlapping,chr214543154345431943,3.00357471628246,-0.999941824383608
4,1871128,1871528,401,*,444,ENSG00000109685,1871393,1982207,+,overlapStart,-265,135,NearestLocation,chr418711281871528,2.76979905846141,-0.870127163691903
6,156872236,156872636,401,*,445,ENSG00000049618,156776020,157210779,+,inside,96216,96216,Overlapping,chr6156872236156872636,2.76979905846141,-1.07405179202143
7,2100391,2100791,401,*,446,ENSG00000002822,1815793,2233243,-,inside,132852,132452,NearestLocation,chr721003912100791,2.66573512049421,-1.04933341471479
15,62752946,62753346,401,*,455,ENSG00000171914,62390526,62844631,+,inside,362420,91285,Overlapping,chr156275294662753346,3.69773556931421,-1.11819147176958
3,50562514,50562914,401,*,461,ENSG00000088543,50558025,50571027,-,inside,8513,4489,Overlapping,chr35056251450562914,3.47028300296958,-0.527846882356523
3,50562514,50562914,401,*,461,ENSG00000114735,50569152,50596168,+,upstream,-6638,6238,NearestLocation,chr35056251450562914,3.47028300296958,-1.56928264434249
16,25177905,25178305,401,*,477,ENSG00000205629,25111731,25178231,+,overlapEnd,66174,74,Overlapping,chr162517790525178305,2.23982583515,-1.42852194993676
2,36356468,36356868,401,*,494,ENSG00000150938,36355778,36551135,+,inside,690,690,NearestLocation,chr23635646836356868,1.85733197245584,-0.529083762854475
7,19112384,19112784,401,*,503,ENSG00000232821,19112474,19114271,+,overlapStart,-90,90,NearestLocation,chr71911238419112784,2.02070978729679,-0.64007825572301
2,27493108,27493508,401,*,515,ENSG00000115226,27491883,27495200,-,inside,2092,1225,NearestLocation,chr22749310827493508,2.86212694582778,-0.650299491965748
8,143490686,143491086,401,*,533,ENSG00000014164,143437659,143541447,-,inside,50761,50361,NearestLocation,chr8143490686143491086,3.5016542601961,-0.520016568516383
14,35085400,35085800,401,*,547,ENSG00000092020,35085467,35122517,-,overlapEnd,37117,67,Overlapping,chr143508540035085800,2.39496564113521,-0.982914296489978
2,10802615,10803015,401,*,550,ENSG00000143870,10783391,10837977,-,inside,35362,19224,Overlapping,chr21080261510803015,2.25892530677353,-0.305667109947839
8,37798592,37798992,401,*,551,ENSG00000020181,37784191,37844896,+,inside,14401,14401,NearestLocation,chr83779859237798992,2.25892530677353,-0.234832924743664
1,68178028,68178428,401,*,562,ENSG00000116729,68098473,68233120,-,inside,55092,54692,Overlapping,chr16817802868178428,3.08661676091726,-0.253429899346022
2,96537781,96538181,401,*,567,ENSG00000196843,96536743,96552634,+,inside,1038,1038,NearestLocation,chr29653778196538181,2.1062170234359,-0.644193256894585
11,126437403,126437803,401,*,570,ENSG00000110080,126355640,126440344,+,inside,81763,2541,Overlapping,chr11126437403126437803,3.24275341664338,-0.342968534542226
11,126437403,126437803,401,*,570,ENSG00000149571,126423358,127003460,-,inside,566057,14045,Overlapping,chr11126437403126437803,3.24275341664338,-2.49749211312743
9,134339540,134339940,401,*,578,ENSG00000186350,134317098,134440585,+,inside,22442,22442,NearestLocation,chr9134339540134339940,3.07337101696173,-0.921906536412549
5,78293829,78294229,401,*,579,ENSG00000132842,78000522,78294762,-,inside,933,533,NearestLocation,chr57829382978294229,2.92180215190646,-0.765434454294888
3,10027281,10027681,401,*,582,ENSG00000144554,10026370,10101932,+,inside,911,911,Overlapping,chr31002728110027681,2.78465400316751,-0.754181470629604
3,126083222,126083622,401,*,583,ENSG00000114544,126006357,126101561,-,inside,18339,17939,Overlapping,chr3126083222126083622,2.78465400316751,-0.323322893371735
1,223992789,223993189,401,*,585,ENSG00000272645,223951394,223992625,-,upstream,-164,164,Overlapping,chr1223992789223993189,3.43470116348041,-1.04853786212962
6,154951334,154951734,401,*,588,ENSG00000146426,154832697,155257723,+,inside,118637,118637,Overlapping,chr6154951334154951734,3.43470116348041,-0.831663691577222
1,44300212,44300612,401,*,612,ENSG00000117419,44221070,44355260,-,inside,55048,54648,NearestLocation,chr14430021244300612,2.16648042135321,-0.508930955431168
12,109783015,109783415,401,*,615,ENSG00000111199,109783087,109833406,-,overlapEnd,50391,72,Overlapping,chr12109783015109783415,2.11416806802393,-1.12623706652193
3,48927199,48927599,401,*,616,ENSG00000177479,48918821,48986382,+,inside,8378,8378,Overlapping,chr34892719948927599,2.11416806802393,-1.77445412681217
3,36991989,36992389,401,*,621,ENSG00000076242,36993350,37050846,+,upstream,-1361,961,Overlapping,chr33699198936992389,1.96773193231015,-0.361909289746335
3,52583916,52584316,401,*,637,ENSG00000163939,52545352,52685917,-,inside,102001,38564,Overlapping,chr35258391652584316,2.73331740880338,-0.473522727602941
12,2410922,2411322,401,*,640,ENSG00000151067,1970772,2697950,+,inside,440150,286628,Overlapping,chr1224109222411322,2.63176263627584,-1.87549352535768
22,23100919,23101319,401,*,642,ENSG00000128266,23070519,23125032,+,inside,30400,23713,NearestLocation,chr222310091923101319,2.63176263627584,-0.842803503904189
3,188154672,188155072,401,*,643,ENSG00000145012,188153284,188890671,+,inside,1388,1388,Overlapping,chr3188154672188155072,2.63176263627584,-1.15184272054258
19,6279477,6279877,401,*,650,ENSG00000130382,6210381,6279975,-,inside,498,98,NearestLocation,chr1962794776279877,2.84256585907881,-0.731722586084984
1,239387369,239387769,401,*,651,ENSG00000133019,239386565,239915452,+,inside,804,804,NearestLocation,chr1239387369239387769,2.36402795973463,-1.17598234757361
19,3360224,3360624,401,*,652,ENSG00000141905,3314403,3469217,+,inside,45821,45821,Overlapping,chr1933602243360624,2.45533012121902,-1.12344186640364
7,101311029,101311429,401,*,653,ENSG00000128581,101310914,101321823,-,inside,10794,115,Overlapping,chr7101311029101311429,2.45533012121902,-0.492183796114077
3,50229096,50229496,401,*,658,ENSG00000114353,50226292,50259362,+,inside,2804,2804,Overlapping,chr35022909650229496,2.24785538094514,-0.465985377407757
7,594240,594640,401,*,659,ENSG00000188191,549197,727650,-,inside,133410,45043,Overlapping,chr7594240594640,2.24785538094514,-0.437442953077048
2,239918056,239918456,401,*,663,ENSG00000130414,239892450,240025743,-,inside,107687,25606,Overlapping,chr2239918056239918456,1.89737884004405,-0.230506426411268
14,68946527,68946927,401,*,694,ENSG00000072110,68874128,68979440,-,inside,32913,32513,Overlapping,chr146894652768946927,1.91436837275854,-2.98766053088881
11,19916121,19916521,401,*,699,ENSG00000166833,19350724,20121601,+,inside,565397,205080,Overlapping,chr111991612119916521,3.04626743388683,-0.929612148430927
11,67352205,67352605,401,*,700,ENSG00000172613,67317871,67398410,+,inside,34334,34334,Overlapping,chr116735220567352605,3.04626743388683,-0.405605756687388
6,39870981,39871381,401,*,701,ENSG00000146122,39792298,39904877,+,inside,78683,33496,Overlapping,chr63987098139871381,3.04626743388683,-0.404498848859439
1,45803476,45803876,401,*,702,ENSG00000086015,45786987,46036122,+,inside,16489,16489,NearestLocation,chr14580347645803876,2.89737884004405,-0.3193024715829
10,49074080,49074480,401,*,708,ENSG00000165633,49014236,49115522,-,inside,41442,41042,NearestLocation,chr104907408049074480,2.7624285537749,-0.634289974353757
12,57412689,57413089,401,*,709,ENSG00000179912,57253762,57431043,-,inside,18354,17954,Overlapping,chr125741268957413089,2.7624285537749,-0.468449413742465
15,41333418,41333818,401,*,710,ENSG00000104147,41309273,41332591,-,upstream,-827,827,NearestLocation,chr154133341841333818,2.7624285537749,-1.42296648753229
15,41333418,41333818,401,*,710,ENSG00000137804,41320794,41381050,+,inside,12624,12624,Overlapping,chr154133341841333818,2.7624285537749,-1.49565268285337
14,105316838,105317238,401,*,711,ENSG00000179364,105300563,105398147,+,inside,16275,16275,Overlapping,chr14105316838105317238,2.63902882677091,-1.10385797535713
10,126254291,126254691,401,*,729,ENSG00000148848,126012381,126388477,-,inside,134186,133786,Overlapping,chr10126254291126254691,2.30225616870196,-1.83778554430373
5,179343818,179344218,401,*,731,ENSG00000087116,179110853,179345461,-,inside,1643,1243,NearestLocation,chr5179343818179344218,2.30225616870196,-1.70996162133178
19,40601737,40602137,401,*,745,ENSG00000090006,40592883,40629818,+,inside,8854,8854,NearestLocation,chr194060173740602137,3.18483655774025,-0.415916553002554
16,10989011,10989411,401,*,762,ENSG00000038532,10944564,11182186,+,inside,44447,44447,Overlapping,chr161098901110989411,2.52125452271475,-1.16765340604211
1,50977240,50977640,401,*,768,ENSG00000123080,50960745,50974634,+,downstream,16495,2606,NearestLocation,chr15097724050977640,2.35015058296853,-0.855650564468475
1,39963114,39963514,401,*,789,ENSG00000168389,39955112,39969968,+,inside,8002,6454,Overlapping,chr13996311439963514,1.69374242767384,-0.892168358322882
14,35317390,35317790,401,*,831,ENSG00000258790,35122549,35317474,+,overlapEnd,194841,84,Overlapping,chr143531739035317790,2.16387707836153,-0.368007464224052
17,80754314,80754714,401,*,836,ENSG00000141564,80544819,80966371,+,inside,209495,209495,Overlapping,chr178075431480754714,1.99219147979786,-0.583862183779351
22,46150071,46150471,401,*,839,ENSG00000186951,46150521,46243755,+,upstream,-450,50,NearestLocation,chr224615007146150471,1.93922142653426,-0.5636584325638
22,48660884,48661284,401,*,871,ENSG00000219438,48489553,48850912,+,inside,171331,171331,Overlapping,chr224866088448661284,1.94408800001676,-2.31113387721913
5,126867346,126867746,401,*,875,ENSG00000113368,126776623,126837020,+,downstream,90723,30326,NearestLocation,chr5126867346126867746,1.77211008477184,-1.18343783936096
5,126867346,126867746,401,*,875,ENSG00000173926,126867714,127030558,-,overlapEnd,163212,32,Overlapping,chr5126867346126867746,1.77211008477184,-0.726277985084646
10,94575448,94575848,401,*,879,ENSG00000119969,94501434,94613905,+,inside,74014,38057,Overlapping,chr109457544894575848,2.74054031044866,-1.32164223788849
17,50347793,50348193,401,*,882,ENSG00000015532,50346126,50363138,+,inside,1667,1667,NearestLocation,chr175034779350348193,2.61892249963291,-0.407698498878999
13,50080679,50081079,401,*,885,ENSG00000231607,49956670,50125720,-,inside,45041,44641,Overlapping,chr135008067950081079,2.50676465262761,-0.596055574845537
10,124639154,124639554,401,*,889,ENSG00000258539,124617080,124791727,-,inside,152573,22074,Overlapping,chr10124639154124639554,2.40270071466042,-0.768345414682651
20,25196466,25196866,401,*,897,ENSG00000197586,25195693,25228075,+,inside,773,773,NearestLocation,chr202519646625196866,2.4186122155613,-1.772016331423
11,33675273,33675673,401,*,904,ENSG00000110427,33376108,33674102,+,downstream,299165,1171,Overlapping,chr113367527333675673,2.25863143576021,-1.07433858065035
19,48124540,48124940,401,*,911,ENSG00000105486,48115445,48170603,-,inside,46063,9095,Overlapping,chr194812454048124940,2.11463336774659,-0.792856283158467
5,179269314,179269714,401,*,912,ENSG00000087116,179110853,179345461,-,inside,76147,75747,NearestLocation,chr5179269314179269714,2.11463336774659,-1.70996162133178
7,65881988,65882388,401,*,918,ENSG00000196715,65873074,65959563,+,inside,8914,8914,NearestLocation,chr76588198865882388,3.08661676091726,-0.333465004972712
4,928758,929158,401,*,970,ENSG00000178950,849276,932373,-,inside,3615,3215,NearestLocation,chr4928758929158,2.09440027670266,-0.659258943959583
1,1889925,1890325,401,*,975,ENSG00000078369,1785285,1891117,-,inside,1192,792,NearestLocation,chr118899251890325,1.93034506876352,-0.809639643505403
2,224911809,224912209,401,*,1001,ENSG00000135905,224765090,225042468,-,inside,130659,130259,Overlapping,chr2224911809224912209,3.14835490808222,-0.860613450088857
12,123972604,123973004,401,*,1003,ENSG00000119242,123918660,123972831,-,overlapStart,227,173,NearestLocation,chr12123972604123973004,2.95192633462404,-0.887900990029444
12,123972604,123973004,401,*,1003,ENSG00000270095,123971457,123971714,-,upstream,-890,890,Overlapping,chr12123972604123973004,2.95192633462404,-0.992002936671459
12,123972604,123973004,401,*,1003,ENSG00000179195,123971845,124015439,+,inside,759,759,Overlapping,chr12123972604123973004,2.95192633462404,-0.29956845982871
