seqnames,start,end,width,strand,peak,feature,start_position,end_position,feature_strand,insideFeature,distancetoFeature,shortestDistance,fromOverlappingOrNearest,index,diffpeak,logfc
7,120989406,120989806,401,*,1152,ENSG00000106034,120988697,121297442,+,inside,709,709,NearestLocation,chr7120989406120989806,-0.709427630390199,-0.564446623197099
1,77370013,77370413,401,*,1159,ENSG00000154027,77282019,77559966,+,inside,87994,87994,Overlapping,chr17737001377370413,-1.38218430596677,-0.443193331178669
X,74173774,74174174,401,*,1163,ENSG00000230590,73940435,74293574,-,inside,119800,119400,Overlapping,chrX7417377474174174,-1.42330181104074,-0.585654855801298
1,163069567,163069967,401,*,1245,ENSG00000117152,163068775,163076802,+,inside,792,792,NearestLocation,chr1163069567163069967,-0.643919444483114,-0.747243397879734
7,101114386,101114786,401,*,1275,ENSG00000106366,101127104,101139247,+,upstream,-12718,12318,NearestLocation,chr7101114386101114786,-1.63032661150349,-0.758276715970649
9,134602570,134602970,401,*,1277,ENSG00000130635,134641803,134844843,+,upstream,-39233,38833,NearestLocation,chr9134602570134602970,-1.63032661150349,-0.603799205417458
1,153658612,153659012,401,*,1283,ENSG00000143621,153661788,153671028,-,downstream,12416,2776,Overlapping,chr1153658612153659012,-0.422551828941422,-0.24273821359548
1,153670467,153670867,401,*,1292,ENSG00000143621,153661788,153671028,-,inside,561,161,NearestLocation,chr1153670467153670867,-0.389551279057009,-0.24273821359548
2,61905595,61905995,401,*,1306,ENSG00000173163,61888724,62147247,+,inside,16871,16871,NearestLocation,chr26190559561905995,-0.402814422181101,-1.20739698739267
19,1438423,1438823,401,*,1398,ENSG00000071626,1407569,1435687,+,downstream,30854,2736,Overlapping,chr1914384231438823,-0.356824870059642,-0.362712324092789
1,43707459,43707859,401,*,1399,ENSG00000126091,43705824,43931165,+,inside,1635,1635,Overlapping,chr14370745943707859,-0.321703124737383,-0.391471839304241
16,88791737,88792137,401,*,1428,ENSG00000103335,88715338,88785220,-,upstream,-6517,6517,NearestLocation,chr168879173788792137,-1.90028697719355,-0.519752512729039
2,97113149,97113549,401,*,1453,ENSG00000135976,97113153,97264521,+,overlapStart,-4,4,NearestLocation,chr29711314997113549,-0.520306944038931,-0.355212531211703
16,27593536,27593936,401,*,1464,ENSG00000047578,27550133,27780344,+,inside,43403,43403,NearestLocation,chr162759353627593936,-1.1092188648487,-0.691083382053167
2,174075404,174075804,401,*,1465,ENSG00000138430,174072447,174248599,-,inside,173195,2957,Overlapping,chr2174075404174075804,-1.1092188648487,-0.326863101912508
7,102478560,102478960,401,*,1469,ENSG00000170667,102479976,102517777,-,downstream,39217,1016,Overlapping,chr7102478560102478960,-1.1092188648487,-1.29536785607776
8,38381838,38382238,401,*,1479,ENSG00000147548,38269704,38382272,-,inside,434,34,NearestLocation,chr83838183838382238,-0.275462373186119,-0.302203681179921
X,81298059,81298459,401,*,1510,ENSG00000131171,81202102,81298547,+,inside,95957,88,Overlapping,chrX8129805981298459,-0.988865643202051,-0.567805794385691
15,67177274,67177674,401,*,1552,ENSG00000166949,67063763,67195173,+,inside,113511,17499,Overlapping,chr156717727467177674,-2.07576984351789,-0.356629802381432
6,110754917,110755317,401,*,1565,ENSG00000155111,110609978,110815958,-,inside,61041,60641,Overlapping,chr6110754917110755317,-2.46844624943005,-0.554607711325119
1,72274616,72275016,401,*,1599,ENSG00000172260,71395943,72282539,-,inside,7923,7523,Overlapping,chr17227461672275016,-1.46120809560609,-1.2218843001064
7,23346536,23346936,401,*,1606,ENSG00000136231,23310209,23470491,-,inside,123955,36327,Overlapping,chr72334653623346936,-1.40484092433968,-0.48912394494525
3,9946713,9947113,401,*,1664,ENSG00000163703,9933793,9945413,+,downstream,12920,1300,Overlapping,chr399467139947113,-0.403073513839354,-0.721624798304185
6,25279252,25279652,401,*,1716,ENSG00000168405,25061626,25452263,-,inside,173011,172611,Overlapping,chr62527925225279652,-0.261702306120212,-0.848334715922576
6,25279252,25279652,401,*,1716,ENSG00000079691,25279078,25620530,+,inside,174,174,NearestLocation,chr62527925225279652,-0.261702306120212,-0.487738017094157
3,17742099,17742499,401,*,1748,ENSG00000131374,17157162,18444817,-,inside,702718,584937,Overlapping,chr31774209917742499,-0.348996683717968,-0.648727660731908
7,6447437,6447837,401,*,1760,ENSG00000164535,6409126,6484190,-,inside,36753,36353,NearestLocation,chr764474376447837,-0.306553185750905,-0.377003668136286
7,6447437,6447837,401,*,1760,ENSG00000136240,6445953,6484190,-,inside,36753,1484,NearestLocation,chr764474376447837,-0.306553185750905,-0.430665641120187
X,17655790,17656190,401,*,1762,ENSG00000188158,17375200,17735994,+,inside,280590,79804,Overlapping,chrX1765579017656190,-0.644164815728865,-0.899524498018822
