seqnames,start,end,width,strand,peak,feature,start_position,end_position,feature_strand,insideFeature,distancetoFeature,shortestDistance,fromOverlappingOrNearest,index,diffpeak,logfc
18,11980552,11980952,401,*,2079,ENSG00000141401,11981025,12030877,+,upstream,-473,73,NearestLocation,chr181198055211980952,-0.477307646214086,-1.48968700809595
9,130214346,130214746,401,*,2098,ENSG00000107130,130172404,130237303,+,inside,41942,22557,NearestLocation,chr9130214346130214746,-1.56951379772818,-1.35454243435751
1,15109682,15110082,401,*,2100,ENSG00000189337,13892792,15118043,+,inside,1216890,7961,Overlapping,chr11510968215110082,-1.66951913940559,-1.10850531027915
9,134683054,134683454,401,*,2104,ENSG00000130635,134641803,134844843,+,inside,41251,41251,Overlapping,chr9134683054134683454,-1.66951913940559,-1.01264073521623
11,93535475,93535875,401,*,2112,ENSG00000166002,93478472,93543391,-,inside,7916,7516,Overlapping,chr119353547593535875,-1.71703691226233,-0.521661476255232
6,154931896,154932296,401,*,2114,ENSG00000146426,154832697,155257723,+,inside,99199,99199,Overlapping,chr6154931896154932296,-1.71703691226233,-0.495495811489024
6,160029978,160030378,401,*,2135,ENSG00000197081,159969082,160113507,+,inside,60896,60896,Overlapping,chr6160029978160030378,-1.18068219912194,-0.527009248506709
1,20633413,20633813,401,*,2155,ENSG00000158828,20633458,20651511,+,overlapStart,-45,45,NearestLocation,chr12063341320633813,-0.459020126699547,-2.10833878089949
21,44046782,44047182,401,*,2224,ENSG00000160218,44012309,44106552,+,inside,34473,34473,Overlapping,chr214404678244047182,-1.68190988552097,-2.23845946675215
4,98509681,98510081,401,*,2225,ENSG00000168785,98470367,98658611,-,inside,148930,39314,Overlapping,chr49850968198510081,-1.68190988552097,-0.300476177641977
8,8872720,8873120,401,*,2240,ENSG00000147324,8783354,8893630,-,inside,20910,20510,NearestLocation,chr888727208873120,-1.6232586605528,-0.931177833011233
14,105324455,105324855,401,*,2242,ENSG00000179364,105300563,105398147,+,inside,23892,23892,Overlapping,chr14105324455105324855,-1.79251005000551,-0.50767799327427
2,25296980,25297380,401,*,2243,ENSG00000119772,25227855,25342590,-,inside,45610,45210,Overlapping,chr22529698025297380,-1.79251005000551,-0.954602076858472
3,12948482,12948882,401,*,2244,ENSG00000144711,12897043,13283281,-,inside,334799,51439,Overlapping,chr31294848212948882,-1.79251005000551,-0.661725093912804
1,924692,925092,401,*,2267,ENSG00000187634,923923,944575,+,inside,769,769,NearestLocation,chr1924692925092,-0.823158462298148,-1.02897009572011
14,99754581,99754981,401,*,2315,ENSG00000066629,99737693,99942060,+,inside,16888,16888,NearestLocation,chr149975458199754981,-1.8809337312106,-0.660132882557464
1,44648945,44649345,401,*,2324,ENSG00000187147,44405194,44651724,+,inside,243751,2379,Overlapping,chr14464894544649345,-1.8356171346634,-1.12127370348575
16,81493478,81493878,401,*,2331,ENSG00000153815,81444808,81711762,+,inside,48670,48670,Overlapping,chr168149347881493878,-1.8356171346634,-0.561888107710471
10,97596588,97596988,401,*,2343,ENSG00000249967,97584374,97673910,+,inside,12214,12214,Overlapping,chr109759658897596988,-1.24758570284082,-0.634210002325294
16,89835890,89836290,401,*,2350,ENSG00000204991,89818179,89871319,+,inside,17711,17711,NearestLocation,chr168983589089836290,-1.76954388212035,-1.22548520241642
1,40345846,40346246,401,*,2353,ENSG00000084070,40344850,40423326,+,inside,996,996,NearestLocation,chr14034584640346246,-1.780098571884,-0.543425024048942
12,64625544,64625944,401,*,2371,ENSG00000153179,64507001,64697564,+,inside,118543,71620,Overlapping,chr126462554464625944,-0.954627333326724,-0.869690914239645
21,43757322,43757722,401,*,2399,ENSG00000160209,43719094,43762307,+,inside,38228,4585,Overlapping,chr214375732243757722,-2.060197659599,-1.40367251979339
1,19608316,19608716,401,*,2407,ENSG00000158747,19596979,19658456,+,inside,11337,11337,Overlapping,chr11960831619608716,-2.13207441154117,-0.675088966129444
1,206699738,206700138,401,*,2418,ENSG00000162889,206684905,206734281,+,inside,14833,14833,Overlapping,chr1206699738206700138,-1.90471793463008,-1.02370520368014
17,66467299,66467699,401,*,2419,ENSG00000154229,66302613,66810743,+,inside,164686,164686,Overlapping,chr176646729966467699,-1.90471793463008,-0.749783509269437
2,240374041,240374441,401,*,2448,ENSG00000063660,240435663,240468076,+,upstream,-61622,61222,NearestLocation,chr2240374041240374441,-0.765840810373905,-0.396026703679431
2,42494130,42494530,401,*,2497,ENSG00000057935,42494569,42756947,+,upstream,-439,39,Overlapping,chr24249413042494530,-1.01659719412124,-0.401150982214458
14,102317118,102317518,401,*,2508,ENSG00000022976,102317377,102342702,+,overlapStart,-259,141,NearestLocation,chr14102317118102317518,-0.854189680632258,-1.16669797385208
6,149037323,149037723,401,*,2510,ENSG00000111962,148747030,149076990,+,inside,290293,39267,Overlapping,chr6149037323149037723,-0.918386329953717,-0.681905899816892
1,44328279,44328679,401,*,2548,ENSG00000117419,44221070,44355260,-,inside,26981,26581,NearestLocation,chr14432827944328679,-1.36966483260557,-0.727076158981661
6,36092171,36092571,401,*,2576,ENSG00000112062,36027677,36111236,+,inside,64494,18665,Overlapping,chr63609217136092571,-1.02069068795973,-0.53656043901894
14,100221646,100222046,401,*,2657,ENSG00000100811,100238298,100282788,+,upstream,-16652,16252,NearestLocation,chr14100221646100222046,-0.780089740406262,-0.660713228064178
11,60924422,60924822,401,*,2676,ENSG00000006118,60924460,60937159,+,overlapStart,-38,38,NearestLocation,chr116092442260924822,-0.492225134124224,-1.3735581869982
17,81576862,81577262,401,*,2680,ENSG00000182446,81556887,81648465,-,inside,71603,19975,Overlapping,chr178157686281577262,-1.060197659599,-2.15718838932568
1,212699504,212699904,401,*,2724,ENSG00000123685,212686417,212699840,-,overlapStart,336,64,NearestLocation,chr1212699504212699904,-0.604920982563901,-1.26459249782236
17,66460021,66460421,401,*,2742,ENSG00000154229,66302613,66810743,+,inside,157408,157408,Overlapping,chr176646002166460421,-1.33721552587775,-0.749783509269437
1,201625895,201626295,401,*,2747,ENSG00000134369,201539127,201826969,+,inside,86768,86768,Overlapping,chr1201625895201626295,-1.38212575448636,-0.538047463955901
