seqnames,start,end,width,strand,peak,feature,start_position,end_position,feature_strand,insideFeature,distancetoFeature,shortestDistance,fromOverlappingOrNearest,index,diffpeak,logfc
1,174349686,174350086,401,*,1495,ENSG00000152061,174159410,174995308,+,inside,190276,190276,Overlapping,chr1174349686174350086,1.28369957062572,-0.831784017052673
1,227133035,227133435,401,*,1616,ENSG00000143776,226989865,227318492,-,inside,185457,143170,Overlapping,chr1227133035227133435,1.12163723927856,-0.607264678249822
5,131579998,131580398,401,*,1703,ENSG00000158987,131423921,131635231,-,inside,55233,54833,NearestLocation,chr5131579998131580398,0.696696087625644,-0.711556148438489
3,18005232,18005632,401,*,1704,ENSG00000131374,17157162,18444817,-,inside,439585,439185,Overlapping,chr31800523218005632,0.965150133144524,-0.391640565596056
11,19135348,19135748,401,*,1734,ENSG00000177054,19117099,19176422,+,inside,18249,18249,NearestLocation,chr111913534819135748,0.966262078461312,-0.360954903050964
7,33218822,33219222,401,*,1872,ENSG00000122507,33109557,33877180,+,inside,109265,109265,Overlapping,chr73321882233219222,0.752236073567422,-0.578736118308192
2,30519187,30519587,401,*,1881,ENSG00000172954,30447226,30644225,+,inside,71961,71961,NearestLocation,chr23051918730519587,0.915668818010323,-0.991187675100818
12,1421781,1422181,401,*,1984,ENSG00000082805,990509,1495933,+,inside,431272,73752,Overlapping,chr1214217811422181,1.08421021670471,-0.44805074966713
19,38099933,38100333,401,*,2183,ENSG00000105738,37907208,38208369,+,inside,192725,108036,Overlapping,chr193809993338100333,0.828231096106026,-1.26408772647395
10,127260700,127261100,401,*,2213,ENSG00000150760,126905409,127452517,+,inside,355291,191417,Overlapping,chr10127260700127261100,1.25199090605739,-0.51588686403923
7,22032430,22032830,401,*,2231,ENSG00000164649,21900899,21945903,-,upstream,-86527,86527,NearestLocation,chr72203243022032830,0.469596940760709,-0.715850882567381
2,69963463,69963863,401,*,2232,ENSG00000179818,69960104,70103220,-,inside,139757,3359,Overlapping,chr26996346369963863,1.45495386185843,-0.601793112292862
17,80468298,80468698,401,*,2372,ENSG00000171246,80466834,80477843,-,inside,9545,1464,Overlapping,chr178046829880468698,0.770552110150514,-0.69688612681181
11,101779556,101779956,401,*,2541,ENSG00000137672,101451564,101872562,-,inside,93006,92606,Overlapping,chr11101779556101779956,0.856882516617381,-1.18173307535176
2,33170253,33170653,401,*,2610,ENSG00000049323,32946953,33399509,+,inside,223300,223300,Overlapping,chr23317025333170653,1.15667691751412,-1.95332321984335
3,123891619,123892019,401,*,2613,ENSG00000065534,123610049,123884332,-,upstream,-7287,7287,NearestLocation,chr3123891619123892019,0.955149975429674,-0.492008074646373
14,92627553,92627953,401,*,2756,ENSG00000100599,92513781,92688994,+,inside,113772,61041,NearestLocation,chr149262755392627953,0.675355677275951,-0.827913748669018
12,77767805,77768205,401,*,2856,ENSG00000067798,77324641,78213010,+,inside,443164,443164,Overlapping,chr127776780577768205,0.636180894946524,-0.758320517981406
