seqnames,start,end,width,strand,peak,feature,start_position,end_position,feature_strand,insideFeature,distancetoFeature,shortestDistance,fromOverlappingOrNearest,index,diffpeak,logfc
2,150485735,150486135,401,*,1550,ENSG00000115963,150468195,150539011,-,inside,53276,17540,NearestLocation,chr2150485735150486135,0.439056545523854,0.936563533180357
5,128083409,128083809,401,*,1585,ENSG00000064651,128083766,128189677,+,overlapStart,-357,43,Overlapping,chr5128083409128083809,0.49418117015553,0.546432049056423
2,191678317,191678717,401,*,1628,ENSG00000173559,191678068,191741097,+,inside,249,249,NearestLocation,chr2191678317191678717,0.425474641871975,0.548933810082045
6,99520959,99521359,401,*,1682,ENSG00000123552,99432325,99521728,-,inside,769,369,Overlapping,chr69952095999521359,0.582779222136751,0.416761829453206
10,43138354,43138754,401,*,1708,ENSG00000169826,43138445,43185302,+,overlapStart,-91,91,Overlapping,chr104313835443138754,0.389225183817689,0.541340489325528
Y,12905007,12905407,401,*,1735,ENSG00000067048,12904108,12920478,+,inside,899,899,NearestLocation,chrY1290500712905407,0.688713886408594,0.382149428237324
9,35490086,35490486,401,*,1813,ENSG00000198853,35490111,35561898,+,overlapStart,-25,25,NearestLocation,chr93549008635490486,0.406968561039877,0.378945477620484
4,176792188,176792588,401,*,2026,ENSG00000150630,176683538,176792922,-,inside,734,334,NearestLocation,chr4176792188176792588,0.354848342191272,0.545685839212522
19,44165039,44165439,401,*,2224,ENSG00000167380,44165073,44178381,+,overlapStart,-34,34,NearestLocation,chr194416503944165439,0.561957759064817,0.498376787413436
17,901492,901892,401,*,2248,ENSG00000262003,909632,911212,+,upstream,-8140,7740,NearestLocation,chr17901492901892,1.26466552869614,0.67144572883451
12,46268304,46268704,401,*,2324,ENSG00000111371,46183063,46270017,-,inside,1713,1313,NearestLocation,chr124626830446268704,0.479975428457636,0.368787974196215
1,206635526,206635926,401,*,2422,ENSG00000143479,206635536,206684419,+,overlapStart,-10,10,NearestLocation,chr1206635526206635926,0.343285182554968,0.557478662448618
6,169172207,169172607,401,*,2429,ENSG00000223485,169157162,169163007,-,upstream,-9200,9200,NearestLocation,chr6169172207169172607,1.26165776746353,0.49319631265392
10,70132475,70132875,401,*,2521,ENSG00000042286,70098223,70132934,-,inside,459,59,NearestLocation,chr107013247570132875,0.450913878894602,0.472107400438356
4,103076267,103076667,401,*,2663,ENSG00000164038,103019868,103085829,-,inside,9562,9162,NearestLocation,chr4103076267103076667,0.417679976511079,0.51291596868545
1,179142684,179143084,401,*,2955,ENSG00000143322,179099330,179229684,-,inside,87000,43354,Overlapping,chr1179142684179143084,0.800619882994149,0.577295519533583
13,23466465,23466865,401,*,2994,ENSG00000232977,23465776,23487712,+,inside,689,689,NearestLocation,chr132346646523466865,0.660807886385109,0.480371986094107
12,57632757,57633157,401,*,3215,ENSG00000135454,57623409,57633239,-,inside,482,82,NearestLocation,chr125763275757633157,0.837343632052727,0.783399817836842
15,70853733,70854133,401,*,3261,ENSG00000137821,70853239,71053658,+,inside,494,494,Overlapping,chr157085373370854133,0.387674917480323,0.562630602824752
