seqnames,start,end,width,strand,peak,feature,feature.ranges.start,feature.ranges.end,feature.ranges.width,feature.strand,distance,insideFeature,distanceToSite,description,index,diffpeak,logfc
6,136792104,136792504,401,*,X841,ENSG00000197442,136557046,136792477,235432,-,0,overlapStart,0,mitogen-activated protein kinase kinase kinase 5 [Source:HGNC Symbol;Acc:HGNC:6857],chr6136792104136792504,0.481688295183237,-0.519425414756326
20,63739742,63740142,401,*,X849,ENSG00000125520,63739776,63744050,4275,+,0,overlapStart,0,SLC2A4 regulator [Source:HGNC Symbol;Acc:HGNC:15930],chr206373974263740142,0.563426864210062,-1.04398562747635
15,70853886,70854286,401,*,X865,ENSG00000166173,70829130,70854157,25028,-,0,overlapStart,0,La ribonucleoprotein 6, translational regulator [Source:HGNC Symbol;Acc:HGNC:24012],chr157085388670854286,0.524526704880367,-0.637895291910873
11,65918687,65919087,401,*,X894,ENSG00000175573,65916810,65919062,2253,-,0,overlapStart,0,chromosome 11 open reading frame 68 [Source:HGNC Symbol;Acc:HGNC:28801],chr116591868765919087,0.484476034458145,-2.11184675780528
11,65918687,65919087,401,*,X894,ENSG00000175550,65919274,65921563,2290,+,186,upstream,186,DR1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:3019],chr116591868765919087,0.484476034458145,-0.320931367816477
11,10305491,10305891,401,*,X911,ENSG00000133812,9776776,10304877,528102,-,613,upstream,613,SET binding factor 2 [Source:HGNC Symbol;Acc:HGNC:2135],chr111030549110305891,0.406032521889209,-0.59173112664823
20,51768031,51768431,401,*,X932,ENSG00000054793,51596514,51768390,171877,-,0,overlapStart,0,ATPase phospholipid transporting 9A (putative) [Source:HGNC Symbol;Acc:HGNC:13540],chr205176803151768431,0.593646758092035,-0.797571530650986
9,91361547,91361947,401,*,X946,ENSG00000148090,91213815,91361918,148104,-,0,overlapStart,0,AU RNA binding methylglutaconyl-CoA hydratase [Source:HGNC Symbol;Acc:HGNC:890],chr99136154791361947,0.545135810278356,-0.626003577824041
17,66302553,66302953,401,*,X949,ENSG00000154229,66302613,66810743,508131,+,0,overlapStart,0,protein kinase C alpha [Source:HGNC Symbol;Acc:HGNC:9393],chr176630255366302953,0.506149428290699,-0.749783509269437
17,81512421,81512821,401,*,X973,ENSG00000229848,81514047,81527776,13730,+,1225,upstream,1225,novel transcript, antisense to ACTG1,chr178151242181512821,0.437366031004817,-1.236673162939
9,33264410,33264810,401,*,X976,ENSG00000107262,33247820,33264720,16901,-,0,overlapStart,0,BAG cochaperone 1 [Source:HGNC Symbol;Acc:HGNC:937],chr93326441033264810,0.647362572023016,-0.401625392277002
6,17987350,17987750,401,*,X989,ENSG00000137177,17759183,17987635,228453,-,0,overlapStart,0,kinesin family member 13A [Source:HGNC Symbol;Acc:HGNC:14566],chr61798735017987750,0.35126148168724,-0.757779277752344
20,33443373,33443773,401,*,X1009,ENSG00000101400,33407957,33443763,35807,-,0,overlapStart,0,syntrophin alpha 1 [Source:HGNC Symbol;Acc:HGNC:11167],chr203344337333443773,0.476478717575167,-1.08278552715975
22,45240586,45240986,401,*,X1067,ENSG00000100364,45192244,45240894,48651,-,0,overlapStart,0,KIAA0930 [Source:HGNC Symbol;Acc:HGNC:1314],chr224524058645240986,0.674011729545503,-0.90008150512342
1,156767617,156768017,401,*,X1112,ENSG00000143321,156742109,156766925,24817,-,691,upstream,691,heparin binding growth factor [Source:HGNC Symbol;Acc:HGNC:4856],chr1156767617156768017,0.400376211721404,-0.72221831460933
8,43140427,43140827,401,*,X1124,ENSG00000165102,43140464,43202855,62392,+,0,overlapStart,0,heparan-alpha-glucosaminide N-acetyltransferase [Source:HGNC Symbol;Acc:HGNC:26527],chr84314042743140827,0.387061167253919,-1.04916059238214
20,49713598,49713998,401,*,X1158,ENSG00000158470,49632945,49713878,80934,-,0,overlapStart,0,beta-1,4-galactosyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:928],chr204971359849713998,0.401201952640766,-1.8124018783574
19,47419148,47419548,401,*,X1174,ENSG00000105419,47403124,47419527,16404,-,0,overlapStart,0,Meis homeobox 3 [Source:HGNC Symbol;Acc:HGNC:29537],chr194741914847419548,0.514601442130244,-0.95940902771909
19,912924,913324,401,*,X1180,ENSG00000198858,896503,913245,16743,-,0,overlapStart,0,R3H domain containing 4 [Source:HGNC Symbol;Acc:HGNC:28270],chr19912924913324,0.423421448243059,-0.374669173984874
12,109880149,109880549,401,*,X1309,ENSG00000139433,109850945,109880541,29597,-,0,overlapStart,0,glycolipid transfer protein [Source:HGNC Symbol;Acc:HGNC:24867],chr12109880149109880549,0.534568315075334,-0.671892579490658
3,52056194,52056594,401,*,X1327,ENSG00000164086,52048919,52056571,7653,-,0,overlapStart,0,dual specificity phosphatase 7 [Source:HGNC Symbol;Acc:HGNC:3073],chr35205619452056594,0.370339364734567,-1.30915745627644
11,63813395,63813795,401,*,X1418,ENSG00000168005,63813456,63827716,14261,+,0,overlapStart,0,spindlin interactor and repressor of chromatin binding [Source:HGNC Symbol;Acc:HGNC:25115],chr116381339563813795,0.538925816974985,-1.47380690471493
9,126860325,126860725,401,*,X1431,ENSG00000177125,126860639,126885878,25240,+,0,overlapStart,0,zinc finger and BTB domain containing 34 [Source:HGNC Symbol;Acc:HGNC:31446],chr9126860325126860725,0.475618419841331,-1.21786541223493
9,111038073,111038473,401,*,X1490,ENSG00000198121,110873263,111038470,165208,-,0,overlapStart,0,lysophosphatidic acid receptor 1 [Source:HGNC Symbol;Acc:HGNC:3166],chr9111038073111038473,0.292989648113629,-0.287422889853226
8,135457325,135457725,401,*,X1497,ENSG00000131773,135457456,135656722,199267,+,0,overlapStart,0,KH RNA binding domain containing, signal transduction associated 3 [Source:HGNC Symbol;Acc:HGNC:18117],chr8135457325135457725,0.52476484112216,-1.62467328761315
9,96383395,96383795,401,*,X1549,ENSG00000130958,96313444,96383711,70268,-,0,overlapStart,0,solute carrier family 35 member D2 [Source:HGNC Symbol;Acc:HGNC:20799],chr99638339596383795,0.554274178857536,-1.35211586234676
1,1349062,1349462,401,*,X1554,ENSG00000107404,1335276,1349418,14143,-,0,overlapStart,0,dishevelled segment polarity protein 1 [Source:HGNC Symbol;Acc:HGNC:3084],chr113490621349462,0.43119392159601,-0.785147465789034
19,17075290,17075690,401,*,X1569,ENSG00000099331,17075777,17214537,138761,+,86,upstream,86,myosin IXB [Source:HGNC Symbol;Acc:HGNC:7609],chr191707529017075690,0.611265975726122,-1.22445696401179
6,43021550,43021950,401,*,X1577,ENSG00000124541,43021623,43034156,12534,+,0,overlapStart,0,ribosomal RNA processing 36 [Source:HGNC Symbol;Acc:HGNC:21374],chr64302155043021950,0.42393057882224,-0.807396906887974
17,17042394,17042794,401,*,X1654,ENSG00000133030,17042457,17217679,175223,+,0,overlapStart,0,myosin phosphatase Rho interacting protein [Source:HGNC Symbol;Acc:HGNC:30321],chr171704239417042794,0.422982993962863,-1.00520139458239
16,30526573,30526973,401,*,X1661,ENSG00000169957,30524004,30526821,2818,-,0,overlapStart,0,zinc finger protein 768 [Source:HGNC Symbol;Acc:HGNC:26273],chr163052657330526973,0.427070674287968,-1.00330904528336
14,50231249,50231649,401,*,X1695,ENSG00000100485,50117130,50231578,114449,-,0,overlapStart,0,SOS Ras/Rho guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:11188],chr145023124950231649,0.520844574657581,-0.79033064851522
10,103855244,103855644,401,*,X1696,ENSG00000107957,103594027,103855584,261558,-,0,overlapStart,0,SH3 and PX domains 2A [Source:HGNC Symbol;Acc:HGNC:23664],chr10103855244103855644,0.393737832811327,-0.26736459387227
1,108560020,108560420,401,*,X1753,ENSG00000162636,108560089,108644900,84812,+,0,overlapStart,0,family with sequence similarity 102 member B [Source:HGNC Symbol;Acc:HGNC:27637],chr1108560020108560420,0.479243656516399,-1.18811035530105
12,123972409,123972809,401,*,X1844,ENSG00000270095,123971457,123971714,258,-,694,upstream,694,novel transcript, sense intronic to CCDC92,chr12123972409123972809,0.377112474494683,-1.43334574967849
19,18831882,18832282,401,*,X1860,ENSG00000005007,18831959,18868230,36272,+,0,overlapStart,0,UPF1 RNA helicase and ATPase [Source:HGNC Symbol;Acc:HGNC:9962],chr191883188218832282,0.456421143724278,-0.453624784592385
X,154457938,154458338,401,*,X1881,ENSG00000130827,154458281,154477779,19499,+,0,overlapStart,0,plexin A3 [Source:HGNC Symbol;Acc:HGNC:9101],chrX154457938154458338,0.560571076113562,-2.32554989846017
5,154190392,154190792,401,*,X1899,ENSG00000164574,154190730,154420984,230255,+,0,overlapStart,0,polypeptide N-acetylgalactosaminyltransferase 10 [Source:HGNC Symbol;Acc:HGNC:19873],chr5154190392154190792,0.387782885472689,-1.32288393732925
19,16572070,16572470,401,*,X1999,ENSG00000127526,16549831,16572415,22585,-,0,overlapStart,0,solute carrier family 35 member E1 [Source:HGNC Symbol;Acc:HGNC:20803],chr191657207016572470,0.386345055046898,-2.07241762706081
16,86509809,86510209,401,*,X2002,ENSG00000103241,86510527,86515422,4896,+,317,upstream,317,forkhead box F1 [Source:HGNC Symbol;Acc:HGNC:3809],chr168650980986510209,0.401870120162825,-0.408928197157926
11,64305303,64305703,401,*,X2016,ENSG00000173153,64305497,64316743,11247,+,0,overlapStart,0,estrogen related receptor alpha [Source:HGNC Symbol;Acc:HGNC:3471],chr116430530364305703,0.796141226326309,-0.636852511815144
17,77958650,77959050,401,*,X2046,ENSG00000078687,77958703,78108822,150120,+,0,overlapStart,0,trinucleotide repeat containing adaptor 6C [Source:HGNC Symbol;Acc:HGNC:29318],chr177795865077959050,0.385904241718299,-0.429142357749533
8,27633786,27634186,401,*,X2076,ENSG00000168077,27633868,27676776,42909,+,0,overlapStart,0,scavenger receptor class A member 3 [Source:HGNC Symbol;Acc:HGNC:19000],chr82763378627634186,0.403097598681978,-1.59125775087681
21,34614955,34615355,401,*,X2082,ENSG00000159200,34513142,34615113,101972,-,0,overlapStart,0,regulator of calcineurin 1 [Source:HGNC Symbol;Acc:HGNC:3040],chr213461495534615355,0.522571061296007,-0.322157461729207
12,27779920,27780320,401,*,X2086,ENSG00000087448,27780048,27803040,22993,+,0,overlapStart,0,kelch like family member 42 [Source:HGNC Symbol;Acc:HGNC:29252],chr122777992027780320,0.322607868547064,-0.558603838161514
11,67266412,67266812,401,*,X2128,ENSG00000173020,67266473,67286556,20084,+,0,overlapStart,0,G protein-coupled receptor kinase 2 [Source:HGNC Symbol;Acc:HGNC:289],chr116726641267266812,0.489113147921171,-2.05161946930943
11,118925570,118925970,401,*,X2142,ENSG00000186174,118893875,118925926,32052,-,0,overlapStart,0,BCL9 like [Source:HGNC Symbol;Acc:HGNC:23688],chr11118925570118925970,0.393720209673918,-0.314019354821083
2,131093088,131093488,401,*,X2162,ENSG00000152102,131047876,131093460,45585,-,0,overlapStart,0,family with sequence similarity 168 member B [Source:HGNC Symbol;Acc:HGNC:27016],chr2131093088131093488,0.317249918218489,-1.69217479839982
6,41546304,41546704,401,*,X2164,ENSG00000137166,41546381,41602384,56004,+,0,overlapStart,0,forkhead box P4 [Source:HGNC Symbol;Acc:HGNC:20842],chr64154630441546704,0.537850999613479,-1.0323966869411
12,123533669,123534069,401,*,X2171,ENSG00000188026,123470054,123533719,63666,-,0,overlapStart,0,Rab interacting lysosomal protein like 1 [Source:HGNC Symbol;Acc:HGNC:26814],chr12123533669123534069,0.329797449984621,-0.702683276743148
4,1249070,1249470,401,*,X2188,ENSG00000196810,1249300,1288291,38992,+,0,overlapStart,0,CTBP1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:28307],chr412490701249470,0.371560405419799,-0.699363611316089
20,652918,653318,401,*,X2258,ENSG00000271303,646615,653200,6586,-,0,overlapStart,0,sulfiredoxin 1 [Source:HGNC Symbol;Acc:HGNC:16132],chr20652918653318,0.309408083713737,-2.89508685616002
5,140107744,140108144,401,*,X2296,ENSG00000185129,140107777,140125619,17843,+,0,overlapStart,0,purine rich element binding protein A [Source:HGNC Symbol;Acc:HGNC:9701],chr5140107744140108144,0.437735459000043,-0.370212108325966
7,2631927,2632327,401,*,X2358,ENSG00000136295,2631986,2664802,32817,+,0,overlapStart,0,tweety family member 3 [Source:HGNC Symbol;Acc:HGNC:22222],chr726319272632327,0.50327438666342,-2.14481868309294
21,44012018,44012418,401,*,X2360,ENSG00000160218,44012309,44106552,94244,+,0,overlapStart,0,trafficking protein particle complex subunit 10 [Source:HGNC Symbol;Acc:HGNC:11868],chr214401201844012418,0.306973928975117,-2.23845946675215
2,204545426,204545826,401,*,X2461,ENSG00000116117,204545475,205620162,1074688,+,0,overlapStart,0,par-3 family cell polarity regulator beta [Source:HGNC Symbol;Acc:HGNC:14446],chr2204545426204545826,0.264613008235949,-1.09269146403928
4,2963138,2963538,401,*,X2474,ENSG00000087269,2937933,2963406,25474,-,0,overlapStart,0,NOP14 nucleolar protein [Source:HGNC Symbol;Acc:HGNC:16821],chr429631382963538,0.559505012082015,-0.464970750590878
19,1848135,1848535,401,*,X2478,ENSG00000079313,1815248,1848483,33236,-,0,overlapStart,0,RNA exonuclease 1 homolog [Source:HGNC Symbol;Acc:HGNC:24616],chr1918481351848535,0.220042963015961,-0.55113410480233
19,31350305,31350705,401,*,X2488,ENSG00000121297,31149979,31349436,199458,-,868,upstream,868,teashirt zinc finger homeobox 3 [Source:HGNC Symbol;Acc:HGNC:30700],chr193135030531350705,0.304071993062454,-0.368407156773258
16,81035841,81036241,401,*,X2496,ENSG00000166454,81035842,81047350,11509,+,0,overlapStart,0,ATM interactor [Source:HGNC Symbol;Acc:HGNC:29034],chr168103584181036241,0.354083047242739,-1.72739128275742
19,2163918,2164318,401,*,X2520,ENSG00000104885,2163933,2232578,68646,+,0,overlapStart,0,DOT1 like histone lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:24948],chr1921639182164318,0.291048657779671,-0.718020197702604
2,109613481,109613881,401,*,X2554,ENSG00000198142,109614364,109618990,4627,+,482,upstream,482,sosondowah ankyrin repeat domain family member C [Source:HGNC Symbol;Acc:HGNC:26149],chr2109613481109613881,0.282029230989012,-1.01698382328697
2,96760792,96761192,401,*,X2600,ENSG00000158158,96760902,96811874,50973,+,0,overlapStart,0,cyclin and CBS domain divalent metal cation transport mediator 4 [Source:HGNC Symbol;Acc:HGNC:105],chr29676079296761192,0.484735415899583,-1.3329488914506
19,7830150,7830550,401,*,X2616,ENSG00000142459,7830218,7864976,34759,+,0,overlapStart,0,ecotropic viral integration site 5 like [Source:HGNC Symbol;Acc:HGNC:30464],chr1978301507830550,0.381103727047465,-1.46706840236334
18,79951300,79951700,401,*,X2672,ENSG00000122490,79902420,79951657,49238,-,0,overlapStart,0,solute carrier family 66 member 2 [Source:HGNC Symbol;Acc:HGNC:26188],chr187995130079951700,0.30614594387204,-2.48101445230173
11,129279004,129279404,401,*,X2684,ENSG00000134909,128965060,129279324,314265,-,0,overlapStart,0,Rho GTPase activating protein 32 [Source:HGNC Symbol;Acc:HGNC:17399],chr11129279004129279404,0.365749029230915,-1.4768010199523
9,94374482,94374882,401,*,X2695,ENSG00000148110,94374569,94461042,86474,+,0,overlapStart,0,major facilitator superfamily domain containing 14B [Source:HGNC Symbol;Acc:HGNC:23376],chr99437448294374882,0.59158420028434,-0.597552391974724
1,25800131,25800531,401,*,X2725,ENSG00000162430,25800193,25818221,18029,+,0,overlapStart,0,selenoprotein N [Source:HGNC Symbol;Acc:HGNC:15999],chr12580013125800531,0.358342400163437,-0.968861493038717
19,18940904,18941304,401,*,X2746,ENSG00000051128,18929201,18941261,12061,-,0,overlapStart,0,homer scaffold protein 3 [Source:HGNC Symbol;Acc:HGNC:17514],chr191894090418941304,0.329830844452975,-1.36836401759596
